Distance (µm),Na Ox%,Mg Ox%,Al Ox%,Si Ox%,P Ox%,S Ox%,Cl Ox%,K Ox%,Ca Ox%,Ti Ox%,Mn Ox%,Fe Ox%,
0,0.380564,39.71358,2.635047,40.88358,-0.023678,0.126547,0,0.144239,2.669015,0.78883,0.173945,12.49792,
0.500000000000001,0.811958,34.1567,4.569086,41.61407,0.02724,0.148624,0,0.275087,4.827457,1.431509,0.242127,11.73966,
0.999999999999999,1.842224,15.75541,8.954402,40.45258,0.149337,0.285865,0,0.577545,9.224237,2.870187,0.176363,10.2621,
1.5,2.268124,9.642226,11.02437,42.32896,0.213425,0.270789,0,0.595469,11.02704,3.402273,0.234945,9.967942,
2,2.305359,8.128985,11.64524,43.77742,0.235956,0.389824,0,0.540549,11.63828,3.51256,0.226809,10.25009,
2.5,2.348051,7.566926,12.29841,44.60164,0.140274,0.345649,0,0.57452,12.02521,3.477628,0.183592,10.21741,
3,2.372112,7.355914,12.67492,45.40918,0.168163,0.386805,0,0.553794,12.06681,3.509235,0.156758,10.62926,
3.5,2.288404,7.43643,12.6655,46.02047,0.197219,0.412837,0,0.513811,12.01727,3.437147,0.2226,10.52104,
4,2.159353,7.583395,12.83451,46.19498,0.185426,0.419486,0,0.523106,12.07538,3.499982,0.173579,10.65441,
4.5,2.446014,7.77534,12.84568,46.68656,0.182203,0.378482,0,0.534446,12.20087,3.305892,0.144337,10.67495,
5,2.182461,8.086948,12.86154,46.84272,0.147564,0.430539,0,0.52848,12.14125,3.425888,0.148032,10.5273,
5.5,1.824706,8.282122,12.9376,47.40809,0.160975,0.365057,0,0.469213,12.34522,3.336236,0.113876,10.86681,
6,1.447383,8.46765,13.12132,48.00371,0.215025,0.388845,0,0.557275,12.49998,3.315888,0.221682,11.16025,
6.5,1.048211,8.903226,13.26434,48.85633,0.158115,0.479012,0,0.563221,12.53794,3.356533,0.114627,11.16752,
7,0.894908,9.319358,13.68327,49.51769,0.198997,0.360348,0,0.545421,12.64426,3.336701,0.19475,11.08023,
7.5,0.864762,9.416733,13.79857,49.94086,0.215881,0.368442,0,0.531315,12.555,3.391584,0.176944,11.36764,
8.00000000000001,0.714697,9.388826,13.80915,49.4445,0.179754,0.403513,0,0.49723,12.45447,3.31689,0.206263,11.08544,
8.5,0.688445,9.306871,13.49448,49.3878,0.180123,0.339806,0,0.53828,12.42815,3.267733,0.244133,10.97354,
9,0.772794,9.331671,13.60246,49.56814,0.186323,0.361404,0,0.493367,12.46568,3.366317,0.162148,11.08868,
9.5,0.902962,9.388765,13.56604,48.98438,0.277963,0.357532,0,0.525338,12.56826,3.355047,0.183377,11.09392,
10,1.055084,9.144624,13.53624,48.43013,0.19779,0.354631,0,0.538409,12.35715,3.451026,0.206845,10.8985,
10.5,1.400936,9.187979,13.14148,48.54929,0.20189,0.38268,0,0.462409,12.29151,3.361693,0.176608,11.21495,
11,1.761819,9.126685,13.17141,48.20253,0.246094,0.269118,0,0.529094,12.3917,3.356519,0.194481,11.02206,
11.5,2.134907,9.085164,13.14414,48.3092,0.243394,0.396166,0,0.49917,12.07221,3.136735,0.147628,10.70944,
12,2.335439,9.084175,13.34397,47.86287,0.304567,0.409899,0,0.501746,12.15722,3.270238,0.312879,10.63292,
12.5,2.159028,8.600177,12.99631,47.73118,0.194509,0.360664,0,0.538935,12.12736,3.226873,0.27233,10.48692,
13,2.198509,8.574814,13.02923,48.0644,0.252884,0.339404,0,0.569752,12.04038,3.221438,0.200265,10.56756,
13.5,2.271598,8.369457,13.03954,47.82702,0.30099,0.27824,0,0.514716,12.11803,3.352136,0.209807,10.64374,
14,2.259477,8.413504,12.91906,48.00471,0.235069,0.431699,0,0.506589,12.09719,3.360364,0.13637,10.42006,
14.5,2.204882,8.232776,13.04318,47.74403,0.220698,0.44521,0,0.556803,12.17946,3.342741,0.139931,10.43858,
15,2.230176,8.136902,13.17854,47.94917,0.25577,0.384515,0,0.497304,12.15275,3.454156,0.160553,10.55866,
15.5,2.202275,7.969553,13.07672,47.60464,0.177303,0.395395,0,0.500357,12.28059,3.474788,0.188899,10.43976,
16,2.247387,7.890062,13.01208,47.81271,0.208489,0.396821,0,0.492939,12.29508,3.47259,0.157072,10.50915,
16.5,2.244247,7.745757,13.08127,47.64533,0.087134,0.357637,0,0.522132,12.33993,3.439889,0.233108,10.61739,
17,2.31496,7.531137,13.29122,47.76623,0.214636,0.335329,0,0.51822,12.34192,3.478061,0.264269,10.26873,
17.5,2.344138,7.550559,13.35047,48.01355,0.217362,0.471894,0,0.575238,12.33786,3.414446,0.243085,10.36538,
18,2.35659,7.564861,13.33034,47.55566,0.252241,0.412195,0,0.549808,12.4896,3.491796,0.151304,10.3875,
18.5,2.393869,7.430219,13.58272,47.66897,0.325327,0.285361,0,0.568388,12.39285,3.496759,0.182661,10.37993,
19,2.241125,7.695557,13.51763,47.60857,0.332509,0.391302,0,0.570228,12.24176,3.6515,0.180631,10.38428,
19.5,2.246974,7.922917,13.56188,47.50497,0.282972,0.237762,0,0.553293,12.17346,3.54113,0.219322,10.23652,
20,2.362203,8.278204,13.5084,47.64977,0.294331,0.354122,0,0.497722,12.22737,3.592709,0.273989,10.04609,
20.5,2.309561,8.66275,13.55992,47.48008,0.203225,0.349548,0,0.592749,11.85133,3.460505,0.151139,9.963176,
21,2.318024,9.616817,13.59607,47.51661,0.247857,0.441707,0,0.5405,11.63882,3.466778,0.174751,9.917813,
21.5,2.238869,10.46826,13.59141,47.45277,0.277633,0.293215,0,0.604772,11.16448,3.327301,0.219408,9.63749,
22,2.051831,16.72271,12.35529,46.98008,0.179724,0.283725,0,0.498832,9.725447,3.021991,0.260992,10.31792,
22.5,1.371343,27.46862,9.494055,46.53653,0.076203,0.249022,0,0.394205,7.401958,2.257885,0.286139,11.25363,
23,0.907094,33.63769,7.287434,45.80564,0.142649,0.139001,0,0.310141,5.224062,1.531654,0.289441,11.78402,
23.5,0.577215,38.18551,5.231879,44.54301,0.068133,0.03812,0,0.186257,3.663275,0.972593,0.281259,12.58632,
24,0.338741,41.0632,3.79063,43.49505,-0.057535,0.082146,0,0.141972,2.481283,0.635939,0.254326,12.89344,
24.5,0.265892,42.62533,2.673252,42.49807,-0.002672,-0.05139,0,0.108645,1.735573,0.426124,0.188304,13.64577,
25,0.140078,43.62593,1.749852,41.7613,0.066671,0.066256,0,0.064234,1.145882,0.326533,0.267673,13.78986,
25.5,-0.041753,44.7814,1.215548,40.84423,0.036854,0.033975,0,0.001372,0.717868,0.216412,0.316681,14.22166,
26,-0.00719,44.90285,0.651421,40.56137,0.029953,0.015468,0,0.030371,0.543831,0.094436,0.19989,14.00265,
26.5,-0.055801,45.20522,0.531592,40.26314,0.024064,0.012166,0,0.03968,0.427494,0.092987,0.231836,14.30704,
