Distance (µm),Na Ox%,Mg Ox%,Al Ox%,Si Ox%,P Ox%,S Ox%,Cl Ox%,K Ox%,Ca Ox%,Ti Ox%,Mn Ox%,Fe Ox%,
0,0.097313,43.6963,0.891911,40.13929,0.022257,0.007555,0,0.036566,0.609999,0.088005,0.184846,14.2376,
0.499999999999999,0.258302,42.39746,1.378434,39.86115,0.02301,-0.005242,0,0.03103,0.846104,0.070923,0.199615,13.82685,
1,0.791564,32.85446,3.855089,40.0625,0.112578,0.207715,0,0.134517,1.82566,0.378947,0.115441,13.45965,
1.5,1.860025,25.59536,6.609032,41.14944,0.062774,0.31656,0,0.398665,3.708959,0.7055,0.162902,12.5067,
2,1.218394,28.09874,5.755276,42.26451,0.170369,0.252848,0,0.307726,2.815126,0.483338,0.219663,13.03712,
2.5,0.424939,35.25355,3.338299,43.33012,0.049216,0.09699,0,0.15179,1.444496,0.276276,0.131554,13.62821,
3,0.240115,39.80922,2.313647,42.50606,0.103978,-0.034728,0,0.077022,0.973235,0.082671,0.259869,13.9493,
3.5,0.188222,41.53373,1.770436,41.52443,0.025927,0.061915,0,0.063286,0.832614,0.082953,0.205555,14.13419,
4,0.257089,40.89906,2.015314,41.37926,0.028011,0.030126,0,0.064418,0.872846,0.089016,0.25891,14.19387,
4.5,0.400708,37.68003,2.890451,41.44641,0.078431,0.225723,0,0.152595,1.122235,0.148596,0.246773,13.86103,
5,1.102994,30.27432,4.762691,40.13471,0.118197,0.190762,0,0.254544,1.942127,0.353758,0.215802,13.06647,
5.5,1.909962,25.10793,6.81588,40.99729,0.226869,0.411617,0,0.451535,3.278683,0.672118,0.2123,12.36256,
6,0.833987,32.75114,3.807619,41.51946,0.080368,0.206805,0,0.163758,1.436513,0.302486,0.23009,13.57845,
6.5,0.547496,38.72828,2.794978,42.88626,0.023165,0.066996,0,0.089212,1.021689,0.145054,0.211103,13.87404,
7,0.400209,39.37124,2.598505,42.67065,0.04893,0.066368,0,0.097322,0.956374,0.152721,0.250866,13.99365,
7.5,0.507992,37.81967,2.577358,41.42635,0.045652,0.086845,0,0.095737,0.935516,0.147231,0.197974,13.98457,
8,0.584961,36.17699,2.76151,41.14302,0.087941,0.054255,0,0.107837,0.959345,0.103014,0.199244,13.76506,
8.5,0.573239,36.14639,2.960386,41.12113,0.126686,0.171382,0,0.091403,1.024412,0.219536,0.320259,13.72581,
9,0.669208,35.82245,2.798234,40.58839,0.161702,0.017924,0,0.092027,1.03971,0.146493,0.212331,13.83905,
9.5,0.630986,35.29404,2.658278,40.55249,0.075217,0.094991,0,0.074815,0.884517,0.118056,0.191483,13.76989,
10,0.677337,35.73864,2.825172,40.51421,0.030814,0.176858,0,0.071111,0.997203,0.174658,0.291431,13.8,
10.5,0.550443,36.97688,2.626182,40.93028,0.094253,-0.024963,0,0.060706,0.91716,0.099344,0.214578,13.91652,
11,0.500272,38.05701,2.542996,41.75592,0.058796,0.06142,0,0.093189,0.848969,0.115627,0.189829,13.81271,
11.5,0.479,38.97416,2.51556,42.03559,0.052801,0.037142,0,0.060045,0.799052,0.068172,0.210941,13.76959,
12,0.516401,38.78019,2.493372,42.08818,0.09105,0.097651,0,0.095641,0.854865,0.130326,0.231661,13.63695,
12.5,0.625325,37.60334,2.615974,41.31801,0.092086,0.072384,0,0.087194,0.851132,0.056112,0.156426,13.67138,
13,0.638131,35.31488,2.98446,40.11195,0.177013,0.137493,0,0.112524,1.131737,0.171173,0.161801,13.73211,
13.5,1.080242,28.50042,5.126885,40.14671,0.117641,0.19319,0,0.280649,2.135149,0.482285,0.241449,12.71093,
14,1.29357,27.05998,6.084492,40.79525,0.179549,0.250675,0,0.355083,2.528352,0.574615,0.197958,12.41924,
14.5,0.586701,37.86054,2.741601,42.55094,0.094789,0.047563,0,0.117251,1.130675,0.184988,0.248564,13.67522,
15,0.375381,42.53775,1.818998,42.95453,0.075216,0.111538,0,0.085016,0.833153,0.105214,0.250477,13.99932,
15.5,0.212411,44.12453,0.993741,42.47316,-0.06336,0.173779,0,0.058749,0.674655,-0.054917,0.274161,14.1552,
16,0.095266,44.83343,0.730153,41.88403,0.088045,0.054957,0,0.017059,0.557592,0.019819,0.196412,14.19604,
16.5,0.03201,44.51807,0.608955,41.22789,-0.043703,-0.02037,0,-0.010837,0.50491,0.003144,0.225484,14.18606,
17,0.16011,42.77493,1.17318,40.74909,0.045666,0.100813,0,0.017704,0.577531,0.048835,0.268617,14.32098,
17.5,0.283134,39.24057,1.768305,40.87318,0.003122,0.067106,0,0.012578,0.726825,0.18055,0.177665,13.8531,
18,0.1255,44.59134,0.610797,41.27145,0.047329,-0.076626,0,0.012476,0.47168,0.050006,0.20716,14.50611,
18.5,0.019896,44.78869,0.4736,41.09644,-0.007755,0.009445,0,0.005993,0.516098,0.014588,0.241069,14.08791,
19,0.043545,45.23582,0.464714,40.65187,-0.011232,0.033784,0,0.002257,0.481911,0.010928,0.193012,14.19438,
19.5,0.048618,44.97923,0.342911,40.47458,0.074052,-0.062253,0,0.040637,0.41826,-0.025075,0.246674,14.27175,
20,0.005304,44.75525,0.34378,40.06027,0.072266,0.086707,0,0.016864,0.492222,0.014716,0.23638,14.27468,
20.5,-0.024188,44.98422,0.365252,40.05206,-0.048631,0.092872,0,-0.005439,0.440439,0.02603,0.14324,13.9672,
21,-0.027235,44.82683,0.375381,40.15202,0.063188,0.055386,0,0.020267,0.499771,0.109492,0.207164,14.48947,
21.5,-0.100423,45.1707,0.34237,40.20043,0.003399,0.055468,0,0.026554,0.504394,0.045755,0.251057,14.48955,
22,-0.004109,44.71314,0.30078,39.72191,0.064813,-0.020526,0,0.041562,0.451604,0.021775,0.252151,14.77726,
22.5,0.013607,44.58534,0.264177,39.94857,-0.007921,-0.041006,0,-0.004959,0.457764,0.016228,0.24463,14.87937,
23,-0.060372,44.78157,0.339999,39.72218,0.018526,0.016927,0,-0.021353,0.510646,0.012398,0.28511,14.97682,
23.5,-0.028419,44.34597,0.276218,39.90697,-0.017749,0.010547,0,-0.004528,0.470719,0.005692,0.263205,14.99673,
24,-0.039102,44.24512,0.2174,39.54831,0.046214,-0.057924,0,-0.0318,0.462132,-0.030346,0.272746,15.07795,
24.5,-0.043096,44.39458,0.285934,39.62064,0.046284,0.018542,0,0.004677,0.453094,0.033051,0.172077,15.18664,
25,-0.01881,44.3028,0.329463,39.78687,-0.042888,0.034283,0,-0.001521,0.502236,0.061294,0.23693,15.20015,
