Distance (µm),Na Ox%,Mg Ox%,Al Ox%,Si Ox%,P Ox%,S Ox%,Cl Ox%,K Ox%,Ca Ox%,Ti Ox%,Mn Ox%,Fe Ox%,
0,-0.071581,47.32718,0.418689,40.7354,0.077357,-0.00948,0,-0.014837,0.291132,0.020583,0.125008,11.4047,
0.5,-0.036166,47.4164,0.306481,40.1637,-0.021058,-0.078149,0,0.014343,0.280338,0.083959,0.098788,11.40831,
1,-0.057324,47.27934,0.375369,40.54305,-0.020244,0.068287,0,-0.024382,0.302598,0.085356,0.125974,11.52373,
1.5,-0.012488,47.07887,0.392582,40.20916,0.056818,0.078435,0,-0.004494,0.242314,-0.016013,0.187867,11.42557,
2,-0.060112,46.73831,0.345043,40.16957,-0.026006,-0.002884,0,0.017463,0.241324,0.034042,0.153382,11.32032,
2.5,-0.065721,46.88767,0.530312,40.55549,-0.021077,-0.023139,0,0.041723,0.332858,0.02877,0.149519,11.4503,
3,0.064059,45.98376,0.88229,40.28476,0.055356,0.019379,0,-0.00809,0.533952,0.106293,0.145346,11.46727,
3.5,0.131584,44.14404,1.622002,41.10683,-0.005917,0.074454,0,0.007277,0.920754,0.119133,0.131792,11.7986,
4,0.438683,40.2377,3.117028,41.70582,0.319236,0.050588,0,-0.007933,1.864244,0.376101,0.211932,12.77451,
4.5,1.228772,21.03132,8.298401,43.1107,0.689663,0.149129,0,0.071695,5.825643,1.210094,0.112731,9.708187,
5,1.748471,12.73212,10.66346,44.24454,0.883487,0.088837,0,0.121777,8.765433,1.828848,0.122962,7.749114,
5.5,1.963101,8.654284,12.09834,46.3607,0.9686,0.222754,0,0.132642,10.52576,2.22989,0.147779,6.708175,
6,2.050537,5.96191,13.10696,48.1637,1.210915,0.196374,0,0.155158,11.89188,2.508823,0.030541,5.827703,
6.5,2.114699,4.444435,13.77817,49.47422,1.303084,0.126143,0,0.155377,12.76471,2.521431,0.105976,5.568483,
7,2.147053,3.736864,14.33571,50.69247,1.314017,0.190681,0,0.159354,13.16618,2.646209,0.054468,5.388281,
7.5,2.131396,3.473166,14.80309,51.82681,1.277146,0.228512,0,0.188089,13.56576,2.740156,0.073989,5.375876,
8,2.235329,3.322763,14.94897,51.91248,1.224019,0.175081,0,0.180355,13.72605,2.608929,0.062079,5.58394,
8.5,2.025106,3.309537,15.06564,51.9719,1.199912,0.203083,0,0.122539,13.8494,2.701388,0.150499,5.506309,
9,1.793666,3.409645,15.10694,52.8609,1.227218,0.230166,0,0.150695,14.09366,2.730327,0.089245,5.524333,
9.5,1.557628,3.478742,15.32413,53.00201,1.223956,0.197022,0,0.163362,14.07806,2.56578,0.155039,5.595185,
