Distance (µm),Na Ox%,Mg Ox%,Al Ox%,Si Ox%,P Ox%,S Ox%,Cl Ox%,K Ox%,Ca Ox%,Ti Ox%,Mn Ox%,Fe Ox%,
0,0.11505,42.50551,1.8433,41.44251,0.149639,0.131741,0,0.329524,1.749031,0.212361,0.202546,13.15507,
0.500000000000005,0.223011,41.35266,2.959046,42.58074,0.118093,0.228658,0,0.445815,2.507466,0.406284,0.257712,12.99422,
1,0.42238,39.16479,4.497515,43.7817,0.245099,0.466572,0,0.725923,3.563311,0.609175,0.223974,12.38044,
1.5,0.920029,35.2858,6.321078,44.96713,0.431635,0.559242,0,0.973353,4.84385,0.868486,0.248037,11.75523,
2,1.388389,29.5241,8.334266,45.92589,0.63564,0.778799,0,1.244193,6.556371,1.146132,0.113499,11.22328,
2.5,2.066749,22.44975,10.89499,46.39098,0.742258,0.970091,0,1.566456,8.497134,1.667462,0.087367,10.9159,
3,2.665044,11.46923,12.56239,45.33349,0.952012,1.280601,0,1.769113,10.2361,2.000165,0.187531,10.43009,
3.5,2.849018,6.553801,12.63513,44.9753,1.017382,1.129157,0,1.770216,11.09504,2.151309,0.110378,9.785862,
4,2.894803,5.685006,12.52913,44.5068,1.014428,1.278654,0,1.71687,11.49712,2.21503,0.137382,10.09814,
4.5,2.974123,5.453342,12.74609,45.0575,1.025686,1.296953,0,1.703157,11.54233,2.074938,0.176136,10.1582,
5,2.952924,5.366982,12.70099,45.54945,1.02914,1.133053,0,1.615182,11.63684,2.105636,0.125861,10.26269,
5.5,2.888572,5.538932,12.54279,45.97897,1.05473,1.164802,0,1.670953,11.66266,2.105467,0.122316,10.45846,
6,2.855833,5.604161,12.39127,45.69188,1.131921,1.186679,0,1.598511,11.74777,2.149067,0.092843,10.46715,
6.5,2.471805,5.784788,12.46357,45.54549,0.994766,1.10587,0,1.594613,11.92949,2.018776,0.127931,10.71782,
7,1.944993,5.923441,12.53371,45.43131,0.911238,1.1154,0,1.657537,12.03142,2.09554,0.179601,11.22987,
7.5,1.376904,6.152801,12.23917,45.5103,0.988312,1.266748,0,1.679802,12.27643,2.182952,0.114831,11.02787,
8,1.071885,6.264598,12.72926,45.92087,0.950017,1.226271,0,1.627794,12.453,2.161641,0.119634,11.43429,
8.5,0.90238,6.31458,12.9635,46.56466,1.066925,1.167507,0,1.702484,12.56837,2.262537,0.203518,11.66292,
9,0.739463,6.536073,13.10155,47.1572,0.923116,1.135356,0,1.642511,12.3907,2.294323,0.170133,11.44551,
9.5,0.688558,6.602526,13.30147,47.73071,1.052242,1.183327,0,1.633146,12.56393,2.207024,0.220641,11.44286,
10,0.688246,6.757193,13.59238,48.00222,1.010587,1.287468,0,1.689146,12.4807,2.263042,0.173525,11.55095,
10.5,0.889312,6.731452,13.70408,47.98269,1.004295,1.143708,0,1.681239,12.46479,2.238157,0.163759,11.45398,
11,1.041426,6.578398,13.36045,47.15366,1.04702,1.121084,0,1.673368,12.36736,2.159986,0.21549,11.5132,
11.5,1.393665,6.255341,12.91054,46.0432,1.121424,1.102707,0,1.752925,11.97494,2.072027,0.134641,11.07167,
12,1.782061,6.244578,12.60561,45.6148,0.898615,1.11731,0,1.782911,11.52613,2.083432,0.141975,10.78471,
12.5,2.27725,6.28394,12.53479,44.94875,0.94616,1.112851,0,1.658144,10.92488,1.937567,0.152044,10.69902,
13,2.742844,6.696738,12.33077,44.67962,0.984563,0.99426,0,1.626175,10.36045,1.829465,0.184766,10.37433,
13.5,2.895161,7.476202,12.3054,44.15731,0.995945,1.008965,0,1.586693,9.49748,1.849431,0.210822,10.56011,
14,2.758667,8.593304,11.84162,43.49648,0.877531,0.939636,0,1.44321,8.527389,1.654691,0.117651,10.70812,
14.5,2.734472,10.5899,11.45495,42.92761,0.919034,0.820105,0,1.347478,7.455678,1.472112,0.17151,10.60937,
15,2.496992,13.51661,10.28228,42.01022,0.679603,0.878529,0,1.143776,6.098421,1.169146,0.15053,10.88518,
15.5,2.052603,17.68725,9.025617,40.40327,0.622784,0.657494,0,0.912499,4.49021,0.904311,0.16794,11.44395,
16,1.328597,22.81036,6.777127,37.6311,0.418418,0.393779,0,0.527454,2.774029,0.59885,0.13576,12.06237,
16.5,0.722769,30.10724,4.081501,36.14676,0.32394,0.230554,0,0.27362,1.517599,0.33207,0.249381,13.11781,
17,0.353397,37.78476,2.622119,39.49699,0.126116,0.126689,0,0.112263,0.950394,0.070841,0.226217,13.42154,
17.5,0.230439,43.086,0.990391,39.56035,0.080903,-0.030685,0,0.03107,0.613095,0.055745,0.221748,13.35429,
18,0.034904,43.98045,0.594783,39.49159,0.01354,-0.028526,0,0.025014,0.477144,0.033962,0.192814,13.67172,
18.5,-0.008656,43.53494,0.468134,38.85222,-0.007751,-0.021998,0,0.013673,0.482083,-0.033087,0.166625,13.62004,
19,-0.033702,44.11294,0.391082,39.1852,-0.027332,-0.095238,0,-0.012334,0.467002,0.034854,0.170866,13.90077,
19.5,0.015407,44.63377,0.370364,39.575,-0.021503,-0.042755,0,0.020976,0.445168,-0.064558,0.214392,13.98727,
20,-0.061137,44.73562,0.332085,39.638,-0.022387,0.021723,0,0.007783,0.462246,-0.02676,0.201755,14.05233,
20.5,-0.093528,44.68022,0.369103,39.36443,0.143751,-0.025014,0,0.037168,0.423073,0.010307,0.18403,14.05619,
21,0.017898,44.83311,0.367798,39.55606,-0.012817,0.007293,0,-0.013278,0.428172,-0.032859,0.215945,13.84993,
