Distance (µm),Na Ox%,Mg Ox%,Al Ox%,Si Ox%,P Ox%,S Ox%,Cl Ox%,K Ox%,Ca Ox%,Ti Ox%,Mn Ox%,Fe Ox%,
0,-0.0138,46.3531,0.309208,40.04511,0.002621,-0.03437,0,0.002011,0.236019,0.018686,0.191304,11.38827,
0.5,-0.02782,46.46817,0.312321,39.9639,0.053104,0.061472,0,-0.023511,0.343937,0.059057,0.167143,11.56357,
0.999999999999998,-0.088825,46.08577,0.308992,40.02451,-0.033722,0.048797,0,-0.01395,0.312216,0.014027,0.1686,11.72289,
1.5,-0.051549,45.58304,0.399121,40.13763,0.002448,-0.01311,0,0.027882,0.330447,0.003368,0.194984,11.72018,
2,-0.031646,45.04173,0.43159,40.53826,-0.041471,0.071662,0,0.000849,0.33593,-0.004872,0.234274,12.20526,
2.5,0.008278,44.05693,0.490047,40.6466,0.040514,-0.037192,0,0.055907,0.356027,0.051724,0.199442,12.70443,
3,0.143462,42.50105,1.285121,41.72311,-0.055169,-0.055727,0,0.024484,0.545595,0.096307,0.145066,13.22699,
3.5,0.290096,38.32371,2.517128,42.47466,-0.028082,0.028987,0,0.025491,0.899365,0.232533,0.201011,12.94209,
4,0.55994,35.26048,3.931727,42.82677,0.135278,0.041926,0,0.095964,1.403097,0.376779,0.195786,12.69786,
4.5,0.84561,32.13485,4.828931,43.29797,0.090631,0.04184,0,0.153507,1.846452,0.364056,0.110038,12.45938,
5,1.921133,30.13858,5.945769,43.83013,0.176945,0.079136,0,0.218532,2.366561,0.529951,0.214008,12.30057,
5.5,2.490437,28.94442,6.647464,44.52397,0.060815,0.099923,0,0.215858,2.779605,0.651979,0.215622,12.14798,
6,0.935817,27.7463,7.150719,44.8018,0.111294,0.120773,0,0.277589,3.015392,0.67606,0.211109,12.03737,
6.5,0.607487,27.17667,7.105781,43.70509,0.1663,0.060405,0,0.28958,3.136674,0.651944,0.187774,12.17035,
7,0.453559,27.13341,6.994351,43.0514,0.241598,0.073616,0,0.30217,3.012774,0.642778,0.177714,12.18566,
7.5,0.609472,27.33667,6.933165,43.3125,0.153109,0.164389,0,0.294735,3.08146,0.684712,0.148606,12.00348,
8,0.793988,28.34665,6.684237,42.79148,0.04365,0.144216,0,0.252034,2.830164,0.618479,0.156803,12.32167,
8.5,0.390772,29.44813,6.068221,42.07985,0.068762,0.024759,0,0.25759,2.426685,0.538104,0.204377,12.45624,
9,0.256865,31.967,4.935874,41.52236,0.060035,0.100201,0,0.142486,1.969946,0.369039,0.146717,12.89533,
9.5,0.167944,34.87082,3.702199,40.49749,0.026774,0.129551,0,0.10923,1.463622,0.338642,0.198844,13.03864,
10,0.029826,38.92038,2.429617,39.85959,0.034314,0.023265,0,0.044162,0.926655,0.204671,0.234238,13.29165,
10.5,0.0295,43.47303,0.874493,39.84634,-0.045179,-0.010611,0,0.012594,0.456019,0.086828,0.176835,13.58006,
11,-0.097428,45.008,0.495886,39.84508,0.069763,-0.036183,0,-0.006477,0.355355,0.000322,0.205221,13.02664,
11.5,-0.061906,45.85813,0.332954,39.97318,0.042689,-0.004189,0,0.058097,0.28765,0.03018,0.217671,12.43065,
12,-0.024159,46.2743,0.313754,40.11055,0.043375,-0.030785,0,0.00425,0.292236,-0.027335,0.170641,12.13906,
12.5,-0.072672,45.97233,0.296766,39.80016,0.011093,-0.051222,0,-0.014893,0.337122,-0.022673,0.228217,11.59539,
13,-0.096054,46.72145,0.307434,39.94231,-0.079727,0.017612,0,-0.02404,0.279296,0.0137,0.11834,11.6733,
