Distance (µm),Na Ox%,Mg Ox%,Al Ox%,Si Ox%,P Ox%,S Ox%,Cl Ox%,K Ox%,Ca Ox%,Ti Ox%,Mn Ox%,Fe Ox%,
13.5,2.205235,4.789024,15.52141,52.43372,0.2209,0.280979,0,0.332682,13.72308,2.802375,0.085289,7.082337,
14,1.941805,3.361551,14.83302,52.44922,0.125258,0.341223,0,0.362594,12.81043,2.528153,0.09109,6.436662,
14.5,2.077584,3.394101,14.81126,52.33046,0.14539,0.317753,0,0.385168,12.83145,2.584429,0.101639,6.474909,
15,2.044358,3.606539,14.65988,52.30473,0.176571,0.357487,0,0.337152,12.94487,2.614488,0.091863,6.679585,
15.5,2.047145,5.307891,15.4039,52.33754,0.219291,0.289819,0,0.313606,14.24945,2.713725,0.109654,7.428555,
16,1.95538,4.988412,15.25321,52.8592,0.174948,0.224551,0,0.332171,14.05584,2.775024,0.087229,7.312709,
16.5,2.078278,3.572539,14.971,52.2929,0.196521,0.290425,0,0.325972,12.98721,2.531661,0.124099,6.71663,
17,2.175244,3.627722,14.86491,52.4553,0.204307,0.322406,0,0.328607,12.81498,2.6104,0.08721,6.651631,
17.5,1.977639,3.504534,14.83533,52.18123,0.128477,0.471221,0,0.347311,12.89426,2.607924,0.09503,6.707889,
18,1.996343,3.574699,15.14816,52.3975,0.241881,0.325397,0,0.328103,12.876,2.494089,0.119315,6.76806,
18.5,1.972021,3.530813,15.12014,52.25779,0.174616,0.314051,0,0.302465,12.90274,2.518875,0.094982,6.777219,
19,2.056696,3.466969,14.78117,51.99343,0.163959,0.373848,0,0.300028,12.95665,2.536624,0.058538,6.857586,
19.5,1.973531,3.754058,14.98978,52.40942,0.233825,0.316465,0,0.313667,12.94582,2.538839,0.206599,6.826993,
20,1.806975,3.67194,15.05027,52.3749,0.259327,0.411388,0,0.326865,12.96677,2.570963,0.117115,6.80203,
20.5,1.512958,3.734958,15.02413,52.5826,0.144409,0.377675,0,0.353292,13.1664,2.533844,0.105748,6.949347,
21,1.206436,3.731141,15.12206,52.87463,0.156161,0.360677,0,0.348351,13.24237,2.544763,0.14381,7.01457,
21.5,1.052684,3.745718,14.98657,52.71164,0.186898,0.357845,0,0.341574,13.23802,2.673056,0.122702,6.923072,
22,0.935055,3.811849,15.18293,53.26924,0.156021,0.283184,0,0.305016,13.53577,2.531976,0.127916,6.954163,
22.5,0.868127,3.874174,15.1546,53.31475,0.235281,0.350225,0,0.346606,13.28052,2.583535,0.154118,7.055301,
23,0.835209,3.859205,15.18839,53.41523,0.16304,0.35345,0,0.337155,13.37504,2.610533,0.084979,7.180249,
23.5,1.036178,3.795209,15.15915,53.25559,0.158092,0.284507,0,0.363781,13.35559,2.582788,0.106307,6.847486,
24,1.191129,3.728572,15.12726,52.91214,0.171954,0.352892,0,0.298568,13.30547,2.620622,0.133323,6.776652,
24.5,1.377748,3.747963,15.06027,52.78407,0.142222,0.351476,0,0.319519,13.174,2.703097,0.139377,6.925338,
25,1.730751,3.772328,14.90917,52.78427,0.192492,0.313585,0,0.349138,13.04433,2.580506,0.105667,7.010467,
25.5,1.913928,3.570926,14.73468,52.27526,0.130568,0.410783,0,0.366977,12.97002,2.531079,0.133679,6.644266,
26,1.959136,3.534629,14.93187,52.35556,0.13227,0.326509,0,0.308894,12.85851,2.664503,0.069507,6.850141,
26.5,2.112586,3.56509,14.91001,52.15135,0.144809,0.342603,0,0.294438,12.89445,2.567834,0.166777,6.66848,
27,2.005531,3.459802,14.68184,51.57964,0.283561,0.25909,0,0.296012,12.82266,2.541672,0.198643,6.573568,
27.5,2.05629,3.504431,14.78616,52.12578,0.180083,0.313134,0,0.34868,12.71816,2.555777,0.119726,6.646077,
28,2.032212,3.46193,14.84911,52.48782,0.063652,0.369847,0,0.348499,12.86181,2.574852,0.174476,6.63344,
28.5,2.028318,3.416446,14.91889,52.31937,0.220861,0.305089,0,0.370075,12.86731,2.644573,0.125437,6.503443,
29,2.042724,3.484039,14.84938,52.39187,0.170782,0.34897,0,0.331379,12.8194,2.621263,0.109876,6.520747,
29.5,1.953621,3.448599,15.06332,52.17416,0.143289,0.376027,0,0.334659,12.75535,2.603869,0.09864,6.462002,
30,2.048481,3.37555,15.05587,52.02266,0.116398,0.364474,0,0.337483,12.71494,2.53082,0.08571,6.550038,
30.5,1.994497,3.328404,14.89989,52.19009,0.224834,0.303616,0,0.318656,12.77824,2.556639,0.09089,6.455368,
31,2.014741,3.417991,14.86011,52.00102,0.175209,0.347528,0,0.359211,12.8184,2.582371,0.125025,6.604172,
31.5,1.942157,3.308386,14.87945,51.99341,0.128117,0.381521,0,0.351662,12.69822,2.584738,0.102215,6.391501,
32,2.033324,3.335961,14.99039,52.05556,0.189155,0.260231,0,0.347792,12.7722,2.563829,0.046702,6.464867,
32.5,2.008674,3.246693,14.98331,52.32567,0.174884,0.380232,0,0.329996,12.66776,2.577814,0.102411,6.470715,
33,2.103321,3.230837,15.02103,52.26564,0.200997,0.41593,0,0.353691,12.7225,2.474071,0.082862,6.399751,
33.5,2.057784,3.300697,14.88706,51.88582,0.22668,0.372306,0,0.339802,12.62261,2.568927,0.197954,6.316328,
34,2.059354,3.209919,15.30042,52.17854,0.244464,0.219841,0,0.316618,12.80173,2.540872,0.134793,6.381811,
34.5,2.069079,3.148469,15.06238,52.29139,0.277754,0.359484,0,0.400338,12.61965,2.548648,0.121516,6.256932,
35,2.030417,3.123381,15.05544,52.59171,0.135671,0.343094,0,0.351164,12.66667,2.629024,0.097836,6.36693,
35.5,2.08113,2.999316,15.11601,52.01591,0.22125,0.365228,0,0.349281,12.64355,2.551995,0.091386,6.123455,
36,2.049933,2.942584,15.26127,52.31988,0.149336,0.327225,0,0.368544,12.60937,2.588211,0.076329,6.244952,
36.5,2.057068,2.998513,15.16356,52.69183,0.220329,0.308387,0,0.33874,12.46738,2.558322,0.105178,6.097404,
37,2.152171,2.914018,15.33362,52.49379,0.152151,0.36432,0,0.367449,12.52843,2.61368,0.02113,6.092367,
37.5,2.152549,2.912039,15.43124,52.54036,0.264988,0.36648,0,0.38723,12.43163,2.487334,0.107224,6.069917,
38,2.183972,2.851023,15.54819,52.72395,0.217742,0.353287,0,0.363944,12.49771,2.643246,0.080184,5.917878,
38.5,2.222472,2.731153,15.53209,52.9086,0.123573,0.394239,0,0.380232,12.3841,2.577673,0.146698,5.772983,
39,2.173513,2.839643,15.61331,52.54148,0.196255,0.289739,0,0.415994,12.14451,2.675128,0.157709,5.877197,
39.5,2.293009,3.225274,15.67464,53.14677,0.064547,0.358986,0,0.397486,12.22712,2.576155,0.096988,5.759119,
40,2.223932,3.921805,15.49399,52.85123,0.186828,0.393273,0,0.387771,11.86362,2.435545,0.068152,5.656042,
40.5,2.112037,5.31433,15.17504,52.59348,0.178548,0.317098,0,0.414679,11.33589,2.40697,0.134709,5.719256,
41,2.07595,7.324787,14.97554,51.95699,0.129858,0.260832,0,0.402127,10.5268,2.223969,0.136526,6.105694,
41.5,1.459977,22.69076,11.71566,49.78426,0.11749,0.251175,0,0.276942,7.181554,1.558083,0.099088,10.85861,
42,0.715811,34.71609,6.783079,46.27877,-0.007693,0.082824,0,0.160301,3.76348,0.82602,0.174434,12.51066,
42.5,0.292869,40.09127,3.783019,43.11672,0.01379,0.074605,0,0.051672,1.954302,0.377275,0.263298,12.31235,
43,0.172904,43.36356,1.927781,41.30054,-0.157961,0.076879,0,0.040384,1.02088,0.248256,0.125703,12.18694,
