Distance (µm),Na Ox%,Mg Ox%,Al Ox%,Si Ox%,P Ox%,S Ox%,Cl Ox%,K Ox%,Ca Ox%,Ti Ox%,Mn Ox%,Fe Ox%,
0,-0.018131,45.53056,0.308827,40.18661,-0.013236,0.031106,0,0.013165,0.431649,-0.003412,0.186312,13.22819,
0.499999999999999,-0.02086,45.74853,0.409098,40.15276,0.054672,0.014033,0,0.002563,0.473904,0.070028,0.229361,13.34286,
0.999999999999999,0.026063,45.61312,0.423023,39.93229,-0.010368,-0.091977,0,-0.011317,0.466573,0.058952,0.190958,13.23527,
1.5,-0.011424,45.64129,0.371029,39.96818,-0.013427,0.02368,0,0.00352,0.456761,0.009656,0.205767,13.24664,
2,0.032222,45.525,0.371736,40.23639,-0.017176,0.034597,0,0.023838,0.489444,0.085014,0.247808,13.22513,
2.5,-0.07701,45.50259,0.398203,40.28268,-0.051453,0.026482,0,-0.011203,0.477913,-0.004815,0.189341,13.14703,
3,-0.013371,45.66311,0.407545,40.30107,0.06512,-0.004083,0,-0.005153,0.525949,0.053149,0.250964,13.18709,
3.5,-0.073536,45.69158,0.441724,39.89466,0.027109,-0.006867,0,0.015181,0.514023,0.003645,0.225983,13.18823,
4,0.018555,45.7047,0.4102,40.17043,0.043747,0.021067,0,-0.024434,0.440814,-0.021575,0.209983,12.94554,
4.5,-0.062515,45.84204,0.39183,40.02554,0.018636,0.010143,0,-0.013245,0.4882,0.062988,0.280468,13.14246,
5,-0.022374,45.82079,0.389647,39.83876,-0.021727,0.023979,0,0.032209,0.521765,-0.038817,0.24892,13.37714,
5.5,-0.018897,45.66093,0.469815,40.07957,-0.073639,-0.007278,0,0.051276,0.479163,0.080625,0.193653,13.07025,
6,-0.041179,45.6018,0.468856,40.37539,-0.033914,-0.012728,0,0.021702,0.47774,-0.049521,0.187754,13.3976,
6.5,-0.027222,45.62807,0.471425,40.38047,-0.049827,0.04638,0,0.007903,0.54219,0.092774,0.196948,13.29104,
7,0.009341,45.34977,0.473697,40.37735,-0.014034,-0.042605,0,-0.015815,0.530313,0.093384,0.195292,13.52976,
7.5,0.088982,44.3898,1.040791,40.47863,-0.006008,0.091209,0,0.047845,0.728298,0.100499,0.229346,13.67732,
8,0.3428,41.89219,2.086428,40.35995,0.077015,0.073263,0,0.08564,1.346172,0.18663,0.280633,13.43597,
