Distance (µm),Na Ox%,Mg Ox%,Al Ox%,Si Ox%,P Ox%,S Ox%,Cl Ox%,K Ox%,Ca Ox%,Ti Ox%,Mn Ox%,Fe Ox%,
0,2.598825,3.670725,15.31094,50.43609,0.074614,0.26927,0,0.119907,12.23503,3.842794,0.077202,6.584998,
0.687499999999997,2.452054,3.549232,14.93391,50.44454,-0.003231,0.332803,0,0.18532,12.43449,3.889496,0.066924,6.491274,
1.37499999999999,2.452704,3.561528,15.14602,49.86819,0.006332,0.263272,0,0.189173,12.49669,3.993863,0.137574,6.633805,
2.06250000000001,2.240388,3.670633,14.82291,49.73303,-0.052467,0.406965,0,0.188558,12.67546,3.972877,0.148686,6.621132,
2.75,1.626899,3.917161,14.6771,50.1068,-0.065979,0.294052,0,0.157949,12.95921,3.971405,0.106674,6.816023,
3.4375,1.254817,4.059378,14.97429,50.45983,-0.011476,0.347233,0,0.184952,13.3514,3.940329,0.106805,7.135169,
4.125,0.718533,4.255742,15.19463,51.32891,-0.008515,0.263103,0,0.128637,13.36272,4.022065,0.131106,7.20861,
4.8125,0.595954,4.438841,15.28672,51.80464,0.000007,0.296649,0,0.183202,13.49936,3.98281,0.145778,7.428368,
5.49999999999999,0.595512,4.601143,15.25082,52.28332,0.004114,0.256281,0,0.141729,13.4398,3.986985,0.182405,7.403881,
6.18750000000001,0.79325,4.610728,15.11389,52.22349,-0.012105,0.25221,0,0.183154,13.43795,4.043763,0.167166,7.461614,
6.875,1.314137,4.715741,15.04539,51.10585,-0.056187,0.306456,0,0.177396,13.33731,3.980145,0.09766,7.541087,
7.5625,1.734915,4.625766,14.25264,50.19549,-0.059834,0.290108,0,0.169595,13.06296,3.918944,0.215369,7.539034,
8.25,2.290821,4.677578,14.25916,49.89709,0.006266,0.221243,0,0.131307,12.77209,3.761756,0.135664,7.364233,
8.93749999999999,2.248202,4.595854,14.20383,49.41438,-0.030072,0.329019,0,0.149501,12.88379,3.976629,0.154452,7.380795,
9.62499999999999,2.220285,4.658395,14.04037,49.47771,-0.013768,0.29699,0,0.133631,12.89881,3.907016,0.164848,7.376983,
10.3125,2.157495,4.722308,14.09401,49.50842,-0.013984,0.291296,0,0.145481,12.66977,3.876281,0.16189,7.47231,
11,2.069107,4.617527,13.86726,49.38794,0.058162,0.275777,0,0.146913,12.99712,3.77932,0.079483,7.438669,
11.6875,2.206902,4.715897,13.85668,49.38499,0.002123,0.254615,0,0.114376,12.79756,3.932585,0.036161,7.419262,
12.375,2.241092,4.697472,14.06207,49.52265,-0.032956,0.258939,0,0.162389,12.90634,3.889985,0.238198,7.459054,
13.0625,2.126924,4.842791,13.90116,49.2248,0.062967,0.212654,0,0.131106,12.85279,3.958664,0.215709,7.299242,
13.75,2.238009,4.79611,14.00407,49.30236,-0.093882,0.228691,0,0.15676,12.77426,3.831955,0.022964,7.424219,
14.4375,2.13665,4.758513,13.94869,49.15496,-0.016629,0.287689,0,0.176445,12.82573,3.94278,0.178841,7.509254,
15.125,2.187578,4.709311,13.94652,49.304,0.047897,0.335111,0,0.146763,12.95954,3.901197,0.120665,7.401463,
15.8125,2.117378,4.810755,13.79159,49.31714,-0.074111,0.275793,0,0.123613,12.87808,3.893291,0.068969,7.321665,
16.5,2.215032,4.757164,13.99415,49.23102,0.02997,0.247405,0,0.124953,12.89584,3.949102,0.136742,7.487701,
17.1875,2.174859,4.828819,14.00066,49.01286,-0.048564,0.28851,0,0.131137,12.7765,3.874371,0.108738,7.535635,
17.875,2.129986,4.914959,13.98643,48.8266,0.008407,0.23194,0,0.138723,12.80264,3.744309,0.174329,7.48247,
18.5625,2.218733,4.700804,13.84912,49.30112,-0.031233,0.273416,0,0.147069,13.01102,3.845406,0.089607,7.481966,
19.25,2.202585,4.696485,13.81669,49.3468,0.030556,0.227972,0,0.1378,12.85137,3.964315,0.146049,7.459081,
19.9375,2.157086,4.632213,13.86612,48.67035,-0.017505,0.292757,0,0.130642,12.83558,3.847354,0.071928,7.346454,
20.625,2.185869,4.727036,13.93653,48.93848,-0.003469,0.219836,0,0.145714,12.80361,3.776278,0.163885,7.316616,
21.3125,2.182658,4.733768,14.11319,49.276,-0.06045,0.271318,0,0.204002,12.90775,3.905633,0.085819,7.221567,
22,2.079664,4.577007,14.03139,48.87688,-0.046072,0.308296,0,0.097345,12.67011,3.893803,0.097241,7.304887,
22.6875,2.236975,4.516294,14.04039,49.23324,0.039039,0.23576,0,0.148625,12.64713,3.840519,0.102362,7.299151,
23.375,2.232891,4.369755,14.07159,49.19641,0.025099,0.224398,0,0.112769,12.79432,3.971334,0.142138,7.331933,
24.0625,2.265064,4.384697,14.07562,49.23671,-0.021414,0.19689,0,0.113313,12.68514,3.883466,0.195167,7.148522,
24.75,2.170899,4.390145,14.34428,49.35247,0.064897,0.261231,0,0.177493,12.60199,3.912999,0.124507,7.036364,
25.4375,2.293671,4.093883,14.33427,49.19418,-0.050394,0.363148,0,0.17208,12.54262,3.835068,0.009338,7.166094,
26.125,2.237292,4.206948,14.46309,49.04346,0.009321,0.31601,0,0.1503,12.56277,3.849214,0.142433,6.753052,
26.8125,2.316099,4.153631,14.5007,49.03406,0.016998,0.181179,0,0.151464,12.47591,3.873452,0.143763,6.945124,
27.5,2.326008,4.123292,14.71487,49.73267,-0.06824,0.303043,0,0.185216,12.39177,3.859565,0.132685,6.874572,
28.1875,2.364934,4.051023,14.8113,49.51923,0.018447,0.21021,0,0.201329,12.30088,3.785219,0.204875,6.787124,
28.875,2.456425,4.244745,14.76649,49.5618,-0.011934,0.28881,0,0.166158,12.22242,3.922458,0.150262,6.631859,
29.5625,2.392548,4.313724,14.92832,49.94716,-0.047838,0.22143,0,0.173601,11.94252,3.737783,0.189008,6.610116,
30.25,2.492611,4.578331,14.90965,49.93766,-0.019287,0.294647,0,0.162323,11.72354,3.613832,0.103097,6.685885,
30.9375,2.54372,5.019134,14.56786,49.71007,0.010844,0.23228,0,0.138622,11.34034,3.585143,0.174492,6.871168,
31.625,2.460826,5.768609,14.55633,49.52882,0.056212,0.228351,0,0.165728,11.0227,3.49015,0.104229,6.741024,
32.3125,2.506643,6.488099,14.42533,49.97325,-0.007803,0.224493,0,0.165479,10.29485,3.253353,0.141652,7.049885,
33,2.443113,7.455664,14.31539,49.34559,0.018154,0.287529,0,0.184453,9.897022,3.081662,0.184078,7.311182,
33.6875,2.379761,8.318642,14.02809,49.46218,-0.025252,0.260029,0,0.140757,9.576592,3.046841,0.114898,7.258794,
34.375,2.280884,9.367007,13.70868,48.93085,-0.023691,0.215696,0,0.117578,8.899978,2.86169,0.115417,7.640158,
35.0625,2.348351,10.11852,13.67186,49.21108,0.014909,0.221275,0,0.15159,8.789857,2.788248,0.118848,7.745776,
35.75,2.330693,10.64083,13.36599,48.83121,-0.019832,0.259438,0,0.160261,8.451159,2.773985,0.170019,7.76327,
36.4375,2.329589,11.02346,13.0915,48.79752,-0.027281,0.1906,0,0.127789,8.406784,2.717624,0.126524,7.829422,
37.125,2.258354,11.03021,12.90424,48.24634,-0.061008,0.17862,0,0.13592,8.489125,2.797369,0.115325,7.514087,
37.8125,2.331456,11.19439,12.6034,47.17344,-0.019715,0.214583,0,0.162364,8.449513,2.8023,0.176162,7.614826,
38.5,2.232844,11.87238,12.19671,45.70424,0.016273,0.16353,0,0.127832,8.444786,2.849498,0.100638,7.500025,
39.1875,2.022879,14.31732,10.62937,43.91975,-0.005357,0.131749,0,0.113768,7.622638,2.666028,0.050097,7.237793,
39.875,1.42317,20.24881,8.020165,41.40704,0.000509,0.133425,0,0.091053,5.438189,1.823594,0.072235,8.329201,
40.5625,0.232203,44.01856,2.001119,40.52141,-0.005264,0.025354,0,0.034418,1.224826,0.360309,0.143634,10.13373,
41.25,0.10913,46.88842,0.718315,40.00537,0.003527,-0.051215,0,0.000731,0.502575,0.089766,0.11923,9.902726,
41.9375,0.023156,47.89172,0.354165,40.17961,-0.070294,0.00286,0,-0.014207,0.318144,0.014925,0.153385,9.85268,
42.625,-0.012563,48.06728,0.330875,40.13815,-0.04653,-0.005692,0,0.02924,0.318564,0.061008,0.137983,9.789492,
43.3125,-0.08317,47.93492,0.337479,40.12472,0.009057,0.010354,0,0.011839,0.314232,-0.024071,0.183163,9.74719,
44,-0.083949,47.95492,0.374543,39.86723,0.004479,0.050381,0,-0.002351,0.224908,0.069854,0.145488,9.670715,
44.6875,-0.073437,48.08899,0.345825,39.98247,0.055792,-0.041424,0,0.003631,0.289545,0.038583,0.272791,9.866987,
45.375,-0.044909,48.03417,0.319739,40.18169,-0.029919,0.117848,0,-0.007809,0.22632,0.023338,0.177053,9.680645,
46.0625,0.003531,48.02213,0.261623,40.26102,-0.030594,0.019993,0,0.003398,0.247348,0.080531,0.110189,9.657312,
46.75,-0.028101,47.88924,0.317985,39.95828,-0.023088,0.049351,0,0.024856,0.288405,0.038073,0.148031,9.851645,
47.4375,-0.061835,47.81523,0.345241,40.10913,-0.05041,0.012109,0,-0.00001,0.252739,0.062102,0.138887,9.855848,
48.125,-0.065743,48.12488,0.265951,40.23539,-0.030479,0.029807,0,-0.011607,0.257831,0.067171,0.111612,9.918896,
48.8125,0.016073,47.9047,0.386997,39.81424,0.05504,-0.011064,0,0.019873,0.220945,0.013492,0.17265,9.776202,
49.5,-0.031508,47.97353,0.350391,40.01313,0.000531,-0.005532,0,-0.029474,0.271707,0.044945,0.143841,9.924836,
50.1875,-0.046351,47.82581,0.348224,40.34716,-0.015488,0.007766,0,-0.007087,0.289383,0.051563,0.051945,9.785604,
50.875,-0.093401,47.86562,0.229067,40.04158,-0.026902,0.049897,0,0.001004,0.232976,0.053631,0.223077,9.781013,
51.5625,-0.038663,47.80286,0.244605,40.05564,0.004852,0.00175,0,-0.013606,0.30346,-0.031573,0.071681,9.741094,
52.25,-0.044323,47.72805,0.334795,40.56348,-0.0188,0.007731,0,0.012474,0.287451,0.004594,0.099191,9.791712,
52.9375,-0.016992,47.96502,0.35699,40.19544,0.023837,-0.106226,0,-0.005662,0.240634,0.006351,0.105253,9.799248,
53.625,-0.051432,47.91352,0.302374,40.01628,0.02649,0.004174,0,-0.030948,0.316555,0.024778,0.149909,9.721113,
54.3125,-0.054247,48.11315,0.321189,40.03321,-0.032076,0.014584,0,-0.000985,0.25857,0.053541,0.206218,9.720229,
55,-0.050516,48.16444,0.334166,39.69099,-0.016451,-0.023815,0,0.021648,0.281914,-0.002314,0.180974,9.772811,
55.6875,-0.006611,48.20464,0.34404,40.12265,-0.126879,0.038887,0,-0.038689,0.283707,0.026549,0.103209,9.887348,
56.375,-0.083536,48.47509,0.312602,40.1507,0.020526,-0.027095,0,0.018639,0.244477,0.016716,0.082957,9.886104,
57.0625,-0.105564,48.2523,0.341451,40.38468,0.011507,-0.024777,0,-0.012775,0.282224,0.023175,0.094672,9.88049,
