Distance (µm),Na Ox%,Mg Ox%,Al Ox%,Si Ox%,P Ox%,S Ox%,Cl Ox%,K Ox%,Ca Ox%,Ti Ox%,Mn Ox%,Fe Ox%,
15.5,0.020112,12.04322,14.18318,0.633504,0.012169,0.031945,0,0.018736,0.325295,2.507521,3.363939,23.13515,
16,0.036252,12.04221,14.10375,0.716545,0.045064,0.046235,0,-0.005168,0.257882,2.607604,3.494526,23.38959,
16.5,-0.019949,12.14522,14.22129,0.684524,0.049596,-0.052345,0,0.010161,0.271675,2.603287,3.371983,23.37735,
17,-0.000017,12.26161,14.02984,0.600067,0.035978,-0.009473,0,0.00814,0.274971,2.552172,3.540435,23.28531,
17.5,0.087159,12.03297,14.3091,0.676897,-0.011693,-0.054952,0,-0.005803,0.222773,2.489148,3.439166,23.44638,
18,0.006987,12.23091,14.3007,0.656926,0.104594,0.042791,0,-0.000267,0.239766,2.447995,3.505269,23.27968,
18.5,0.001614,12.0919,14.22001,0.653616,0.090857,0.048155,0,0.019038,0.236843,2.509403,3.519692,23.48613,
19,-0.006843,12.27807,14.18646,0.57099,0.060546,-0.02974,0,0.003046,0.286038,2.581762,3.461623,23.30972,
19.5,-0.049637,12.07418,14.26037,0.664906,0.051067,-0.051362,0,-0.018084,0.252651,2.48878,3.511675,23.3034,
20,-0.028896,12.08304,14.37752,0.694703,0.072987,0.013118,0,-0.008729,0.197379,2.504882,3.401892,23.601,
20.5,-0.033783,12.40117,14.435,0.68803,0.044317,0.023855,0,0.008326,0.338061,2.520478,3.481709,23.66165,
21,0.019148,12.33099,14.32089,0.669757,0.007413,-0.024382,0,0.039642,0.184087,2.498088,3.571352,23.25418,
21.5,0.023398,12.28929,14.32074,0.627096,0.004545,0.025736,0,0.037308,0.282778,2.50505,3.414738,23.095,
22,-0.003941,12.32267,14.51072,0.625142,-0.003136,-0.056255,0,0.031361,0.216618,2.494583,3.509469,23.64662,
22.5,0.038149,12.37351,14.57413,0.543343,0.119358,0.056235,0,0.024363,0.231878,2.360265,3.477252,23.35638,
23,-0.021695,12.24256,14.35443,0.676291,-0.029759,0.126402,0,-0.020661,0.232088,2.578207,3.526303,23.25191,
23.5,0.035444,12.34857,14.48973,0.627794,0.022282,0.017898,0,0.007138,0.190238,2.56905,3.488382,23.24049,
24,0.024533,12.11614,14.28347,0.685388,0.06774,0.047488,0,-0.021326,0.193518,2.500293,3.484279,23.27129,
24.5,0.060744,12.32713,14.61193,0.647727,-0.005517,0.019357,0,0.01957,0.252549,2.474114,3.431541,23.35438,
25,-0.107178,12.30333,14.57241,0.691444,0.046752,0.042393,0,0.045996,0.248537,2.566173,3.439239,23.44854,
25.5,-0.06858,12.3986,14.77102,0.652559,0.070078,-0.020014,0,-0.021168,0.196363,2.537503,3.544074,23.44765,
26,0.024381,12.55412,14.58846,0.695676,-0.001493,0.013007,0,-0.007502,0.153205,2.45501,3.642165,23.32083,
26.5,-0.017438,12.51164,14.76302,0.652886,0.070092,-0.020721,0,-0.031843,0.179456,2.525903,3.515042,23.52711,
27,-0.00743,12.54472,14.53986,0.66418,0.005269,0.015287,0,0.038992,0.169844,2.527538,3.407852,23.43275,
27.5,-0.056414,12.5599,14.64606,0.636188,0.014974,-0.027524,0,0.035613,0.216226,2.609178,3.473212,23.3893,
28,-0.005801,12.58045,14.78827,0.763373,0.019994,0.102543,0,-0.035519,0.213571,2.514765,3.448108,23.40684,
28.5,-0.044317,12.67721,14.74614,0.784945,0.172009,0.036596,0,0.018351,0.205933,2.501935,3.418631,23.3959,
29,-0.036229,12.87215,15.12782,0.892523,0.099933,0.030039,0,-0.032864,0.255051,2.454225,3.487825,23.56341,
29.5,0.020502,13.02633,15.33912,1.007073,0.027917,0.071001,0,-0.006902,0.237873,2.462676,3.547518,23.65739,
30,0.024427,12.97775,15.31899,1.296151,-0.067058,0.047856,0,0.021737,0.308913,2.562999,3.446605,23.59085,
30.5,0.017479,13.48257,16.01138,1.930743,0.081309,-0.008049,0,0.019818,0.371515,2.619608,3.518028,23.58641,
31,0.204457,13.85275,16.83719,3.744888,-0.028846,0.00275,0,0.022669,0.562513,2.559819,3.399454,23.94855,
31.5,0.572117,14.08693,17.79553,8.636145,0.093431,0.099877,0,0.068031,1.399345,2.687592,3.249588,23.45821,
32,1.323719,12.93032,17.60362,21.93896,0.039284,0.187914,0,0.286037,4.103172,2.927059,2.548761,21.30886,
32.5,2.282013,8.362275,13.41506,38.10666,0.177246,0.316782,0,0.611849,9.146799,3.326682,1.02489,14.10014,
33,2.266126,9.815164,12.24223,40.79897,0.211954,0.362688,0,0.640239,9.928813,3.187445,0.574681,11.76594,
33.5,2.198507,13.6402,10.62965,41.61475,0.218805,0.32453,0,0.67947,8.880067,2.724489,0.285977,10.81653,
34,0.77135,34.06617,5.241265,42.27105,0.044804,0.191546,0,0.347941,4.172718,1.138261,0.32753,13.5022,
34.5,0.352066,42.85443,2.33588,41.70252,0.129614,-0.017592,0,0.137638,1.790868,0.409648,0.237344,12.70345,
35,0.123928,46.06155,1.210458,41.49582,-0.001311,0.120622,0,0.050569,0.851355,0.192436,0.217512,12.74557,
35.5,-0.025336,47.36999,0.643216,41.31819,0.037754,-0.03286,0,-0.009404,0.499754,0.106999,0.280448,12.47333,
36,-0.027214,47.72813,0.360274,41.5062,0.022587,0.079183,0,0.035937,0.388047,0.10092,0.187888,12.52964,
36.5,-0.067969,47.9304,0.378368,41.10146,-0.038087,-0.068172,0,-0.008392,0.351453,0.02522,0.252159,12.31082,
37,-0.001713,47.75196,0.338575,40.99566,0.016355,-0.026474,0,0.006572,0.349699,0.025159,0.177931,12.76572,
37.5,-0.013705,47.72273,0.320696,41.12483,0.020721,-0.019318,0,-0.013334,0.395697,0.052732,0.189402,12.49578,
38,-0.026908,47.78836,0.333991,41.35265,0.031593,-0.003772,0,0.019337,0.365993,0.099349,0.213602,12.76661,
38.5,-0.005492,47.44162,0.373917,40.81932,0.01093,0.039781,0,0.03162,0.370306,-0.010065,0.182142,12.5168,
39,-0.10203,47.4727,0.453932,40.82708,0.13124,-0.103886,0,0.030593,0.361899,0.015783,0.187288,12.47556,
39.5,-0.012192,47.59771,0.356083,40.82393,0.053724,-0.030902,0,-0.008122,0.389899,0.081554,0.153654,12.35308,
40,-0.027077,47.79669,0.421462,41.00094,-0.060978,0.013064,0,-0.021929,0.383005,0.054102,0.256011,12.60349,
40.5,-0.088186,47.87561,0.410556,41.1303,0.042315,0.026274,0,-0.008673,0.419125,0.064758,0.239269,12.5459,
41,-0.148351,47.83376,0.406268,40.78765,0.025938,0.0126,0,0.001815,0.33095,0.084146,0.207923,12.57421,
41.5,-0.051971,47.69429,0.354464,41.02295,-0.040068,0.048756,0,0.002251,0.310418,0.043219,0.196371,12.36208,
42,-0.054261,47.79818,0.277826,41.05261,0.074614,-0.040582,0,0.038356,0.347953,-0.011842,0.202522,12.66147,
42.5,-0.043141,47.55471,0.3774,41.00109,-0.069226,0.032921,0,-0.002051,0.387152,0.030167,0.295314,12.54547,
43,-0.084866,47.58727,0.318795,40.94656,0.054014,0.025745,0,0.004615,0.377811,0.001437,0.194159,12.35538,
43.5,-0.052645,47.39428,0.332977,40.63909,0.019973,0.044579,0,-0.009526,0.347857,0.007772,0.141041,12.51692,
44,-0.09241,48.05737,0.464159,40.88293,-0.032896,0.090081,0,-0.026458,0.326413,0.04597,0.250897,12.65584,
44.5,-0.049413,47.81289,0.397301,40.84386,-0.023404,0.010598,0,-0.024836,0.360762,0.034866,0.229495,12.68556,
45,0.015476,47.83577,0.361234,41.05343,-0.025718,0.016685,0,0.008184,0.341662,0.043019,0.148442,12.52924,
45.5,-0.024109,47.52394,0.357918,40.87686,0.031112,0.035079,0,-0.001833,0.298136,-0.033802,0.203484,12.56502,
46,-0.03847,47.87748,0.297386,41.13772,-0.029191,-0.068788,0,0.035015,0.325116,-0.031345,0.219995,12.57792,
46.5,-0.016974,47.47792,0.283706,40.74732,-0.091658,0.025768,0,-0.000217,0.300959,-0.016102,0.186369,12.4338,
47,-0.093682,47.34279,0.362473,40.87961,-0.039966,0.043215,0,0.003489,0.349657,0.035618,0.147178,12.39196,
47.5,0.002289,47.75046,0.309427,41.06721,-0.025724,0.103123,0,-0.011737,0.31292,0.004331,0.150444,12.51965,
48,-0.077782,47.71351,0.30017,40.95522,-0.067918,0.034884,0,-0.026448,0.291629,-0.06813,0.175423,12.57674,
48.5,-0.061632,47.76425,0.241487,40.82449,-0.008525,-0.060058,0,0.040383,0.32138,0.021368,0.197283,12.45596,
49,-0.04317,47.47659,0.247277,40.49824,-0.034931,0.060172,0,-0.047282,0.348351,0.013982,0.178437,12.56187,
