Distance (µm),Na Ox%,Mg Ox%,Al Ox%,Si Ox%,P Ox%,S Ox%,Cl Ox%,K Ox%,Ca Ox%,Ti Ox%,Mn Ox%,Fe Ox%,
0,-0.087565,43.3696,0.32201,38.88814,0.204927,-0.00849,0,-0.063058,0.347355,0.050421,0.199057,15.85026,
0.549999999999998,-0.060445,43.64517,0.341032,39.01571,0.066142,0.035465,0,0.025066,0.356627,0.011328,0.267142,15.69168,
1.1,-0.040678,43.86481,0.308691,39.14342,0.185662,0.074888,0,0.036276,0.420574,0.084561,0.288892,15.94098,
1.65000000000001,-0.079962,43.71762,0.350508,39.38478,0.146272,-0.023301,0,0.013382,0.379615,0.0005,0.229431,15.68823,
2.2,-0.020739,43.89148,0.303739,39.54283,0.106804,-0.009964,0,0.042083,0.336583,-0.004392,0.252704,16.00693,
2.75,-0.04358,43.42929,0.42394,39.34467,0.067755,0.06821,0,0.001886,0.422265,0.093029,0.203243,15.66714,
3.3,-0.007268,43.51731,0.522539,40.03911,0.055947,0.039861,0,0.028921,0.596254,0.0344,0.265728,15.92778,
3.85,0.186905,38.02481,1.899208,39.58107,0.090416,0.063366,0,0.076923,1.731824,0.238556,0.16903,14.72674,
4.4,0.040338,42.69283,0.716533,39.39443,0.065121,0.036384,0,0.041328,0.683832,0.106,0.222881,15.68998,
4.95000000000001,-0.051524,43.42057,0.374516,39.51118,0.174752,0.024363,0,0.052586,0.411334,-0.036011,0.258898,15.53572,
5.5,-0.080544,43.56672,0.352434,39.36937,0.173682,0.014305,0,0.024225,0.403911,-0.000387,0.241033,15.77546,
6.05,-0.047108,43.67533,0.424126,39.08951,0.125143,0.021421,0,-0.002832,0.406073,0.04725,0.262228,15.72089,
6.6,-0.061399,43.73801,0.37601,39.35873,0.163879,-0.063273,0,0.026003,0.432962,0.019067,0.202945,15.84416,
7.15,-0.045762,43.72461,0.251029,39.3002,0.116068,-0.094935,0,-0.017262,0.393351,0.022476,0.237482,15.85206,
7.69999999999999,-0.004885,43.64297,0.331232,39.14402,0.15166,-0.013735,0,-0.018061,0.355529,0.009545,0.244395,15.7738,
8.25000000000001,-0.0169,43.74279,0.257117,39.3027,0.025998,0.03618,0,0.003006,0.375129,0.000035,0.217481,15.68238,
8.8,-0.091135,43.91397,0.334301,39.35693,0.113654,0.012868,0,0.013444,0.451854,-0.004282,0.314113,16.01532,
9.35,-0.045029,43.73375,0.425555,39.43823,-0.021346,-0.003224,0,-0.018075,0.418942,0.001019,0.225606,16.02023,
9.9,-0.049688,43.709,0.310648,39.48013,0.021022,-0.029344,0,0.021648,0.416567,0.009461,0.239189,15.90587,
10.45,-0.085603,43.72646,0.467066,39.78064,-0.025933,-0.06113,0,-0.000869,0.368738,0.028992,0.271824,15.87566,
11,-0.008317,43.87008,0.513194,40.45325,0.021427,0.051164,0,0.02515,0.460892,0.050959,0.279548,15.64917,
11.55,0.052784,43.27844,0.947573,41.96153,-0.006771,0.005371,0,0.009297,0.646302,0.065044,0.242192,15.91677,
12.1,0.188672,42.00181,2.048447,43.89728,-0.010583,0.051813,0,0.078122,1.243547,0.170918,0.255999,15.70579,
12.65,0.436595,37.67472,4.313664,46.28135,0.03855,0.108332,0,0.188796,2.658212,0.449931,0.245626,15.18841,
13.2,1.27995,26.47071,9.452419,48.67853,0.045059,0.227212,0,0.376555,6.355091,1.160011,0.240023,14.34429,
13.75,1.96663,9.452948,13.32612,48.5323,0.216894,0.556382,0,0.539223,10.8559,2.172627,0.189132,10.57021,
14.3,2.04338,7.61721,13.6677,48.78369,0.121384,0.45664,0,0.531656,12.68701,2.286825,0.206246,11.0693,
14.85,1.975517,5.962623,13.8528,48.64957,0.213003,0.503042,0,0.482351,12.89411,2.263011,0.128612,11.03101,
15.4,2.02706,5.616414,13.53524,48.25534,0.210823,0.498009,0,0.458291,13.11167,2.29854,0.153249,11.28528,
15.95,1.874169,5.839032,13.35979,48.25859,0.132952,0.578962,0,0.452043,13.11051,2.218278,0.145175,11.41063,
16.5,1.994662,5.879159,13.50326,48.19541,0.178839,0.554673,0,0.433733,13.1615,2.342396,0.239843,11.42331,
17.05,1.869331,6.345714,13.32759,48.74482,0.194855,0.596345,0,0.418249,13.13444,2.257355,0.191624,11.55575,
17.6,2.01789,6.0587,13.35971,48.8286,0.11027,0.516237,0,0.423659,12.89555,2.192343,0.170327,11.59779,
18.15,2.015692,6.650333,13.54995,48.64471,0.073203,0.524662,0,0.416976,13.23059,2.179133,0.183854,11.80771,
18.7,2.044194,6.176215,13.23551,48.75409,0.220361,0.520339,0,0.378896,12.70436,2.143487,0.173307,11.36204,
19.25,1.853841,7.349005,13.38009,48.47556,0.225039,0.492789,0,0.375618,13.27697,2.227612,0.237441,12.30096,
19.8,1.8966,7.732876,13.49521,48.3537,0.232456,0.452591,0,0.380015,13.52999,2.322712,0.157407,12.21428,
