Distance (µm),Na Ox%,Mg Ox%,Al Ox%,Si Ox%,P Ox%,S Ox%,Cl Ox%,K Ox%,Ca Ox%,Ti Ox%,Mn Ox%,Fe Ox%,
0,3.107454,6.917974,13.28413,45.82111,0.614885,0.492745,0,1.249663,12.80816,2.433862,0.207739,10.31294,
0.219999999999999,3.218558,6.972141,13.29838,46.56877,0.635721,0.515719,0,1.284518,12.58914,2.201001,0.108057,10.43764,
0.439999999999998,2.974809,7.008497,13.16692,45.90889,0.620367,0.506546,0,1.24949,12.60517,2.286042,0.18144,10.27574,
0.660000000000002,3.168912,6.992981,13.34466,46.22284,0.559844,0.550403,0,1.23313,12.54065,2.268425,0.258543,10.2313,
0.880000000000002,3.009965,7.125717,13.18339,46.20847,0.617581,0.524421,0,1.245525,12.52525,2.137363,0.212289,10.26695,
1.1,2.993651,7.010517,13.18782,46.04809,0.467407,0.534287,0,1.243232,12.64188,2.199529,0.113926,10.23591,
1.32,2.946318,7.307351,13.20069,46.13175,0.611784,0.501744,0,1.289428,12.84579,2.12584,0.201271,10.23341,
1.54,2.904629,7.228818,13.28411,46.12879,0.583404,0.528097,0,1.2863,12.74923,2.391812,0.092723,10.42126,
1.76,3.049726,7.251269,13.06757,46.3951,0.510913,0.514324,0,1.223075,12.76684,2.192258,0.171256,10.34464,
1.98,2.986387,7.275764,13.21414,46.3595,0.533529,0.590589,0,1.208435,12.63276,2.145813,0.161554,10.44334,
2.2,2.874906,7.382257,13.23375,46.38366,0.562869,0.560973,0,1.240343,12.66627,2.250098,0.147937,10.52888,
2.42,2.689121,7.505893,13.29399,46.26899,0.62422,0.476067,0,1.259322,12.63048,2.111415,0.24357,10.55739,
2.64,2.63182,7.327215,13.38535,46.46595,0.522053,0.565596,0,1.256753,12.77994,2.21854,0.146964,10.57456,
2.86,2.489637,7.579871,13.33787,46.53606,0.532787,0.592655,0,1.255988,12.82826,2.192621,0.194272,10.388,
3.08,2.331278,7.66147,13.14593,46.62611,0.605809,0.431765,0,1.271828,12.73709,2.213801,0.204953,10.56583,
3.3,2.092263,7.706636,13.20779,46.45395,0.508537,0.517811,0,1.265911,12.86671,2.228927,0.094406,10.86789,
3.52,1.888328,7.541202,13.29127,46.6013,0.575726,0.551747,0,1.291925,12.84347,2.176126,0.222596,10.59556,
3.74,1.709615,7.628835,13.29056,47.04292,0.621869,0.518282,0,1.324598,12.97654,2.073725,0.166842,10.7763,
3.96,1.417413,7.69489,13.41609,46.76322,0.62992,0.555409,0,1.24865,12.98687,2.238175,0.182194,10.6795,
4.18,1.236855,7.477511,13.35996,46.63825,0.585166,0.537595,0,1.278593,12.98134,2.290268,0.086996,10.80493,
4.4,1.114323,7.726031,13.64714,46.72348,0.440349,0.536753,0,1.297371,12.91929,2.30471,0.160736,10.96785,
4.62,0.955908,7.856263,13.86682,47.13173,0.583892,0.521364,0,1.292962,13.04942,2.171341,0.211213,10.82778,
4.84,0.90022,7.940309,13.84785,47.68116,0.596742,0.56259,0,1.292052,12.98167,2.245726,0.190243,10.75368,
5.06,0.787256,7.908561,13.76056,47.85597,0.577346,0.603945,0,1.279472,13.01661,2.275456,0.213246,10.75221,
5.28,0.675852,7.908571,13.96527,47.88753,0.623302,0.48108,0,1.24833,13.00233,2.21737,0.235265,10.66,
5.5,0.539198,7.659448,13.86907,47.78444,0.557349,0.501255,0,1.270156,12.88608,2.307782,0.153751,10.57533,
5.72,0.533809,7.737729,13.89732,47.71862,0.625921,0.597846,0,1.228782,12.97604,2.167798,0.135801,10.50722,
5.94,0.605608,7.805887,14.15169,48.21566,0.637872,0.64448,0,1.255392,12.78623,2.403625,0.190696,10.54068,
6.16,0.546811,7.924072,14.11876,48.21506,0.591053,0.646967,0,1.313751,12.89383,2.317426,0.19227,10.52926,
6.38,0.679354,7.852711,14.24793,48.62888,0.627866,0.543157,0,1.304445,12.71759,2.242043,0.203708,10.56609,
6.6,0.766631,8.151614,14.3634,48.2909,0.56198,0.51459,0,1.321357,12.88743,2.263284,0.205592,10.74291,
6.82,0.843398,7.930764,14.37125,48.59584,0.656823,0.669954,0,1.374729,12.78244,2.15589,0.151687,10.59348,
7.04,0.870823,8.07471,14.42553,48.84456,0.652773,0.653423,0,1.396146,12.84263,2.344672,0.185723,10.61043,
7.26,1.029053,7.802345,14.14939,47.98688,0.547837,0.652368,0,1.389683,12.83668,2.238437,0.107169,10.53771,
7.48,1.112161,7.556452,14.16993,47.65908,0.427299,0.66765,0,1.419419,12.49734,2.30547,0.245656,10.34369,
7.7,1.305103,7.519783,13.86034,47.08716,0.535857,0.608232,0,1.365339,12.4162,2.370746,0.185263,10.54101,
7.92,1.420677,7.469328,13.67473,46.88351,0.531784,0.47364,0,1.390998,12.2996,2.193008,0.200365,10.36343,
8.14,1.570256,7.636652,13.44173,46.59477,0.475263,0.503289,0,1.325673,12.18575,2.129087,0.11905,10.59587,
8.36,1.803005,7.621862,13.52059,46.72629,0.578226,0.481196,0,1.39548,12.12666,2.177432,0.184704,10.54671,
8.58,1.968758,7.372787,13.36096,46.46855,0.52701,0.497128,0,1.370034,11.94298,2.094039,0.17244,10.30535,
8.8,2.261445,7.367997,13.4621,46.26542,0.565372,0.436866,0,1.379077,11.6585,2.068529,0.174544,10.23555,
9.02,2.381356,7.677682,13.23942,45.89552,0.493171,0.478978,0,1.358428,11.49352,2.142396,0.182516,10.22909,
9.24,2.594882,7.600155,13.37406,45.57764,0.562539,0.590998,0,1.387153,11.19767,2.038551,0.176113,10.02683,
9.46,2.777987,7.659508,13.31248,45.71754,0.635838,0.502715,0,1.338512,11.02091,2.064333,0.089435,10.0604,
9.68,2.848821,7.798196,13.23576,45.77308,0.471765,0.534601,0,1.341415,10.77214,2.100711,0.199884,9.760928,
9.9,2.93222,8.078283,13.33886,45.65987,0.588454,0.472561,0,1.349395,10.54459,1.9991,0.147371,10.19434,
10.12,2.918772,8.379006,13.26599,45.53884,0.515253,0.53982,0,1.326476,10.20471,2.057642,0.162772,9.921288,
10.34,2.880362,8.469701,12.99072,45.65955,0.525103,0.47398,0,1.271314,9.960844,1.9167,0.132888,10.02112,
10.56,2.836498,8.844221,12.91436,45.32276,0.544381,0.449893,0,1.300168,9.686138,1.938089,0.11586,10.07076,
10.78,2.958975,9.10675,13.04535,45.36277,0.499926,0.361414,0,1.250214,9.27792,1.85063,0.158827,10.15302,
11,2.902744,9.739159,12.81729,45.32131,0.521044,0.489492,0,1.239982,9.008532,1.819101,0.196522,10.29384,
11.22,3.028898,10.28576,12.73755,45.25572,0.681132,0.496431,0,1.166803,8.827991,1.768316,0.142,10.18473,
11.44,2.875882,10.67618,12.61831,45.49697,0.463625,0.478258,0,1.218745,8.345797,1.621617,0.220698,10.00417,
11.66,2.918522,11.31183,12.47687,45.10612,0.375645,0.393923,0,1.156826,8.047719,1.592842,0.163567,10.11283,
11.88,2.776088,11.89963,12.12474,45.01528,0.466086,0.443876,0,1.151832,7.635865,1.653175,0.117852,10.28017,
12.1,2.790565,12.73075,11.90866,44.67814,0.384426,0.396694,0,1.094325,7.276003,1.513191,0.186538,10.45745,
12.32,2.619537,13.58904,11.63795,44.30558,0.549564,0.463132,0,1.093041,6.767848,1.39496,0.183518,10.47429,
12.54,2.69794,14.24919,11.36903,44.17544,0.498604,0.384144,0,0.999404,6.59781,1.300556,0.203241,10.63146,
12.76,2.479749,15.39887,10.91925,43.50704,0.41996,0.430972,0,0.951955,5.992066,1.242732,0.172692,10.61512,
12.98,2.461263,16.54907,10.67876,43.58461,0.38912,0.376863,0,0.881097,5.647083,1.078504,0.137077,10.98479,
13.2,2.292605,17.61606,10.3306,43.55648,0.389161,0.289688,0,0.811351,5.179818,1.040905,0.187279,10.94683,
13.42,2.208586,18.90174,9.629408,42.92255,0.373756,0.30454,0,0.78121,4.601475,0.943734,0.190607,11.13557,
13.64,2.03734,20.26467,9.144198,42.56303,0.32195,0.232413,0,0.699552,4.206445,0.879664,0.114428,11.2541,
13.86,1.802251,22.2507,8.465745,42.35131,0.335507,0.318366,0,0.625748,3.738552,0.708726,0.209849,11.55095,
14.08,1.583596,23.62572,7.792249,41.26049,0.317362,0.132081,0,0.57286,3.270607,0.705517,0.252601,11.73414,
14.3,1.524936,25.09703,7.143667,40.64552,0.28833,0.255925,0,0.479643,2.834672,0.576888,0.201413,12.04546,
14.52,1.232304,27.01343,6.389949,40.1189,0.162021,0.15616,0,0.423317,2.426777,0.544347,0.120879,12.41578,
14.74,0.913854,28.40582,5.50562,38.52115,0.195718,0.138437,0,0.339098,1.915176,0.39655,0.151656,12.53166,
14.96,0.772197,30.07336,4.83143,38.71823,0.193185,0.213725,0,0.270826,1.746555,0.262884,0.136078,12.7623,
15.18,0.610722,32.25718,3.933837,38.26365,0.192067,0.129643,0,0.234801,1.403202,0.28038,0.144158,12.7365,
15.4,0.47835,34.12883,3.365412,38.31741,0.092941,0.024175,0,0.173337,1.19869,0.233308,0.152245,12.90214,
15.62,0.393979,36.38619,3.21455,39.56375,0.218479,0.078662,0,0.126468,1.038381,0.178602,0.22026,13.15752,
15.84,0.315124,38.65128,2.690966,40.05833,0.099439,0.005301,0,0.113306,0.913527,0.138829,0.28836,13.20859,
16.06,0.226569,40.6744,2.252649,39.60029,0.071919,0.051306,0,0.09066,0.846306,0.131031,0.151557,13.50363,
16.28,0.203486,42.60147,1.491566,39.59499,0.086315,-0.003354,0,0.04015,0.706514,0.072833,0.228411,13.66541,
16.5,0.113284,43.91858,0.895619,39.61872,0.079882,0.034347,0,0.023241,0.586512,0.09774,0.192857,13.64036,
16.72,0.027104,44.57963,0.697816,39.74236,-0.020461,0.017104,0,0.029088,0.552533,0.000394,0.181226,13.61036,
16.94,0.035958,44.78325,0.620761,39.56672,-0.017376,0.039642,0,0.01791,0.50095,-0.033749,0.222686,13.67871,
17.16,0.040432,45.05483,0.518595,39.56154,0.023572,0.025403,0,0.005571,0.516146,0.026455,0.280534,13.61283,
17.38,-0.006403,45.24496,0.417432,39.96504,0.044102,-0.049233,0,0.043901,0.515925,-0.009543,0.25758,13.62983,
17.6,-0.0358,45.08901,0.423572,39.72866,-0.017041,-0.001663,0,0.005415,0.438931,0.015822,0.15919,13.9543,
17.82,-0.015106,45.37148,0.389832,39.76142,-0.051306,0.01841,0,0.002726,0.495785,-0.004559,0.255366,13.9521,
18.04,-0.007485,45.38221,0.376518,39.6851,-0.029245,0.044124,0,0.017355,0.482317,-0.00321,0.197417,14.05343,
18.26,0.006035,45.37854,0.260055,39.76819,-0.044207,0.112004,0,0.000999,0.472554,0.063209,0.252481,14.01303,
18.48,-0.056363,45.07252,0.279743,39.54932,-0.054082,-0.006504,0,0.006804,0.510202,0.002847,0.158559,14.05583,
18.7,-0.019488,45.14603,0.332297,39.69213,0.087667,-0.041499,0,-0.025853,0.479543,0.050616,0.187848,14.14925,
18.92,-0.077195,45.33973,0.395716,39.62336,-0.013646,0.015464,0,0.032885,0.493281,-0.018927,0.213664,14.03479,
19.14,-0.047016,44.83699,0.332219,39.44245,-0.06619,-0.081428,0,-0.020401,0.446072,0.019142,0.247196,14.40222,
19.36,-0.098828,45.07361,0.255458,39.53379,0.101979,0.072401,0,-0.01229,0.476918,0.024718,0.215512,14.08626,
19.58,-0.082239,44.70364,0.372591,39.54906,-0.046501,0.089549,0,-0.018489,0.441672,0.023818,0.240389,14.26873,
19.8,-0.053498,45.34377,0.310819,39.42444,-0.061176,-0.029087,0,0.000215,0.469134,0.060923,0.221095,14.26225,
20.02,-0.055755,45.0104,0.328388,39.78879,-0.025052,0.06163,0,-0.021022,0.483081,0.013343,0.251049,14.20097,
20.24,-0.01533,45.00611,0.212318,39.81222,-0.087287,0.021298,0,0.02756,0.391084,0.046409,0.165544,14.2602,
20.46,-0.071201,44.99508,0.321115,39.6954,-0.033965,-0.007448,0,-0.001325,0.411356,0.055449,0.304318,14.28059,
20.68,-0.081189,45.07402,0.340898,39.6059,-0.003695,0.058045,0,0.03846,0.425502,0.050747,0.27106,14.40042,
20.9,0.002164,45.0298,0.255125,39.60054,-0.011928,-0.041412,0,0.010282,0.464388,0.030493,0.186581,14.17774,
21.12,-0.017537,45.20622,0.270109,39.83704,0.076896,-0.040991,0,-0.003336,0.500488,-0.01881,0.153145,14.17291,
21.34,-0.05441,45.05348,0.296314,39.80908,-0.069641,0.064972,0,-0.000741,0.507147,0.006316,0.254686,14.17259,
21.56,-0.057079,44.58261,0.330694,39.07107,0.040423,0.048687,0,0.012698,0.460371,0.007055,0.208854,14.30047,
