Distance (µm),Na Ox%,Mg Ox%,Al Ox%,Si Ox%,P Ox%,S Ox%,Cl Ox%,K Ox%,Ca Ox%,Ti Ox%,Mn Ox%,Fe Ox%,
0,-0.041159,43.54219,0.380471,39.54486,-0.0598,-0.007785,0,0.003592,0.315609,0.004354,0.270157,16.52459,
0.392857142857141,-0.054838,43.75673,0.254745,39.58899,0.018737,0.029619,0,0.002212,0.371836,-0.031294,0.209576,16.42676,
0.785714285714282,-0.051866,43.29754,0.326453,39.27209,0.022677,0.03045,0,0.013282,0.325258,0.02915,0.259441,16.41421,
1.17857142857143,-0.092579,43.52662,0.246739,39.32734,0.065242,0.073039,0,-0.02401,0.300124,0.03896,0.231841,16.4393,
1.57142857142857,-0.057642,43.67976,0.287648,39.55749,0.067985,-0.033384,0,0.010291,0.368978,0.077805,0.283146,16.30453,
1.96428571428572,-0.030304,43.81325,0.274062,39.57755,0.049209,-0.034146,0,0.012156,0.361175,-0.014755,0.271835,16.21419,
2.35714285714286,-0.043071,43.71849,0.262473,39.55849,-0.012349,0.045489,0,0.007853,0.365411,0.00252,0.348234,16.44216,
2.75,-0.053741,43.54646,0.306289,39.40316,0.007144,-0.037858,0,0.027324,0.393545,0.025038,0.195742,16.22436,
3.14285714285714,-0.123296,43.4651,0.292312,39.34912,0.060327,0.029498,0,-0.035229,0.40042,0.051183,0.311012,16.41829,
3.53571428571429,-0.077808,43.64293,0.353633,39.59263,0.025676,-0.007325,0,0.02798,0.370365,0.00151,0.223109,16.46248,
3.92857142857143,-0.093598,43.62333,0.262579,39.72544,-0.014936,-0.043,0,-0.010338,0.398597,-0.031028,0.258736,16.32937,
4.32142857142857,-0.012616,43.74271,0.33879,39.66087,0.100111,-0.021631,0,0.003814,0.384491,0.019772,0.22907,16.46102,
4.71428571428571,-0.093585,43.58297,0.227615,40.03222,-0.014566,-0.018232,0,-0.016729,0.317314,0.051438,0.220992,16.6366,
5.10714285714285,-0.012944,43.67054,0.290307,39.63837,0.00784,-0.078997,0,-0.005741,0.40523,0.054102,0.260543,16.57405,
5.5,-0.130401,43.69995,0.266572,39.56538,-0.078353,0.080856,0,0.013562,0.398822,-0.018117,0.270873,16.42697,
5.89285714285715,-0.063269,43.65825,0.290837,39.4181,0.028528,0.023498,0,0.006751,0.368225,0.030718,0.280335,16.56503,
6.28571428571429,-0.044041,43.52256,0.35879,39.41608,-0.013498,0.016637,0,-0.02695,0.35797,-0.033126,0.306909,16.57235,
6.67857142857143,-0.021132,43.89342,0.287283,39.55482,0.110847,-0.061879,0,-0.05082,0.390776,0.037274,0.208863,16.42821,
7.07142857142857,-0.078998,43.6322,0.315426,39.80373,-0.019357,-0.012912,0,0.018399,0.392775,0.048799,0.231032,16.37995,
7.46428571428571,-0.086213,43.58292,0.332763,39.79719,-0.040256,0.029129,0,-0.001634,0.382481,0.073134,0.201291,16.55319,
7.85714285714285,-0.01207,43.23932,0.33273,39.45998,0.026633,0.01177,0,0.027033,0.367436,0.077305,0.286692,16.33131,
8.25,-0.001521,43.55517,0.319396,39.72458,0.066853,0.037432,0,-0.020564,0.419791,0.037703,0.254419,16.55516,
