Distance (µm),Na Ox%,Mg Ox%,Al Ox%,Si Ox%,P Ox%,S Ox%,Cl Ox%,K Ox%,Ca Ox%,Ti Ox%,Mn Ox%,Fe Ox%,
0,1.801096,13.57984,12.6012,48.46017,0.296445,0.482369,0,0.599167,8.265717,1.871274,0.181032,11.10809,
0.499999999999998,2.072935,9.045241,13.75243,48.33803,0.298678,0.364054,0,0.589466,10.51123,2.334301,0.102182,9.604749,
0.999999999999996,2.067426,6.570125,14.04896,48.622,0.252985,0.338714,0,0.656681,12.09115,2.508075,0.185113,9.561135,
1.50000000000001,2.051776,5.494158,14.07984,48.73568,0.329466,0.430289,0,0.59929,13.02856,2.84141,0.13103,9.523807,
2,2.031525,4.894369,14.00571,48.22909,0.220146,0.550992,0,0.580313,13.52652,2.825826,0.182908,9.61403,
2.5,1.951591,4.92993,13.85592,48.31387,0.228526,0.487027,0,0.591909,13.70855,2.796126,0.124253,9.704139,
3,1.975372,5.097216,13.66041,48.41188,0.266154,0.501854,0,0.53099,13.8302,2.860414,0.131838,9.847075,
3.5,2.024717,5.343545,13.4447,48.17921,0.232293,0.535461,0,0.554152,13.8498,2.858213,0.15935,10.27448,
4,1.832066,5.427016,13.18929,47.81893,0.207032,0.548527,0,0.539887,13.90497,2.761609,0.243806,10.22632,
4.50000000000001,1.826755,5.659675,13.46762,48.22104,0.276775,0.625346,0,0.497402,13.98762,2.857518,0.180916,10.78269,
5,1.768799,5.837518,12.99187,47.61713,0.225777,0.483299,0,0.491422,14.06988,2.823108,0.085371,10.64148,
5.5,1.776272,5.902777,13.08073,47.84614,0.221374,0.442436,0,0.477903,13.97624,2.693105,0.205585,10.79309,
6,1.777094,6.04408,12.92896,48.14285,0.166005,0.489887,0,0.447661,13.96616,2.823425,0.211974,10.59646,
6.5,1.716528,6.134177,12.94124,47.68037,0.221095,0.515828,0,0.487492,13.99168,2.863934,0.14602,10.81374,
6.99999999999999,1.77114,6.240335,12.9517,47.5517,0.269753,0.466668,0,0.470669,13.73926,2.742215,0.203309,10.70234,
7.50000000000001,1.803548,6.174402,12.64893,47.57496,0.393374,0.446711,0,0.471247,13.96759,2.794579,0.175393,10.96609,
8,1.686086,6.321746,12.75392,47.43051,0.341443,0.517032,0,0.40764,13.90913,2.788587,0.200082,10.83422,
8.5,1.693061,6.408019,12.55191,47.50966,0.243843,0.528308,0,0.46237,13.93037,2.702565,0.218841,11.07134,
