Distance (µm),Na Ox%,Mg Ox%,Al Ox%,Si Ox%,P Ox%,S Ox%,Cl Ox%,K Ox%,Ca Ox%,Ti Ox%,Mn Ox%,Fe Ox%,
0,-0.034839,45.88818,0.271118,39.39314,-0.056841,-0.021154,0,-0.02555,0.307859,0.041652,0.184081,12.28,
0.343749999999999,-0.040922,45.64541,0.402168,39.39298,0.014205,0.083682,0,-0.013568,0.349442,0.012708,0.15167,12.30293,
0.687499999999997,-0.07539,45.63561,0.382784,39.76135,0.002314,-0.001046,0,0.005672,0.305264,0.066332,0.206858,12.01013,
1.03125,-0.059466,45.63094,0.371904,39.38178,0.016651,0.041728,0,0.009198,0.377471,0.037437,0.174761,12.31252,
1.375,-0.034658,46.05659,0.386089,39.95183,-0.030711,-0.001545,0,0.007817,0.340242,0.016876,0.160708,12.33131,
1.71875,0.005036,45.57741,0.378644,39.70458,0.011459,0.009983,0,0.019261,0.340612,-0.004775,0.187428,12.36596,
2.0625,-0.013965,46.02372,0.475735,40.84435,-0.011766,-0.070569,0,0.023773,0.337115,0.01811,0.105672,12.32786,
2.40625,-0.058305,46.31548,0.355337,41.14521,-0.007551,-0.003676,0,0.009341,0.350171,0.021152,0.15645,12.19016,
2.75,-0.033913,46.08652,0.567324,41.88343,-0.076526,-0.000799,0,-0.009451,0.387535,-0.002488,0.173268,12.31396,
3.09375,0.035225,46.34724,0.553513,42.76266,-0.001718,-0.034202,0,0.027719,0.380704,0.064459,0.167915,12.51533,
3.4375,0.033586,45.90448,0.935055,43.4952,0.047337,0.005468,0,0.030117,0.468679,0.108486,0.170746,12.60629,
3.78125,0.085714,45.92307,1.374932,45.3769,0.023437,0.008179,0,0.021909,0.599565,0.090284,0.218233,13.19437,
4.125,0.243969,45.33956,1.896991,47.28344,0.040065,-0.004883,0,0.041586,0.879156,0.22778,0.143961,13.90293,
4.46875,0.535358,42.75739,3.880047,49.38464,0.0935,-0.038563,0,0.114762,1.502352,0.390971,0.145442,15.14583,
4.8125,1.255635,33.16693,7.906269,51.49301,0.099052,0.142701,0,0.208585,3.368722,0.898079,0.23251,13.53778,
