Distance (µm),Na Ox%,Mg Ox%,Al Ox%,Si Ox%,P Ox%,S Ox%,Cl Ox%,K Ox%,Ca Ox%,Ti Ox%,Mn Ox%,Fe Ox%,
0,-0.019518,46.4268,0.387928,39.77335,0.021429,0.02692,0,-0.05413,0.387976,-0.003033,0.124128,11.72782,
0.499999999999998,-0.088235,45.94998,0.45109,39.60012,-0.026931,0.056232,0,0.010397,0.376937,-0.010085,0.13785,11.45687,
1,-0.055984,46.23211,0.471813,39.71912,-0.057479,-0.040363,0,0.008116,0.494931,0.046765,0.217467,11.59854,
1.5,-0.03493,46.17567,0.566466,40.04513,0.05213,0.091179,0,0.048511,0.64303,0.068322,0.201102,11.67196,
2,0.026748,45.68906,0.930858,40.32633,0.00357,0.008858,0,0.054501,0.956344,0.174046,0.112033,11.3267,
2.5,0.108763,44.0007,1.852302,41.6736,0.035608,0.007796,0,0.063716,1.72663,0.327827,0.267324,10.8586,
3,0.303065,41.40865,3.354702,42.89676,0.105969,-0.006247,0,0.143644,3.146012,0.648358,0.18994,10.12669,
3.5,0.676135,35.89015,5.877658,45.01337,0.235808,-0.015749,0,0.187442,5.214818,1.216495,0.182421,9.463475,
4,1.39439,25.99311,9.524377,46.85908,0.323618,0.064738,0,0.351914,8.120058,1.987266,0.132368,8.961467,
4.5,1.894743,12.60163,12.1906,48.3605,0.294753,0.080718,0,0.394946,10.82691,2.533629,0.146469,9.110156,
5,1.854934,10.89401,12.39313,47.81977,0.350297,-0.023745,0,0.424975,11.2895,2.532791,0.132872,9.12221,
5.5,1.962426,10.04108,12.36791,48.03276,0.371021,0.068844,0,0.367652,11.47947,2.604954,0.162184,9.306551,
6,1.961977,9.663189,12.38281,48.06178,0.344138,0.081804,0,0.377096,11.49284,2.743438,0.177945,9.341741,
6.5,1.87598,9.495603,12.40003,47.98698,0.349102,0.038259,0,0.40933,11.51518,2.617524,0.161848,9.127497,
7,1.895628,9.714431,12.48079,48.07759,0.488874,0.007442,0,0.36841,11.37584,2.604349,0.117309,9.482604,
7.5,1.941664,9.790185,12.52691,47.85698,0.383641,0.058681,0,0.388897,11.38127,2.495655,0.123554,9.159505,
8,1.864125,9.965433,12.27948,48.08647,0.416354,0.067182,0,0.411243,11.40073,2.483007,0.199253,9.150476,
8.5,1.896108,10.00861,12.27951,48.11404,0.395099,0.07573,0,0.368062,11.36191,2.580052,0.18119,9.133397,
9,1.936616,10.16009,12.2694,48.08108,0.315739,0.020656,0,0.372477,11.1989,2.538856,0.186895,9.388087,
9.5,1.973332,10.26997,12.36081,48.06507,0.260345,0.151507,0,0.376159,11.34123,2.665845,0.138148,9.301146,
10,1.879724,10.21473,12.36569,48.00447,0.416239,0.041354,0,0.347186,11.33515,2.501549,0.120448,9.167008,
10.5,1.864279,10.31588,12.46839,48.30098,0.363693,0.011649,0,0.352627,11.17086,2.516457,0.19406,9.289461,
11,1.909161,10.19838,12.37183,48.24188,0.253226,-0.049743,0,0.402336,11.25649,2.393362,0.197441,9.145553,
11.5,1.945803,10.32592,12.32546,47.99343,0.381384,0.078638,0,0.314235,11.25721,2.557708,0.139102,9.087871,
12,1.939101,10.27864,12.29557,47.99499,0.386021,-0.01758,0,0.352197,11.25894,2.532903,0.159419,9.178435,
