Distance (µm),Na Ox%,Mg Ox%,Al Ox%,Si Ox%,P Ox%,S Ox%,Cl Ox%,K Ox%,Ca Ox%,Ti Ox%,Mn Ox%,Fe Ox%,
0,-0.070314,45.37729,0.309343,39.65406,0.007504,0.013294,0,0.004141,0.505867,0.0109,0.201843,13.69348,
0.499999999999999,-0.064723,44.93358,0.420486,39.40561,0.024796,0.061914,0,0.029423,0.535896,0.066711,0.230888,13.7632,
1.00000000000001,-0.044395,45.00262,0.343666,39.45876,-0.020208,-0.011764,0,0.016047,0.499493,0.048874,0.143869,13.77833,
1.5,0.038525,44.6684,0.34843,39.41059,-0.020823,0.0126,0,0.004535,0.541621,-0.006175,0.138877,13.9896,
2,-0.042437,44.57883,0.325571,39.45314,-0.029689,0.084588,0,0.022039,0.515678,0.028309,0.210811,13.9991,
2.5,-0.020637,44.30305,0.394249,39.40027,0.026761,0.077229,0,-0.006262,0.527688,0.080726,0.210714,14.11648,
3,0.047807,44.14598,0.604799,40.06723,-0.040116,0.045157,0,-0.005117,0.590283,0.072541,0.215847,14.07904,
3.5,0.170121,43.45682,1.222425,41.09931,0.041532,0.064708,0,0.06217,0.758461,0.129515,0.240599,13.73764,
4,0.444798,41.77686,2.358293,42.93422,0.029154,0.024885,0,0.120267,1.345696,0.106754,0.212345,13.55174,
4.5,0.999135,33.65331,5.927401,45.74255,0.076612,0.23548,0,0.339663,2.973543,0.56604,0.279101,13.31405,
5,2.150461,15.8517,11.33962,44.63073,0.204745,0.442562,0,0.907709,7.575642,1.505495,0.160066,10.35715,
5.49999999999999,2.463579,10.80298,12.97433,45.30402,0.272447,0.553311,0,1.021572,10.19263,2.060138,0.123997,9.647515,
6,2.576937,8.242167,13.37978,45.42817,0.325598,0.512224,0,1.078158,11.81571,2.355878,0.155104,9.722863,
6.5,2.704628,6.966833,13.3103,45.44235,0.416376,0.600285,0,1.064157,12.73057,2.395044,0.172671,9.752054,
7,2.655382,6.559828,13.48386,45.01293,0.345968,0.560665,0,1.02275,13.16808,2.412451,0.126238,9.84906,
7.5,2.713165,6.690901,13.31035,45.2114,0.285903,0.53459,0,1.020718,13.23869,2.494678,0.166938,9.893389,
8,2.505712,6.854993,13.00791,44.93457,0.383423,0.558513,0,0.965667,13.39899,2.38405,0.176408,9.896751,
8.5,2.443906,7.007509,12.96398,44.78131,0.341705,0.511843,0,0.955451,13.21489,2.341969,0.177118,10.08293,
9.00000000000001,2.537023,7.157919,12.80368,45.08741,0.30924,0.568189,0,0.93418,13.23231,2.362935,0.136921,10.27998,
9.5,2.463785,7.275392,12.88867,45.1027,0.20823,0.598101,0,0.944007,13.11554,2.430464,0.156036,10.19099,
10,2.486207,7.405787,13.0169,44.9763,0.272603,0.606498,0,0.991499,13.1803,2.369868,0.146739,10.18893,
10.5,2.550115,7.551045,12.91185,44.86085,0.319219,0.53009,0,0.911962,13.0457,2.285904,0.050509,10.20529,
11,2.550605,7.580177,13.05227,45.17055,0.379133,0.487053,0,0.971123,13.05359,2.414245,0.169075,10.09235,
11.5,2.653336,7.621621,12.96584,44.90541,0.251678,0.459152,0,0.969064,12.99303,2.256306,0.127949,9.992494,
12,2.6213,7.616195,12.82953,44.64754,0.275911,0.519804,0,0.927502,12.94465,2.213567,0.086219,10.05106,
12.5,2.451234,7.560579,12.96435,44.5044,0.328793,0.50927,0,0.935315,12.77408,2.392235,0.070365,10.12501,
13,2.468114,7.640126,12.82696,44.84543,0.297219,0.538721,0,0.981877,12.78293,2.33224,0.183544,9.924348,
13.5,2.500788,7.751409,12.66651,44.86612,0.303463,0.404732,0,0.952831,12.73011,2.324463,0.171929,10.15174,
14,2.363743,7.68105,12.83704,44.5551,0.317558,0.493293,0,0.960945,12.67704,2.336365,0.116109,9.950204,
14.5,2.509718,7.650516,12.63876,44.17132,0.336213,0.547075,0,0.907767,12.59562,2.305418,0.107671,10.21003,
