Distance (µm),Na Ox%,Mg Ox%,Al Ox%,Si Ox%,P Ox%,S Ox%,Cl Ox%,K Ox%,Ca Ox%,Ti Ox%,Mn Ox%,Fe Ox%,
0,0.098006,44.00234,0.901532,40.12074,0.022523,0.007452,0,0.036651,0.61711,0.088627,0.186354,14.23821,
0.499999999999999,0.25996,42.69347,1.39601,39.84147,0.023018,-0.005244,0,0.031138,0.856055,0.07134,0.201386,13.82756,
1,0.796604,33.08776,3.898316,40.04426,0.111863,0.208155,0,0.134936,1.847366,0.381578,0.116383,13.46025,
1.5,1.87452,25.78146,6.683337,41.1307,0.062392,0.315639,0,0.400033,3.752338,0.710416,0.164232,12.50689,
2,1.226182,28.29941,5.821553,42.2466,0.169202,0.252828,0,0.309094,2.847777,0.486698,0.221462,13.03767,
2.5,0.428094,35.50318,3.376447,43.31189,0.04842,0.096921,0,0.152311,1.461463,0.27819,0.132591,13.62891,
3,0.242018,40.09092,2.340919,42.48609,0.10342,-0.034444,0,0.077289,0.984671,0.083728,0.261984,13.94916,
3.5,0.189238,41.82541,1.790406,41.5052,0.025775,0.061911,0,0.063505,0.842405,0.083527,0.207232,14.13477,
4,0.259279,41.18715,2.037812,41.35954,0.028377,0.030595,0,0.064642,0.88311,0.089638,0.26103,14.19542,
4.5,0.402367,37.94586,2.922789,41.42763,0.078457,0.226068,0,0.153124,1.135425,0.149732,0.248785,13.86159,
5,1.111219,30.4895,4.817571,40.11662,0.117491,0.190662,0,0.255379,1.964866,0.356215,0.217414,13.0669,
5.5,1.923717,25.2904,6.891992,40.98052,0.225791,0.411481,0,0.453279,3.317024,0.676821,0.214063,12.3639,
6,0.839813,32.98448,3.851157,41.50162,0.07978,0.207037,0,0.164331,1.453696,0.304801,0.231966,13.57946,
6.5,0.551806,39.00229,2.828219,42.86755,0.023337,0.066221,0,0.08947,1.033724,0.146018,0.212824,13.87458,
7,0.404193,39.64996,2.628246,42.65109,0.048782,0.066361,0,0.097632,0.967876,0.153802,0.253617,13.99418,
7.5,0.511061,38.08572,2.606468,41.40821,0.045384,0.086968,0,0.09607,0.946516,0.148252,0.199598,13.98514,
8,0.590815,36.43305,2.792425,41.12495,0.087508,0.053765,0,0.108155,0.970619,0.103727,0.200298,13.76561,
8.5,0.576908,36.40125,2.995175,41.10352,0.125948,0.170893,0,0.091933,1.036412,0.22106,0.322874,13.72623,
9,0.674447,36.07513,2.830535,40.57009,0.16091,0.017921,0,0.092346,1.051934,0.14751,0.213467,13.83955,
9.5,0.634827,35.54314,2.68815,40.53436,0.075125,0.094888,0,0.075077,0.895001,0.118874,0.193044,13.77061,
10,0.683744,35.99057,2.857854,40.49604,0.03082,0.176639,0,0.071358,1.008924,0.175867,0.293778,13.80075,
10.5,0.554918,37.23759,2.657496,40.91052,0.093713,-0.024317,0,0.060983,0.927575,0.100746,0.216328,13.91708,
11,0.501989,38.32559,2.572307,41.736,0.058524,0.061415,0,0.093175,0.858935,0.116553,0.191377,13.81325,
11.5,0.481786,39.24911,2.545092,42.01813,0.052695,0.037016,0,0.060254,0.808448,0.068572,0.212242,13.77027,
12,0.519867,39.05391,2.521699,42.06881,0.091155,0.097461,0,0.095973,0.864914,0.131228,0.233549,13.63774,
12.5,0.62944,37.86859,2.647923,41.29966,0.091607,0.072378,0,0.087456,0.861136,0.0565,0.15748,13.67206,
13,0.644737,35.56517,3.018072,40.09459,0.175963,0.137482,0,0.112661,1.145014,0.172473,0.164015,13.73339,
13.5,1.090029,28.70456,5.185585,40.12929,0.117501,0.192399,0,0.281784,2.160112,0.485731,0.243396,12.71105,
14,1.303503,27.25553,6.152553,40.77854,0.178468,0.250452,0,0.356257,2.558237,0.578647,0.199611,12.41917,
14.5,0.591383,38.129,2.773258,42.53376,0.094483,0.048417,0,0.117657,1.143963,0.186269,0.25059,13.67577,
15,0.376589,42.83729,1.840234,42.93734,0.074784,0.111421,0,0.085312,0.84295,0.105942,0.25202,13.99989,
15.5,0.213005,44.43509,1.004838,42.45419,-0.063004,0.174317,0,0.058954,0.682589,-0.055297,0.27655,14.15572,
16,0.095608,45.14854,0.736762,41.86424,0.088228,0.054852,0,0.017118,0.564151,0.019974,0.197971,14.19684,
16.5,0.031989,44.82945,0.615624,41.20762,-0.043362,-0.020338,0,-0.010875,0.510851,0.003021,0.227328,14.18577,
17,0.161961,43.07561,1.18663,40.72969,0.045419,0.099994,0,0.017765,0.584324,0.049173,0.270808,14.32156,
17.5,0.286134,39.51671,1.789856,40.85432,0.003097,0.067759,0,0.012619,0.735252,0.181817,0.178528,13.85399,
18,0.126718,44.90388,0.617505,41.25423,0.046593,-0.077504,0,0.01252,0.477238,0.050442,0.208871,14.50749,
18.5,0.020696,45.10217,0.478899,41.07832,-0.007683,0.009444,0,0.006014,0.52217,0.014689,0.243143,14.08848,
19,0.043417,45.55183,0.467899,40.63469,-0.011184,0.034322,0,0.002265,0.487582,0.010441,0.195362,14.19485,
19.5,0.048904,45.29314,0.348192,40.45543,0.073629,-0.06225,0,0.040779,0.423183,-0.025191,0.248685,14.27234,
20,0.005113,45.0675,0.349048,40.04131,0.071519,0.086081,0,0.016923,0.498013,0.014817,0.238288,14.27605,
20.5,-0.024079,45.29933,0.367476,40.0341,-0.048259,0.092867,0,-0.005458,0.445622,0.02621,0.14395,13.96795,
21,-0.028345,45.14034,0.380439,40.13201,0.062994,0.055412,0,0.020337,0.505651,0.110202,0.208932,14.49029,
21.5,-0.10122,45.48726,0.345215,40.18457,0.003351,0.055465,0,0.026647,0.51033,0.046072,0.253201,14.49012,
22,-0.004407,45.02577,0.30521,39.70188,0.064497,-0.020525,0,0.041314,0.456887,0.022003,0.253796,14.7787,
