Distance (µm),Na Ox%,Mg Ox%,Al Ox%,Si Ox%,P Ox%,S Ox%,Cl Ox%,K Ox%,Ca Ox%,Ti Ox%,Mn Ox%,Fe Ox%,
0,0.490983,38.31944,4.181202,45.79507,0.153177,0.049243,0,0.085031,2.627853,0.363413,0.201061,13.1138,
0.500000000000003,1.246593,23.80305,9.937446,49.34856,0.485179,0.259066,0,0.223498,7.379631,1.508645,0.21816,12.49541,
0.999999999999997,2.035363,9.405663,13.78952,50.0228,0.657536,0.409423,0,0.31946,11.84944,2.343393,0.125149,7.870636,
1.5,2.189103,5.985265,14.57049,50.35886,0.635279,0.402666,0,0.305859,13.38363,2.623912,0.156398,6.751686,
2,2.220921,4.018421,15.04643,50.47031,0.748135,0.378422,0,0.324949,14.18539,2.827085,0.177269,6.362076,
2.5,2.306836,3.255885,15.32675,50.67977,0.71202,0.404698,0,0.308677,14.53004,2.900605,0.084678,6.542272,
3,2.172431,3.094797,14.96231,50.63171,0.779443,0.410692,0,0.382786,14.71955,2.837653,0.142961,6.614897,
3.5,2.22461,2.755475,15.29981,50.7095,0.784894,0.440888,0,0.33138,14.90522,2.793832,0.18103,6.671134,
4,2.273863,2.861286,14.98323,50.61478,0.817048,0.431167,0,0.364805,14.81059,2.851362,0.148821,6.680508,
4.5,2.204456,2.883602,15.04517,50.7373,0.748214,0.481287,0,0.327484,14.82195,2.824009,0.116912,6.721998,
5,2.212978,2.942381,14.92937,50.53664,0.753356,0.382304,0,0.296161,15.0398,2.838367,0.092159,6.75903,
5.5,2.285105,2.933562,14.89463,50.8163,0.789886,0.355254,0,0.319773,14.96302,2.834614,0.138196,6.811694,
6,2.166515,2.971203,14.96472,50.28374,0.686775,0.378914,0,0.29681,15.00029,2.92466,0.187517,6.76283,
6.5,2.174869,3.023214,14.93359,50.43464,0.797729,0.461623,0,0.281321,14.90797,2.844714,0.132953,6.606992,
7,2.068427,3.084646,14.97427,50.27776,0.773949,0.372421,0,0.334367,15.03179,2.837194,0.134257,6.976359,
7.5,1.944255,3.129267,15.06799,50.76665,0.788909,0.404135,0,0.368495,15.22056,2.859356,0.117629,6.989811,
8,1.455222,3.155367,15.12648,50.85527,0.720215,0.405211,0,0.328661,15.35129,2.879422,0.108482,7.036159,
8.5,1.168885,3.284651,15.50267,51.58023,0.702856,0.494471,0,0.373527,15.3807,2.89458,0.173843,7.036941,
9,0.894383,3.153676,15.3906,51.75875,0.751314,0.339195,0,0.346218,15.5656,2.93001,0.139176,7.08318,
9.5,0.545266,3.318039,15.77346,52.01656,0.831863,0.329798,0,0.350069,15.66103,2.943991,0.095066,7.187127,
10,0.386719,3.247113,16.10477,52.74086,0.793686,0.422441,0,0.31852,15.36418,2.963885,0.165023,7.239732,
10.5,0.350347,3.272401,15.88583,52.71516,0.709703,0.420167,0,0.339658,15.50638,3.050566,0.156925,7.159453,
11,0.426745,3.121062,15.76279,51.93349,0.761799,0.433693,0,0.310141,15.56247,3.082215,0.181011,7.105926,
11.5,0.529995,3.083486,15.732,51.81659,0.669003,0.45741,0,0.307476,15.6944,2.931839,0.16174,7.131902,
12,0.657282,3.164702,15.59301,51.88069,0.74643,0.350273,0,0.34774,15.61631,2.863592,0.143658,7.208599,
12.5,1.002646,3.075969,15.38317,51.61845,0.740433,0.452603,0,0.354843,15.51684,2.852741,0.116457,7.142531,
13,1.37259,3.021313,15.13165,50.90311,0.806686,0.417597,0,0.364399,15.38362,2.803343,0.122377,6.759912,
13.5,1.910944,2.916792,14.99233,50.54013,0.791527,0.427493,0,0.3435,14.93769,2.848529,0.127029,6.815531,
14,2.154878,2.878163,15.21127,50.69312,0.814698,0.45506,0,0.385815,14.91706,2.854818,0.12173,6.660789,
14.5,2.24619,2.8437,15.25083,50.62307,0.826338,0.394193,0,0.354083,14.79648,2.956243,0.046587,6.606005,
15,2.238801,2.752136,15.10348,50.7213,0.739763,0.406317,0,0.319169,14.75307,2.790949,-0.013349,6.426734,
15.5,2.281823,2.83244,15.04108,50.5591,0.74637,0.418534,0,0.333399,14.66039,2.856368,0.109045,6.522865,
16,2.2667,3.211785,14.96581,50.09005,0.674905,0.362019,0,0.337223,14.0815,2.838244,0.115253,6.505551,
16.5,2.267806,4.144775,14.71334,49.39526,0.624873,0.4013,0,0.348577,13.38224,2.716879,0.053398,6.83829,
17,2.128988,6.30581,13.56199,47.83904,0.662714,0.427521,0,0.330077,12.18644,2.375118,0.121432,7.480465,
17.5,1.905058,9.866695,12.36792,45.63581,0.579208,0.337324,0,0.280091,10.00566,2.184304,0.105565,8.910157,
18,1.480123,17.92575,9.695928,43.10265,0.397837,0.226648,0,0.198352,6.712471,1.313983,0.175518,11.67756,
18.5,0.420549,38.47589,3.450468,41.59849,0.160347,0.109475,0,0.083956,1.983807,0.381586,0.216562,14.52509,
19,0.172156,42.96054,1.594866,40.26969,-0.008083,0.033785,0,-0.010029,0.939281,0.089749,0.264957,13.17407,
19.5,0.055829,44.62528,0.727357,39.87469,0.067715,0.074445,0,0.037992,0.547229,0.062354,0.193682,12.46374,
20,0.022211,45.71064,0.513396,39.61908,-0.032327,0.020163,0,0.015037,0.455272,0.02496,0.181745,12.57765,
