Distance (µm),Na Ox%,Mg Ox%,Al Ox%,Si Ox%,P Ox%,S Ox%,Cl Ox%,K Ox%,Ca Ox%,Ti Ox%,Mn Ox%,Fe Ox%,
0,-0.071885,47.66056,0.422507,40.71895,0.077135,-0.009482,0,-0.015181,0.294532,0.020725,0.126003,11.40519,
0.5,-0.03649,47.74917,0.309461,40.14823,-0.021856,-0.078135,0,0.014393,0.283634,0.084539,0.09961,11.40887,
1,-0.057566,47.61196,0.37824,40.526,-0.020127,0.068284,0,-0.024515,0.306153,0.085946,0.126755,11.52355,
1.5,-0.01282,47.41041,0.395972,40.19176,0.056833,0.07889,0,-0.00451,0.245163,-0.016247,0.189594,11.42594,
2,-0.060942,47.0669,0.350466,40.15247,-0.02547,-0.002505,0,0.017524,0.244161,0.034277,0.154631,11.32068,
2.5,-0.066532,47.21655,0.537507,40.5363,-0.020236,-0.02316,0,0.041868,0.336771,0.028968,0.150722,11.45016,
3,0.064709,46.3075,0.893636,40.26645,0.055053,0.019315,0,-0.008176,0.540218,0.107095,0.146469,11.46905,
3.5,0.133131,44.45502,1.639504,41.08887,-0.004928,0.075457,0,0.007292,0.931291,0.119587,0.132957,11.79876,
4,0.44136,40.52088,3.15359,41.6875,0.317357,0.050572,0,-0.00796,1.886147,0.378772,0.21366,12.77503,
4.5,1.239449,21.1862,8.39018,43.09346,0.684799,0.148597,0,0.072088,5.893477,1.218121,0.113652,9.708589,
5,1.763543,12.82864,10.77979,44.22796,0.876347,0.089025,0,0.122106,8.867085,1.841806,0.124074,7.749437,
5.5,1.979779,8.721276,12.23074,46.34135,0.963141,0.222995,0,0.133057,10.64724,2.245553,0.149092,6.708439,
6,2.067913,6.008291,13.25032,48.14294,1.203935,0.19673,0,0.155494,12.02831,2.526457,0.030862,5.827616,
6.5,2.132738,4.47929,13.92752,49.45344,1.29491,0.126238,0,0.156822,12.91203,2.539214,0.107322,5.568222,
7,2.165417,3.766167,14.48933,50.67181,1.306183,0.190243,0,0.15914,13.31815,2.664309,0.054981,5.3881,
7.5,2.149658,3.5007,14.96363,51.80599,1.269577,0.22865,0,0.188858,13.7227,2.759442,0.074599,5.376062,
8,2.254044,3.349397,15.10894,51.89185,1.216799,0.175172,0,0.181145,13.88406,2.627422,0.062587,5.584154,
8.5,2.042443,3.336301,15.22779,51.95116,1.191924,0.202115,0,0.122858,14.00922,2.71983,0.151723,5.507368,
9,1.809048,3.436436,15.26995,52.83956,1.219588,0.22729,0,0.151052,14.25601,2.748657,0.090005,5.524541,
9.5,1.57095,3.507014,15.48982,52.98104,1.216334,0.194073,0,0.164446,14.2405,2.58391,0.15631,5.595396,
10,1.30335,3.611556,15.8269,53.27991,1.28403,0.143093,0,0.180341,14.45526,2.745934,0.14381,5.717384,
10.5,0.983446,3.649963,15.83245,54.08561,1.295314,0.255585,0,0.195119,14.55008,2.657351,0.118353,5.728042,
11,0.817426,3.712517,16.05581,54.29853,1.313369,0.193695,0,0.139852,14.70908,2.898401,0.131493,5.624063,
11.5,0.684654,3.796776,16.10872,54.47834,1.258774,0.223106,0,0.209584,14.67375,2.893983,0.081206,5.887264,
12,0.715789,3.594897,16.18895,54.02079,1.343941,0.198965,0,0.17439,14.61706,2.771969,0.130953,5.719731,
12.5,0.885493,3.679467,15.85718,53.70589,1.325313,0.272954,0,0.200925,14.54486,2.85237,0.072886,5.709495,
13,1.102704,3.635173,15.78364,53.26902,1.259552,0.192123,0,0.193274,14.60122,2.799379,0.186689,5.578373,
13.5,1.421235,3.473234,15.38651,52.80732,1.225812,0.194214,0,0.188445,14.33006,2.727247,0.078552,5.519159,
14,1.601555,3.418949,15.40812,52.61768,1.292682,0.215292,0,0.18842,14.24667,2.693473,0.09651,5.46241,
14.5,1.97042,3.5236,15.42695,52.2683,1.288194,0.205948,0,0.157061,13.92446,2.80745,0.159478,5.399383,
15,2.156808,3.366731,15.40451,52.57299,1.197117,0.223399,0,0.202472,13.82482,2.678903,0.155073,5.259377,
15.5,2.106343,3.72119,15.24854,52.9092,1.248819,0.210477,0,0.156919,13.48328,2.586596,0.068337,5.408208,
16,2.188136,4.148262,15.2597,52.51753,1.339594,0.178994,0,0.194992,13.27306,2.670044,0.034985,5.667073,
16.5,2.152945,5.178529,14.85987,52.39112,1.29359,0.185326,0,0.129781,12.39584,2.443618,0.0964,5.667532,
17,2.049462,6.870903,14.39869,52.10742,1.096256,0.080829,0,0.204492,11.51219,2.343498,0.120752,6.17899,
17.5,2.04618,9.897425,13.50301,51.79338,1.080821,0.125869,0,0.16141,10.21294,2.013199,0.16949,6.859813,
18,1.627195,14.83255,12.22412,51.19227,1.046081,0.159171,0,0.129811,8.30071,1.703189,0.144166,7.940512,
18.5,1.379725,22.9004,9.727037,50.12311,0.817863,0.045376,0,0.113899,5.498438,1.144156,0.134151,9.783103,
19,0.52213,41.01239,3.717381,48.11105,0.313937,0.083361,0,0.020911,1.683062,0.295538,0.226727,12.81992,
19.5,0.162851,44.95839,1.687433,45.41611,0.129509,-0.017996,0,0.006194,0.81271,0.12185,0.133038,11.68916,
