Distance (µm),Na Ox%,Mg Ox%,Al Ox%,Si Ox%,P Ox%,S Ox%,Cl Ox%,K Ox%,Ca Ox%,Ti Ox%,Mn Ox%,Fe Ox%,
34,2.437928,7.060865,12.35773,46.02508,0.392095,0.921551,0,1.006126,12.88974,2.3214,0.168955,10.07111,
34.5,2.413337,7.076667,12.45816,46.06199,0.420469,0.968615,0,0.961859,12.98251,2.333889,0.208693,10.25703,
35,2.458221,6.90682,12.59423,46.01981,0.50258,0.885894,0,0.966628,12.96925,2.338194,0.201021,10.302,
35.5,2.484313,6.777165,12.33881,46.01455,0.484517,0.870696,0,0.949521,13.06293,2.363278,0.147722,10.28222,
36,2.515481,6.72919,12.66787,46.28459,0.412419,1.013492,0,1.002635,13.04319,2.448534,0.11555,10.26908,
36.5,2.539415,6.499644,12.76696,46.18304,0.484761,0.893675,0,1.039128,13.07242,2.457183,0.192928,10.11898,
37,2.580104,6.35274,12.94923,46.44538,0.422073,1.015159,0,1.078247,13.03138,2.443285,0.139583,10.23354,
37.5,2.668203,6.40193,12.91356,46.38032,0.458019,0.947815,0,1.107443,12.899,2.396406,0.114805,10.13236,
38,2.667138,6.950621,12.78139,46.21964,0.503028,0.92933,0,1.091439,12.3534,2.303087,0.184432,9.87659,
38.5,2.552665,8.432821,12.71676,46.27419,0.381615,0.94918,0,1.144203,11.48886,2.272306,0.092383,9.825287,
39,2.324136,11.34848,11.80239,46.20567,0.324817,0.802597,0,1.03215,9.917678,1.799919,0.14054,9.936458,
39.5,1.952749,17.44962,10.25212,45.8698,0.422,0.651263,0,0.820724,7.144024,1.415076,0.164482,10.88343,
40,0.843343,34.65262,5.276042,46.04836,0.148239,0.317845,0,0.309154,2.764417,0.473594,0.227264,13.12716,
40.5,0.332085,42.79218,2.23626,43.48957,-0.014483,0.128305,0,0.107744,1.237404,0.139544,0.167066,13.62893,
41,0.073124,44.89481,1.132068,42.20093,-0.004714,0.094848,0,0.039085,0.68712,0.063706,0.215168,13.53227,
41.5,-0.037929,45.63378,0.599173,41.17942,-0.015813,0.067661,0,0.036953,0.490596,0.066628,0.261273,13.41658,
42,-0.019138,46.11623,0.364059,40.56338,-0.061636,0.043507,0,0.005534,0.425209,0.051929,0.125342,13.43095,
42.5,0.008898,46.04792,0.322907,40.33493,-0.01944,0.077057,0,-0.017547,0.425081,0.0707,0.182951,13.26116,
43,0.02387,46.0442,0.303023,40.13348,-0.007599,-0.025634,0,0.01433,0.479243,0.072909,0.183918,13.34787,
43.5,-0.067391,46.25192,0.374534,40.15448,-0.050552,-0.100911,0,0.003315,0.439553,-0.008425,0.255384,13.36775,
