Distance (µm),Na Ox%,Mg Ox%,Al Ox%,Si Ox%,P Ox%,S Ox%,Cl Ox%,K Ox%,Ca Ox%,Ti Ox%,Mn Ox%,Fe Ox%,
7,2.006187,9.009056,12.33875,45.79051,0.121619,0.348124,0,0.233604,11.10499,2.491667,0.155066,7.413463,
7.5,2.200369,5.669661,13.62561,47.71953,0.272639,0.364199,0,0.272695,12.5303,2.833114,0.158643,6.670247,
8,2.374442,3.921834,14.48818,49.16908,0.130513,0.294493,0,0.281493,13.32974,3.015508,0.084666,6.433577,
8.5,2.310971,3.002969,14.76552,50.2992,0.214549,0.414557,0,0.310828,13.71896,3.138785,0.197167,6.438682,
9,2.354523,2.717906,15.26483,51.03437,0.185148,0.446609,0,0.230956,13.89989,3.158877,0.120433,6.526931,
9.5,2.432914,2.644934,15.24023,51.44128,0.225993,0.396353,0,0.22075,13.98341,3.119252,0.129187,6.351855,
10,2.410347,2.752093,15.38693,51.59655,0.20663,0.434141,0,0.241516,14.1021,3.0175,0.099479,6.568329,
10.5,2.326482,2.89454,15.22592,51.36622,0.216294,0.378306,0,0.265064,14.12388,3.141798,0.176869,6.615252,
11,2.181845,2.869508,15.08626,51.30501,0.254065,0.391533,0,0.26097,14.24768,3.179858,0.172512,6.642756,
11.5,2.38426,2.830214,15.21462,51.33325,0.229577,0.439399,0,0.263209,14.18826,3.1572,0.151877,6.632784,
12,2.169304,2.856944,15.13505,51.48126,0.260276,0.369966,0,0.248559,14.17376,3.009717,0.131976,6.699323,
12.5,2.242144,2.9959,15.03313,51.51953,0.207409,0.490729,0,0.225658,14.20233,3.167167,0.147089,6.733418,
13,2.250051,2.971097,15.07866,51.72049,0.233812,0.333722,0,0.302307,14.24133,3.041014,0.124849,6.838549,
13.5,2.366584,3.035059,15.23524,51.41535,0.198701,0.420137,0,0.252983,14.33078,3.121393,0.110041,6.830035,
14,2.283441,3.024596,15.26456,51.72999,0.159865,0.322849,0,0.252922,14.33009,3.044139,0.081951,6.879247,
14.5,2.391917,3.115284,15.27786,51.7704,0.25226,0.424949,0,0.274845,14.37229,3.051637,0.144767,6.926231,
15,2.320317,3.107957,15.16633,51.63112,0.201999,0.348904,0,0.266872,14.22424,3.070992,0.120927,6.68216,
15.5,2.512032,3.211366,15.28776,52.33271,0.184257,0.443374,0,0.223755,14.3138,2.894899,0.174196,6.843568,
16,2.613768,3.245989,15.67687,52.72061,0.254619,0.527739,0,0.321566,14.25137,2.960485,0.129219,6.937978,
16.5,2.584799,3.321858,15.67037,53.15071,0.163749,0.594069,0,0.205273,14.1621,3.146785,0.131247,6.861468,
17,2.747934,3.51058,16.07143,53.48248,0.215458,0.981426,0,0.26715,14.0177,3.043683,0.150751,6.860392,
17.5,2.951762,3.381527,16.30563,54.01955,0.309577,1.95568,0,0.215889,14.16556,3.053332,0.152202,7.330891,
18,2.833946,3.584189,16.16243,54.15538,0.197013,3.984518,0,0.23068,13.92037,3.045841,0.055597,8.337923,
18.5,2.689552,3.364599,15.8493,52.56706,0.248554,7.444057,0,0.234638,13.40634,2.941011,0.201758,10.2261,
19,2.634355,3.406238,15.52327,51.23481,0.185614,11.58619,0,0.187041,12.89702,2.770265,0.126749,13.06017,
19.5,2.536844,3.272761,15.17172,49.12355,0.167268,13.84756,0,0.256702,12.42622,2.713164,0.176859,15.39792,
20,2.399951,3.211031,14.60712,48.38423,0.186015,12.49617,0,0.210575,12.53424,2.668062,0.133216,14.92826,
20.5,2.432943,3.203318,14.98766,48.89175,0.14154,9.235809,0,0.216806,13.03595,2.799868,0.133938,12.58598,
21,2.237311,3.204279,14.87149,50.00459,0.226989,5.488727,0,0.235282,13.6908,2.882056,0.152563,9.903352,
21.5,1.859761,3.218154,14.95908,51.11666,0.313391,2.769157,0,0.238786,14.22633,2.883324,0.042614,8.301877,
22,1.373056,3.147978,15.29249,51.61815,0.140359,1.414931,0,0.221898,14.53884,3.075916,0.134576,7.568616,
22.5,0.94616,3.191202,15.42139,52.26545,0.113456,0.701455,0,0.241654,14.70811,3.097999,0.095987,7.106709,
23,0.662894,3.497326,15.56893,52.7537,0.241954,0.387993,0,0.229278,14.79282,3.002765,0.114024,7.151943,
23.5,0.473945,3.348361,15.95211,53.47752,0.239632,0.434322,0,0.278418,14.73324,3.136284,0.120288,7.059346,
24,0.351277,3.257814,15.49621,53.1537,0.159362,0.418125,0,0.227579,14.77194,3.165639,0.153289,7.02701,
24.5,0.308901,3.282201,15.89573,52.89972,0.150232,0.46393,0,0.200474,14.69826,3.170677,0.088946,7.106944,
25,0.294254,3.211162,15.88039,52.76394,0.214621,0.451276,0,0.259613,14.6852,3.147479,0.143605,7.106982,
25.5,0.44165,3.280513,15.89424,52.90158,0.190483,0.417762,0,0.269058,14.82313,3.109072,0.163677,7.01444,
26,0.487091,3.189817,15.68169,53.25763,0.145377,0.355447,0,0.258568,14.71487,3.172995,0.210022,7.164486,
26.5,0.781348,3.21508,15.78733,52.52497,0.256595,0.413913,0,0.257327,14.54964,3.111904,0.094148,6.892697,
27,1.14312,3.063986,15.66979,52.26463,0.281762,0.373082,0,0.27131,14.72016,3.157995,0.128402,7.123032,
27.5,1.565354,2.98282,15.28688,51.87839,0.220704,0.473011,0,0.171599,14.33324,3.09961,0.156419,6.825246,
28,1.945794,2.901972,15.32828,51.90787,0.212214,0.389511,0,0.286116,14.39149,3.196912,0.125475,6.832626,
28.5,2.233231,2.781059,15.3255,51.62144,0.222144,0.501274,0,0.233007,14.16063,3.19714,0.060521,6.573209,
29,2.302114,2.811018,15.43725,51.92554,0.087052,0.317725,0,0.257648,14.20527,3.165259,0.165107,6.538709,
29.5,2.361892,2.668755,15.6139,51.74185,0.24409,0.403725,0,0.232323,13.94227,3.082842,0.195202,6.629039,
30,2.414467,2.837366,15.41081,51.82495,0.141964,0.444667,0,0.24482,14.04494,3.117678,0.119952,6.380611,
30.5,2.332707,3.15913,15.18645,51.12328,0.209899,0.511705,0,0.255958,13.85051,3.086782,0.142356,6.535756,
31,2.316651,4.02862,15.24849,51.12175,0.189927,0.356886,0,0.254618,13.38689,3.056162,0.036984,6.436482,
31.5,2.196434,5.785715,14.67476,50.18971,0.151671,0.428337,0,0.210473,12.66406,2.849738,0.152587,6.578939,
32,2.16271,8.922388,13.62098,48.50956,0.150075,0.363188,0,0.218667,11.2896,2.590526,0.199637,7.261304,
32.5,1.482382,18.71198,10.88056,45.81533,0.126226,0.309484,0,0.171609,7.830588,2.119758,0.187611,10.81765,
33,0.499148,38.50702,4.26675,42.89205,0.024687,0.148048,0,0.076557,2.804847,0.605774,0.222936,12.58459,
33.5,0.186473,43.02036,2.148879,41.0154,0.039299,0.151634,0,0.027559,1.301987,0.189416,0.191899,12.17077,
34,0.072176,45.35886,0.813033,40.30841,-0.059176,-0.015227,0,0.030506,0.599471,0.092224,0.148108,12.06387,
34.5,-0.068543,46.37402,0.522441,39.96048,0.090859,-0.018568,0,0.002895,0.449799,0.078503,0.216771,11.72626,
35,-0.0043,46.52777,0.331626,39.83175,-0.02755,-0.00259,0,-0.008334,0.323253,-0.043793,0.18557,11.61108,
35.5,-0.015063,46.82635,0.308671,39.95958,-0.009905,0.026827,0,0.004781,0.284058,0.031676,0.187261,11.75622,
36,-0.036782,46.46894,0.260536,39.55706,0.02764,0.010187,0,0.027254,0.292231,-0.015544,0.143612,11.61179,
36.5,-0.069746,46.70276,0.250467,39.7603,0.024181,-0.009526,0,0.02315,0.288737,0.072608,0.180684,11.61149,
