Distance (µm),Na Ox%,Mg Ox%,Al Ox%,Si Ox%,P Ox%,S Ox%,Cl Ox%,K Ox%,Ca Ox%,Ti Ox%,Mn Ox%,Fe Ox%,
0,-0.031666,47.12876,0.395888,39.94942,0.012552,-0.011864,0,0.00013,0.312171,0.053574,0.2192,11.29353,
0.500000000000001,-0.093746,46.94485,0.369636,40.05007,-0.008231,0.00043,0,0.000372,0.259391,0.006062,0.181094,11.21011,
0.999999999999999,-0.05653,47.36898,0.392553,39.9478,0.00116,-0.041103,0,-0.020011,0.335289,0.036893,0.160252,11.26696,
1.5,-0.049419,47.4022,0.443198,40.22086,0.006116,0.030503,0,0.035846,0.350532,-0.031258,0.235382,11.25177,
2,-0.005014,47.2682,0.417617,40.18604,0.002821,0.002208,0,-0.013091,0.308684,-0.011982,0.25197,11.1767,
2.5,-0.051519,47.25239,0.425293,40.16357,0.009013,-0.017211,0,0.006765,0.30331,0.023076,0.219481,11.23371,
3,-0.081323,47.03298,0.334511,40.01878,-0.020584,0.036933,0,0.006287,0.296192,-0.016609,0.18424,11.31114,
3.5,-0.050014,46.96843,0.343651,40.2614,0.011345,0.033971,0,-0.036279,0.349665,0.04121,0.144098,11.09506,
4,-0.094383,47.01577,0.321378,40.35641,-0.013138,0.027871,0,0.023129,0.346455,0.002018,0.19513,11.39635,
4.5,-0.00263,46.39595,0.42137,40.14558,0.088624,-0.06087,0,-0.011139,0.35297,0.101448,0.176801,11.2733,
5,-0.04635,45.97362,0.341129,40.50641,0.029172,0.003414,0,-0.003915,0.370814,0.123812,0.159967,11.49759,
5.5,0.014333,45.43147,0.655811,41.52582,0.008927,-0.025386,0,-0.011154,0.437569,0.136339,0.186134,12.03217,
6,0.112027,44.1208,1.231719,43.01561,0.103154,-0.008844,0,0.020825,0.617071,0.129146,0.061369,12.56624,
6.5,0.400054,41.9453,2.716577,45.4831,0.040311,0.08346,0,0.067905,1.130296,0.260349,0.220799,13.92153,
6.99999999999999,1.122145,28.35511,8.640352,49.15283,0.173474,0.013895,0,0.229601,3.405683,0.977198,0.289756,13.16562,
7.5,2.018552,15.64562,13.10057,50.18288,0.250724,0.257496,0,0.489398,6.971868,1.781965,0.149745,9.66516,
7.99999999999999,2.240288,9.683984,14.93788,51.10894,0.253648,0.373937,0,0.588874,9.329865,2.419856,0.218901,7.732013,
8.49999999999999,2.403433,6.33151,15.74225,51.55621,0.282062,0.41275,0,0.71195,11.11658,2.847004,0.148239,6.770215,
9,2.501439,4.274034,16.33169,52.05045,0.31,0.337192,0,0.691673,12.13215,3.080672,0.131763,6.188419,
9.49999999999999,2.523229,3.35456,16.43304,51.99952,0.312656,0.346914,0,0.735008,12.60635,3.167703,0.082065,6.036147,
9.99999999999999,2.525483,2.958167,16.55041,52.06939,0.27619,0.315174,0,0.700269,13.19081,3.140198,0.15092,5.796904,
10.5,2.385063,2.954649,16.40474,51.70201,0.279637,0.470742,0,0.654843,13.30808,3.243999,0.125853,5.941698,
11,2.390943,3.033299,16.43773,51.732,0.321462,0.326121,0,0.707778,13.28905,3.307638,0.082133,5.99584,
11.5,2.379146,3.122318,16.22362,51.86117,0.307467,0.335091,0,0.667626,13.38634,3.317208,0.133384,6.223358,
12,2.385613,3.238747,16.29275,51.91066,0.30411,0.370036,0,0.685776,13.21582,3.191424,0.149519,6.215973,
12.5,2.378743,3.262852,16.22867,51.42642,0.259482,0.402309,0,0.665611,13.26906,3.336428,0.160304,6.372965,
13,2.336801,3.35988,16.05869,51.59114,0.302972,0.305645,0,0.652946,13.46575,3.2123,0.134952,6.305658,
13.5,2.319576,3.313361,16.00418,51.64043,0.281348,0.365847,0,0.640133,13.60929,3.225935,0.074395,6.345484,
14,2.457428,3.480852,16.05681,51.65142,0.259943,0.306396,0,0.610817,13.59776,3.2612,0.152337,6.438731,
14.5,2.366935,3.437283,15.89009,51.38132,0.378604,0.350586,0,0.603278,13.46055,3.22004,0.150611,6.499293,
15,2.334395,3.438225,15.72655,51.39219,0.392991,0.332165,0,0.627547,13.5149,3.139331,0.190844,6.51145,
15.5,2.262413,3.491439,15.92199,51.58514,0.373873,0.335026,0,0.641635,13.5303,3.046057,0.104204,6.613886,
16,2.346807,3.579837,16.0454,51.41882,0.285334,0.325772,0,0.63785,13.61465,3.210193,0.082013,6.826996,
16.5,2.368265,3.593379,15.69222,51.58088,0.291393,0.367826,0,0.614463,13.54597,3.211506,0.121614,6.599715,
17,2.294601,3.607649,15.57535,51.37006,0.281312,0.339998,0,0.577598,13.49877,3.228284,0.097456,6.728675,
17.5,2.323398,3.709568,15.8262,51.36272,0.288686,0.368655,0,0.545249,13.54168,3.211652,0.156014,6.78007,
18,2.217262,3.646066,15.62781,51.01036,0.271508,0.410749,0,0.619047,13.66151,3.32203,0.157436,6.665186,
18.5,2.208403,3.660898,15.73513,51.35053,0.295018,0.460428,0,0.599267,13.51834,3.245058,0.115336,6.782497,
19,2.355946,3.685154,15.7763,51.15403,0.274319,0.429667,0,0.581689,13.63516,3.145157,0.079326,6.819348,
19.5,2.208135,3.750349,15.65295,51.02652,0.330122,0.333668,0,0.611468,13.69979,3.278138,0.117245,6.714172,
20,2.259393,3.856111,15.73305,51.3243,0.242079,0.479996,0,0.565885,13.69906,3.266315,0.100177,6.931732,
20.5,2.197065,3.798452,15.75473,51.0832,0.276578,0.377677,0,0.571676,13.59797,3.276269,0.138176,6.945897,
21,2.139621,3.793693,15.63386,51.19176,0.276207,0.443663,0,0.549931,13.63684,3.312271,0.073897,6.835172,
21.5,2.206863,3.846159,15.65164,51.25208,0.261463,0.351201,0,0.568726,13.71888,3.257285,0.138729,6.769723,
22,2.229876,3.784588,15.56474,51.16407,0.309178,0.342903,0,0.5768,13.60904,3.384497,0.133308,6.795815,
22.5,2.151237,3.928879,15.60393,51.23075,0.290112,0.369411,0,0.566013,13.69524,3.129964,0.19782,6.977528,
23,2.366913,3.778807,15.62767,51.42153,0.239552,0.330732,0,0.533719,13.73959,3.198475,0.090729,7.139196,
23.5,2.24074,3.908705,15.62219,51.2508,0.214751,0.456172,0,0.552248,13.80157,3.20576,0.187778,7.086017,
24,2.192899,3.936273,15.452,51.27586,0.287906,0.369656,0,0.538859,13.85474,3.261802,0.086326,7.118382,
24.5,2.164859,3.879698,15.58238,50.77299,0.208527,0.475793,0,0.543295,13.67876,3.234545,0.106105,6.887279,
25,2.238501,3.944011,15.32426,50.8527,0.232265,0.393287,0,0.53967,13.73429,3.249756,0.102744,7.044031,
25.5,2.176163,4.036514,15.57717,51.104,0.241272,0.355041,0,0.591772,13.84417,3.200033,0.119113,6.962743,
26,2.253736,4.059525,15.63518,51.23299,0.319407,0.421027,0,0.542367,13.70769,3.25608,0.176082,7.030646,
26.5,2.199047,4.084471,15.71064,51.31132,0.251877,0.385452,0,0.563751,13.84837,3.215314,0.1719,7.080693,
27,2.133958,4.192289,15.42892,51.21378,0.284415,0.377861,0,0.559661,13.75158,3.182811,0.108112,7.15309,
27.5,2.104393,3.954149,15.58393,51.11515,0.204371,0.4219,0,0.536233,13.6827,3.232469,0.17026,6.942885,
28,2.261876,4.050949,15.44545,50.98765,0.265148,0.299148,0,0.564263,13.67685,3.312204,0.055322,6.869379,
28.5,2.157328,4.050094,15.52164,51.01469,0.314893,0.44669,0,0.575176,13.89929,3.269608,0.102989,6.942367,
29,2.154107,4.102097,15.37803,50.69148,0.273579,0.374809,0,0.59693,13.79968,3.223505,0.058212,7.033712,
29.5,2.198745,4.032461,15.46436,51.0135,0.321979,0.371565,0,0.590605,13.77911,3.308208,0.143811,7.117255,
30,2.201635,4.070251,15.66077,50.88472,0.276986,0.45387,0,0.533785,13.68546,3.208848,0.106568,7.05131,
30.5,2.257018,3.975495,15.45058,50.67068,0.336126,0.373817,0,0.601926,13.81491,3.139984,0.074077,7.013264,
31,2.105194,3.99955,15.43221,50.68927,0.231453,0.307535,0,0.556779,13.77796,3.167093,0.131331,6.922397,
31.5,2.151523,4.094033,15.49582,50.80838,0.319311,0.387718,0,0.599732,13.72357,3.382658,0.058587,7.176859,
32,2.237237,4.166713,15.30097,51.23056,0.2733,0.348386,0,0.569911,13.80247,3.202245,0.163201,7.080285,
32.5,2.164778,4.094574,15.51751,50.82585,0.261955,0.330475,0,0.544468,13.79329,3.237308,0.07318,6.932113,
