1042.414189	709.5
1042.980685	703.75
1043.547124	707.5
1044.113505	704.25
1044.679828	699.25
1045.246093	703.5
1045.8123	696.0
1046.378449	696.5
1046.94454	700.75
1047.510573	697.75
1048.076548	692.5
1048.642465	692.25
1049.208325	691.5
1049.774126	684.25
1050.339869	693.5
1050.905555	691.0
1051.471183	687.75
1052.036752	687.75
1052.602264	688.75
1053.167718	686.75
1053.733114	682.5
1054.298452	692.0
1054.863733	687.0
1055.428955	682.75
1055.994119	684.25
1056.559226	687.0
1057.124275	682.5
1057.689266	683.75
1058.254199	685.5
1058.819074	681.75
1059.383891	680.0
1059.94865	682.75
1060.513352	685.25
1061.077996	685.75
1061.642582	682.25
1062.20711	679.0
1062.77158	682.25
1063.335992	682.75
1063.900347	686.0
1064.464643	679.75
1065.028882	682.5
1065.593063	682.25
1066.157187	683.5
1066.721252	682.5
1067.28526	681.75
1067.84921	680.5
1068.413102	681.25
1068.976936	677.5
1069.540713	681.25
1070.104431	687.5
1070.668092	680.0
1071.231696	680.5
1071.795241	678.5
1072.358729	682.75
1072.922159	681.75
1073.485531	681.0
1074.048845	677.5
1074.612102	679.25
1075.175301	678.0
1075.738442	679.25
1076.301525	681.75
1076.864551	676.75
1077.427519	680.25
1077.990429	676.75
1078.553281	681.0
1079.116076	681.0
1079.678813	676.0
1080.241492	676.75
1080.804114	678.25
1081.366678	681.0
1081.929184	677.25
1082.491633	677.75
1083.054024	676.25
1083.616357	683.75
1084.178632	680.25
1084.74085	679.75
1085.30301	676.5
1085.865113	679.5
1086.427158	676.75
1086.989145	679.25
1087.551074	679.5
1088.112946	677.5
1088.67476	676.25
1089.236517	678.75
1089.798216	678.0
1090.359857	676.75
1090.92144	678.5
1091.482966	673.0
1092.044435	675.25
1092.605845	674.0
1093.167199	675.25
1093.728494	677.75
1094.289732	680.25
1094.850912	674.5
1095.412035	694.75
1095.9731	677.75
1096.534107	677.5
1097.095057	681.75
1097.65595	678.0
1098.216784	676.25
1098.777561	676.5
1099.338281	675.75
1099.898943	677.75
1100.459547	675.0
1101.020094	675.75
1101.580584	678.75
1102.141015	679.0
1102.701389	674.5
1103.261706	676.75
1103.821965	677.25
1104.382167	676.0
1104.942311	675.5
1105.502397	676.75
1106.062426	676.5
1106.622398	675.25
1107.182312	674.25
1107.742168	675.25
1108.301967	675.0
1108.861708	676.75
1109.421392	675.25
1109.981019	672.5
1110.540587	670.75
1111.100099	677.0
1111.659553	677.75
1112.218949	670.5
1112.778288	678.0
1113.33757	672.25
1113.896794	676.25
1114.45596	676.5
1115.015069	675.75
1115.574121	675.5
1116.133115	677.0
1116.692052	674.25
1117.250931	677.25
1117.809753	676.0
1118.368517	677.0
1118.927224	674.25
1119.485873	672.75
1120.044465	676.5
1120.603	673.5
1121.161477	674.75
1121.719897	673.75
1122.278259	671.5
1122.836564	677.5
1123.394812	675.75
1123.953002	673.5
1124.511135	676.5
1125.06921	673.25
1125.627228	673.5
1126.185189	675.25
1126.743092	671.75
1127.300938	676.0
1127.858726	674.25
1128.416457	674.5
1128.974131	672.0
