Distance (µm),Na Ox%,Mg Ox%,Al Ox%,Si Ox%,P Ox%,S Ox%,Cl Ox%,K Ox%,Ca Ox%,Ti Ox%,Mn Ox%,Fe Ox%,
0,-0.087277,43.06934,0.319367,38.90797,0.20532,-0.008422,0,-0.062838,0.343312,0.049991,0.197757,15.84946,
0.549999999999998,-0.05962,43.34462,0.335444,39.03609,0.066374,0.035566,0,0.024979,0.352477,0.011568,0.26524,15.69134,
1.1,-0.039996,43.56061,0.305452,39.16349,0.186761,0.074891,0,0.03615,0.415681,0.084379,0.286554,15.93979,
1.65000000000001,-0.079433,43.41465,0.348233,39.40343,0.146634,-0.02252,0,0.013078,0.375196,0.000497,0.227582,15.68721,
2.2,-0.019942,43.58833,0.29894,39.56308,0.107417,-0.009964,0,0.041953,0.332961,-0.004324,0.250438,16.00627,
2.75,-0.043149,43.12794,0.419074,39.36464,0.068138,0.068213,0,0.001926,0.417356,0.092389,0.201399,15.66642,
3.3,-0.007654,43.21507,0.51565,40.0597,0.056772,0.039534,0,0.02882,0.589318,0.034164,0.263577,15.92704,
3.85,0.18555,37.75999,1.877252,39.60131,0.09088,0.063372,0,0.076649,1.711706,0.23691,0.168249,14.72596,
4.4,0.040066,42.39788,0.70734,39.41459,0.064412,0.036417,0,0.041185,0.67588,0.105204,0.221074,15.68969,
4.95000000000001,-0.052265,43.11927,0.37011,39.53153,0.175221,0.023746,0,0.052403,0.406548,-0.035763,0.256679,15.53426,
5.5,-0.080262,43.26368,0.350619,39.38753,0.174728,0.014314,0,0.02414,0.399212,-0.000418,0.239074,15.77376,
6.05,-0.047112,43.37395,0.418555,39.10974,0.125851,0.021422,0,-0.002822,0.401348,0.046925,0.260106,15.72017,
6.6,-0.061315,43.43578,0.370602,39.37901,0.164832,-0.063133,0,0.025913,0.427933,0.018936,0.201303,15.84342,
7.15,-0.045769,43.42177,0.247191,39.32058,0.116783,-0.094936,0,-0.017199,0.388612,0.022289,0.23556,15.85132,
7.69999999999999,-0.003497,43.34111,0.326634,39.16396,0.153179,-0.01374,0,-0.017998,0.351392,0.009471,0.242418,15.77288,
8.25000000000001,-0.016833,43.43907,0.256293,39.3231,0.026024,0.035861,0,0.00295,0.371005,0.000256,0.215721,15.68167,
8.8,-0.090823,43.6092,0.33065,39.37434,0.114275,0.013051,0,0.013401,0.446595,-0.003872,0.311576,16.01453,
9.35,-0.044083,43.43144,0.419772,39.45858,-0.022056,-0.004101,0,-0.018013,0.414061,0.000911,0.224094,16.01947,
9.9,-0.049616,43.40748,0.30696,39.49827,0.021219,-0.029826,0,0.021573,0.411719,0.009396,0.23706,15.90513,
10.45,-0.084484,43.42341,0.461357,39.80154,-0.026224,-0.06034,0,-0.000877,0.364451,0.028671,0.269627,15.87518,
11,-0.008655,43.56615,0.508167,40.47249,0.02145,0.051786,0,0.025063,0.45553,0.0506,0.277286,15.64848,
11.55,0.052925,42.97765,0.93669,41.98145,-0.006808,0.005433,0,0.009264,0.638785,0.064597,0.240226,15.91607,
12.1,0.187872,41.70854,2.024732,43.91885,-0.010766,0.052435,0,0.077854,1.229159,0.169742,0.253101,15.70412,
12.65,0.432758,37.40985,4.265213,46.30174,0.039732,0.108506,0,0.188153,2.627482,0.446824,0.243527,15.18783,
13.2,1.270057,26.27978,9.348516,48.70103,0.044013,0.227198,0,0.375095,6.281566,1.151926,0.238022,14.34391,
13.75,1.950139,9.38191,13.18328,48.55692,0.217533,0.556323,0,0.537291,10.73156,2.157296,0.18756,10.57023,
14.3,2.026587,7.559803,13.52198,48.80996,0.122451,0.45649,0,0.529892,12.54183,2.270768,0.204996,11.06862,
14.85,1.960613,5.917477,13.70621,48.67624,0.213682,0.502565,0,0.481212,12.74686,2.247625,0.127566,11.02985,
15.4,2.010067,5.573606,13.39141,48.28247,0.212172,0.497522,0,0.456811,12.96194,2.28283,0.152002,11.28455,
15.95,1.858716,5.794864,13.21847,48.28548,0.134542,0.578511,0,0.450186,12.9609,2.202668,0.143993,11.40988,
16.5,1.977495,5.834659,13.36018,48.2221,0.179538,0.555891,0,0.432148,13.01079,2.326323,0.237891,11.42257,
17.05,1.853929,6.297558,13.18745,48.77249,0.195673,0.595581,0,0.416897,12.98403,2.24123,0.189965,11.55529,
17.6,2.001487,6.01303,13.21858,48.85653,0.110751,0.515822,0,0.42259,12.74797,2.176832,0.168741,11.59702,
18.15,1.999266,6.599838,13.40641,48.67215,0.074677,0.524478,0,0.415414,13.07896,2.16381,0.182896,11.80671,
18.7,2.027356,6.129438,13.09546,48.78113,0.222629,0.519614,0,0.377531,12.5586,2.129147,0.171876,11.36132,
19.25,1.839089,7.294472,13.23801,48.50371,0.226921,0.492538,0,0.374299,13.12523,2.212735,0.234817,12.29936,
19.8,1.880549,7.675167,13.35262,48.38062,0.233169,0.452496,0,0.378383,13.37496,2.306451,0.155304,12.21349,
20.35,1.739415,6.672987,13.10591,48.15578,0.237209,0.454954,0,0.437006,12.67609,2.239064,0.202978,11.54273,
20.9,1.712531,7.551476,13.08834,48.00815,0.293628,0.44401,0,0.393152,13.2773,2.131124,0.197522,12.00474,
21.45,1.526948,7.602058,13.1191,47.41269,0.277661,0.434154,0,0.434776,13.45074,2.167857,0.188887,11.93225,
22,1.644203,7.48117,13.2018,47.78811,0.21402,0.530648,0,0.403667,13.12337,2.245273,0.150162,12.03784,
22.55,1.582233,6.808482,12.90901,47.10067,0.1751,0.549484,0,0.416667,12.64675,2.124303,0.17843,11.66959,
23.1,1.479785,6.575897,13.11163,47.59509,0.231103,0.470208,0,0.439774,12.42833,2.153703,0.297356,11.71183,
