Distance (µm),Na Ox%,Mg Ox%,Al Ox%,Si Ox%,P Ox%,S Ox%,Cl Ox%,K Ox%,Ca Ox%,Ti Ox%,Mn Ox%,Fe Ox%,
0,-0.034504,45.56929,0.269789,39.40821,-0.057166,-0.021155,0,-0.025461,0.30428,0.041366,0.182593,12.27955,
0.343749999999999,-0.039409,45.32891,0.396122,39.41019,0.014145,0.083927,0,-0.013521,0.34538,0.013047,0.150444,12.30248,
0.687499999999997,-0.07563,45.31675,0.380116,39.77837,0.002331,-0.001046,0,0.005652,0.301716,0.065877,0.205169,12.00954,
1.03125,-0.059982,45.31256,0.368031,39.39752,0.0164,0.041849,0,0.009169,0.373134,0.037161,0.17237,12.31208,
1.375,-0.034528,45.73494,0.382887,39.96999,-0.031329,-0.001447,0,0.00779,0.336287,0.01676,0.159409,12.33045,
1.71875,0.004814,45.25994,0.375212,39.72261,0.0121,0.00998,0,0.019196,0.336687,-0.004743,0.186401,12.36541,
2.0625,-0.014125,45.70243,0.472213,40.86258,-0.011838,-0.070573,0,0.02369,0.333197,0.017985,0.104835,12.32697,
2.40625,-0.058348,45.99289,0.352023,41.16351,-0.008061,-0.003671,0,0.009309,0.346101,0.021006,0.155066,12.18948,
2.75,-0.034064,45.76502,0.56014,41.90255,-0.077144,-0.00136,0,-0.009404,0.382981,-0.002471,0.171418,12.31356,
3.09375,0.035002,46.02371,0.546306,42.77907,-0.001026,-0.033963,0,0.027622,0.376279,0.064017,0.166582,12.51484,
3.4375,0.033632,45.58429,0.923242,43.51205,0.048554,0.005432,0,0.030008,0.463649,0.107726,0.16851,12.60636,
3.78125,0.084945,45.6013,1.359106,45.39691,0.024338,0.007716,0,0.021622,0.592597,0.089662,0.2159,13.19368,
4.125,0.240513,45.02241,1.873196,47.30163,0.039691,-0.005404,0,0.041443,0.868944,0.227031,0.141921,13.90246,
4.46875,0.532173,42.45696,3.834593,49.40686,0.094658,-0.03851,0,0.114367,1.48491,0.388287,0.144265,15.14525,
4.8125,1.245573,32.92922,7.819177,51.51361,0.099936,0.14339,0,0.208247,3.329613,0.892365,0.230599,13.53751,
5.15625,1.797617,25.38096,10.39811,51.77947,0.291122,0.132814,0,0.388654,5.07794,1.067275,0.159524,12.16734,
5.5,2.116832,19.6303,12.12247,52.06752,0.357877,0.270206,0,0.462484,6.4692,1.504293,0.195631,11.09015,
5.84375,2.289138,15.43675,13.10713,52.16601,0.297972,0.263964,0,0.579065,7.736007,1.753728,0.172071,10.04838,
6.1875,2.29634,12.05852,13.68102,51.61098,0.299877,0.269076,0,0.648951,8.741252,2.170353,0.160436,9.329605,
6.53125,2.345662,9.35835,14.29138,51.49079,0.385218,0.274747,0,0.652734,9.724739,2.415304,0.141608,8.519474,
6.87499999999999,2.437588,7.356528,14.61178,51.02286,0.456988,0.250766,0,0.648118,10.5218,2.36747,0.177956,8.019839,
7.21875,2.345985,5.993187,14.80731,50.72237,0.363101,0.178199,0,0.737679,11.2785,2.609788,0.200348,7.47015,
7.5625,2.376508,4.816094,15.01851,50.18024,0.445326,0.30263,0,0.71935,11.67484,2.743334,0.113067,7.201709,
7.90625,2.271482,4.137864,14.78068,49.44096,0.364021,0.228735,0,0.756724,12.12147,2.832783,0.191472,6.931242,
8.25,2.267536,3.626895,14.97905,49.14215,0.447132,0.272528,0,0.737897,12.37815,2.995853,0.164148,6.711393,
8.59375,2.268596,3.255977,14.98336,49.11877,0.356859,0.241968,0,0.736148,12.74982,2.980664,0.14057,6.596463,
8.9375,2.155668,3.067028,14.76381,49.00465,0.356266,0.276284,0,0.784648,13.04241,3.090756,0.044656,6.405609,
9.28125,2.232298,2.921768,14.81365,48.88744,0.366338,0.294185,0,0.735672,13.19979,3.08972,0.051745,6.566154,
9.625,2.147172,2.933223,14.9024,48.74809,0.455402,0.261866,0,0.809709,13.27134,3.126364,0.128094,6.443716,
9.96875,2.126983,2.848174,15.04127,49.48191,0.333368,0.279162,0,0.77477,13.41625,3.115008,0.112228,6.406975,
10.3125,2.110546,2.933257,15.05365,49.78547,0.35304,0.344083,0,0.781902,13.5176,3.213317,0.11628,6.540505,
10.65625,2.111015,3.012875,15.13757,49.68365,0.401184,0.281625,0,0.769324,13.67494,3.183647,0.148123,6.30072,
11,2.212142,2.96682,15.23452,49.94259,0.364577,0.299267,0,0.773825,13.62663,3.173133,0.137509,6.591744,
11.34375,2.227185,2.93303,15.13091,50.43042,0.4117,0.363184,0,0.739451,13.74762,3.130764,0.080594,6.594698,
11.6875,2.388862,2.999034,15.32473,50.60311,0.429817,0.299652,0,0.721363,13.68314,3.175905,0.187473,6.677034,
12.03125,2.270721,3.06592,15.1345,50.41132,0.386011,0.363676,0,0.72095,13.73006,3.225785,0.107089,6.437644,
12.375,2.248219,3.063541,15.2617,51.00535,0.314741,0.228858,0,0.787437,13.85803,3.257041,0.103675,6.640948,
12.71875,2.100956,2.94174,15.40751,50.78183,0.483549,0.285544,0,0.736558,13.86332,3.184103,0.10048,6.661186,
13.0625,2.206495,3.108955,15.47505,50.80013,0.348448,0.355644,0,0.752055,13.8774,3.199793,0.090623,6.58452,
13.40625,2.175285,2.974868,15.24728,50.31007,0.373629,0.332633,0,0.735127,13.73095,3.205369,0.098904,6.67103,
13.75,2.213489,3.110978,15.45743,50.51915,0.36885,0.354997,0,0.774723,13.93924,3.19773,0.165312,6.514225,
14.09375,2.301239,3.060116,15.38783,51.12218,0.375517,0.359271,0,0.727743,13.86874,3.175709,0.067439,6.779142,
14.4375,2.189849,2.969799,15.55584,51.01454,0.351942,0.301723,0,0.73588,13.7909,3.284407,0.1245,6.621314,
14.78125,2.219338,3.089056,15.56012,51.05544,0.431423,0.303297,0,0.737104,13.89875,3.164954,0.10005,6.625659,
15.125,2.305965,3.107642,15.42288,51.52315,0.454929,0.329309,0,0.771354,13.88868,3.196643,0.140515,6.789017,
15.46875,2.353174,3.059102,15.53015,51.41687,0.463297,0.275734,0,0.779279,14.0796,3.201081,0.153375,6.548151,
15.8125,2.337735,3.105008,15.66773,51.69386,0.368837,0.343533,0,0.719827,13.98569,3.275922,0.05221,6.703951,
16.15625,2.392721,3.074011,15.80785,51.95435,0.345459,0.325715,0,0.796341,13.95427,3.236894,0.11471,6.693101,
16.5,2.349689,3.070813,15.80719,52.21911,0.385437,0.409598,0,0.750435,13.84783,3.350827,0.046421,6.654632,
16.84375,2.349438,3.225731,16.02809,52.8489,0.350434,0.255552,0,0.778525,13.94365,3.254481,0.076131,6.518465,
17.1875,2.354158,3.131758,16.34983,53.36645,0.355413,0.381955,0,0.771765,14.05452,3.335689,0.090235,6.437789,
17.53125,2.405945,3.071129,16.48005,53.73307,0.464973,0.283846,0,0.789355,14.04026,3.371351,0.106646,6.578473,
17.875,2.507277,3.085094,16.59862,54.56379,0.394428,0.410965,0,0.84962,14.17727,3.219568,0.120046,6.579881,
18.21875,2.534348,3.177714,16.90916,55.34249,0.380123,0.341673,0,0.795597,14.06023,3.321426,0.092973,6.472383,
18.5625,2.722055,3.107213,17.04512,55.76794,0.469099,0.339011,0,0.830917,14.16401,3.232316,0.219768,6.427768,
18.90625,2.730619,3.290731,17.43124,56.42384,0.469952,0.399893,0,0.761945,14.04357,3.297924,0.095699,6.363319,
19.25,3.008469,3.263433,17.55717,56.84245,0.395411,0.350069,0,0.744024,13.75926,3.278932,0.090301,6.421878,
