Distance (µm),Na Ox%,Mg Ox%,Al Ox%,Si Ox%,P Ox%,S Ox%,Cl Ox%,K Ox%,Ca Ox%,Ti Ox%,Mn Ox%,Fe Ox%,
0,2.577289,3.642895,15.14759,50.4588,0.074268,0.269196,0,0.119353,12.09548,3.81645,0.076782,6.583986,
0.687499999999997,2.431929,3.521304,14.77586,50.46487,-0.003637,0.332257,0,0.184766,12.2927,3.86261,0.066952,6.491011,
1.37499999999999,2.432058,3.534049,14.98488,49.88855,0.006633,0.26663,0,0.18831,12.35471,3.965589,0.13631,6.633328,
2.06250000000001,2.221115,3.642212,14.66472,49.75383,-0.0537,0.406471,0,0.187801,12.5311,3.944977,0.147349,6.620858,
2.75,1.613159,3.886757,14.52208,50.12928,-0.064081,0.293645,0,0.157041,12.81149,3.943188,0.105788,6.815718,
3.4375,1.244336,4.028045,14.81572,50.4826,-0.012468,0.34928,0,0.184123,13.19896,3.91257,0.106494,7.134704,
4.125,0.71246,4.223031,15.03329,51.35254,-0.009851,0.266641,0,0.128452,13.21023,3.993675,0.129998,7.208803,
4.8125,0.590917,4.404873,15.12457,51.82934,-0.001084,0.299961,0,0.182962,13.34529,3.954461,0.145091,7.428006,
5.49999999999999,0.590593,4.566074,15.08975,52.30764,0.002787,0.256252,0,0.141512,13.28675,3.959109,0.181299,7.403526,
6.18750000000001,0.786543,4.575362,14.95345,52.24885,-0.010401,0.25199,0,0.182599,13.28452,4.015722,0.165802,7.461263,
6.875,1.303066,4.679441,14.88614,51.13109,-0.054803,0.306044,0,0.176615,13.18592,3.952379,0.097102,7.540418,
7.5625,1.720321,4.589534,14.10123,50.22054,-0.060783,0.289572,0,0.168869,12.91357,3.890785,0.21362,7.538679,
8.25,2.271497,4.640838,14.10708,49.91935,0.007004,0.22068,0,0.13145,12.62616,3.735146,0.134542,7.363872,
8.93749999999999,2.228784,4.560301,14.05235,49.4388,-0.031281,0.328455,0,0.14961,12.73656,3.948241,0.153172,7.380456,
9.62499999999999,2.201061,4.622699,13.88997,49.50106,-0.01268,0.296558,0,0.133411,12.75179,3.879673,0.162985,7.376799,
10.3125,2.139362,4.686268,13.94358,49.53021,-0.015192,0.290845,0,0.144686,12.52505,3.849199,0.160575,7.471961,
11,2.051681,4.581386,13.71912,49.4128,0.060252,0.27535,0,0.14631,12.84888,3.753295,0.078823,7.438236,
11.6875,2.188366,4.679474,13.70893,49.40865,0.00121,0.253485,0,0.114302,12.65155,3.905314,0.035868,7.418908,
12.375,2.222214,4.662168,13.91288,49.54502,-0.032003,0.258508,0,0.162215,12.7589,3.863299,0.236263,7.458708,
13.0625,2.109535,4.805181,13.75339,49.24827,0.062369,0.212169,0,0.130684,12.70629,3.931051,0.213818,7.298931,
13.75,2.219231,4.759093,13.85443,49.32678,-0.095958,0.232187,0,0.156512,12.6285,3.805709,0.022777,7.423873,
14.4375,2.118342,4.722092,13.79956,49.1785,-0.01688,0.287296,0,0.176707,12.67933,3.915121,0.177383,7.508716,
15.125,2.1693,4.672934,13.79858,49.32627,0.047216,0.334866,0,0.14645,12.812,3.874691,0.119685,7.401115,
15.8125,2.099632,4.773616,13.64486,49.33949,-0.076546,0.278863,0,0.124206,12.73145,3.865787,0.068405,7.321325,
16.5,2.19705,4.720261,13.84598,49.25443,0.028399,0.247185,0,0.124305,12.74909,3.921496,0.135523,7.487761,
17.1875,2.157102,4.79184,13.85119,49.03706,-0.050159,0.291506,0,0.130963,12.63094,3.847314,0.107841,7.535297,
17.875,2.112118,4.876892,13.83805,48.85052,0.006466,0.232654,0,0.13876,12.65716,3.718344,0.1729,7.482121,
18.5625,2.200069,4.664906,13.70144,49.32378,-0.032237,0.272905,0,0.146338,12.86297,3.817492,0.088879,7.481606,
19.25,2.184149,4.660268,13.67002,49.37005,0.030141,0.227462,0,0.136695,12.70504,3.936336,0.144858,7.458502,
19.9375,2.139692,4.596284,13.7187,48.69425,-0.018687,0.292287,0,0.130238,12.68953,3.820364,0.071344,7.346103,
20.625,2.167936,4.690352,13.78768,48.96207,-0.001699,0.220415,0,0.145261,12.65747,3.749989,0.16245,7.316359,
21.3125,2.16472,4.697032,13.96276,49.30009,-0.061698,0.271598,0,0.203176,12.76058,3.878799,0.08509,7.221233,
