Distance (µm),Na Ox%,Mg Ox%,Al Ox%,Si Ox%,P Ox%,S Ox%,Cl Ox%,K Ox%,Ca Ox%,Ti Ox%,Mn Ox%,Fe Ox%,
0,-0.040129,46.64535,0.307639,39.84619,0.016713,0.020535,0,-0.023937,0.273572,0.016295,0.150773,11.78992,
0.647058823529409,-0.029784,46.47995,0.309769,39.68478,-0.062484,-0.062694,0,-0.014352,0.276347,0.026263,0.136086,11.43659,
1.29411764705882,-0.02809,46.35873,0.336045,39.70145,0.009081,-0.043418,0,0.018801,0.310681,0.006305,0.186791,11.66965,
1.94117647058824,-0.006192,46.34642,0.278547,39.62515,0.000766,0.029761,0,0.043853,0.316021,0.014824,0.185561,11.70404,
2.58823529411765,-0.065626,46.47743,0.2817,39.62269,-0.013722,0.044249,0,0.008852,0.290518,0.010245,0.114613,11.54088,
3.23529411764706,-0.076604,46.33299,0.39046,39.67267,0.021854,0.046616,0,0.027321,0.27415,0.001919,0.19993,11.4925,
3.88235294117647,0.005469,46.48053,0.365124,39.83982,0.006499,-0.07126,0,-0.021985,0.327748,-0.018416,0.164636,11.73392,
4.52941176470588,-0.081941,46.29855,0.269592,39.83573,-0.05528,0.025236,0,-0.022773,0.332102,0.012339,0.142469,11.60766,
5.17647058823529,-0.063681,46.32615,0.233007,39.77386,-0.014519,0.035295,0,-0.009379,0.275151,-0.010362,0.227926,11.61199,
5.82352941176471,-0.037298,46.50307,0.378251,40.11301,0.031198,0.005432,0,0.00022,0.25587,0.010108,0.127124,11.49881,
6.47058823529412,-0.029262,46.38263,0.327398,39.61147,0.007868,0.002783,0,-0.019408,0.322304,0.045037,0.183652,11.65918,
7.11764705882353,-0.134575,46.50316,0.251086,39.93396,0.100672,-0.003278,0,-0.001731,0.305303,0.00772,0.1574,11.68466,
7.76470588235294,-0.085292,46.22267,0.380385,40.03756,-0.08935,0.036801,0,-0.003879,0.314106,0.067547,0.176176,11.55445,
8.41176470588235,-0.042752,46.31177,0.320758,39.94068,-0.036853,0.022048,0,0.007828,0.312019,0.067306,0.179597,11.57818,
9.05882352941176,-0.109846,46.20719,0.290323,39.72213,0.016935,0.027165,0,0.024411,0.355974,0.027893,0.147801,11.55353,
9.70588235294118,0.023118,46.60191,0.301632,39.80145,0.005288,-0.010778,0,0.002621,0.335767,0.029795,0.220927,11.77167,
10.3529411764706,-0.045011,46.03365,0.313369,39.87411,0.006595,-0.024207,0,0.012293,0.33386,0.065223,0.219675,11.52378,
11,-0.03465,46.36757,0.316437,40.12487,0.054294,-0.015385,0,0.036541,0.380177,0.083216,0.101312,11.66434,
11.6470588235294,-0.051293,46.48968,0.278369,40.40081,0.032617,-0.018303,0,0.035323,0.314268,0.010769,0.177201,11.81359,
12.2941176470588,-0.06682,46.45293,0.365993,40.55378,0.003283,0.037059,0,-0.013923,0.359245,0.0879,0.186225,11.81004,
12.9411764705882,-0.005931,46.09594,0.459571,40.71721,0.004166,-0.012061,0,0.031957,0.36239,0.093602,0.124759,11.91619,
13.5882352941176,-0.021896,45.86662,0.537823,41.11466,0.047389,-0.006045,0,0.012095,0.401129,0.08474,0.129469,11.76784,
14.2352941176471,0.05687,45.40743,0.625969,41.60984,-0.015399,0.033486,0,-0.011035,0.39802,0.049388,0.225889,11.72411,
14.8823529411765,-0.011038,44.87758,0.837778,42.19315,0.046367,-0.067617,0,0.001279,0.439025,0.071607,0.15515,12.15224,
15.5294117647059,0.140309,43.92626,1.250369,42.96743,0.085566,0.009062,0,0.042951,0.531521,0.121495,0.240411,12.39678,
16.1764705882353,0.230589,43.06803,1.667659,44.06489,0.096251,0.038311,0,0.073692,0.729433,0.134516,0.210909,12.67421,
16.8235294117647,0.360184,41.53283,2.241142,45.30541,0.056048,0.079825,0,0.121485,1.022535,0.286277,0.215434,13.46299,
17.4705882352941,0.522175,34.56409,4.559948,46.89069,0.153025,0.090128,0,0.195729,1.706479,0.59972,0.166724,13.1393,
18.1176470588235,1.001489,27.15343,6.980599,48.10996,0.203707,0.121103,0,0.382258,2.865284,0.927676,0.167112,11.92116,
18.7647058823529,1.385355,21.93212,8.768044,48.91425,0.186694,0.122211,0,0.618473,4.225921,1.38753,0.162696,11.27035,
19.4117647058824,1.608222,17.44287,10.04835,49.01002,0.222875,0.173825,0,0.720407,5.548049,1.675793,0.145379,10.33626,
20.0588235294118,1.711087,13.97499,11.07228,48.91582,0.260605,0.230645,0,0.823232,6.783487,2.101808,0.18648,9.806246,
20.7058823529412,1.909514,11.72314,11.64187,49.24247,0.29148,0.244124,0,0.882638,7.849486,2.573873,0.127923,9.313132,
21.3529411764706,1.926672,9.695583,12.00386,49.51226,0.348696,0.241555,0,0.941732,8.726177,2.777582,0.175282,8.99969,
22,1.967652,8.19032,12.55545,49.17744,0.245585,0.270119,0,0.985653,9.534064,2.962219,0.176298,8.690516,
22.6470588235294,2.038942,7.017715,12.74018,49.60153,0.272167,0.341202,0,1.011039,10.20356,3.266306,0.106952,8.514982,
23.2941176470588,2.020046,6.270682,12.90217,49.32341,0.281025,0.372789,0,1.063007,10.73393,3.30721,0.124002,8.404717,
23.9411764705882,1.960156,5.598699,12.93653,49.61006,0.309856,0.359327,0,1.018707,11.33729,3.408308,0.063221,8.421933,
24.5882352941176,2.006936,5.356671,13.02181,49.94003,0.285151,0.446382,0,1.0285,11.61486,3.503783,0.149236,8.564301,
25.2352941176471,1.942791,4.897145,13.0945,49.78872,0.34685,0.366737,0,0.997446,11.8742,3.692458,0.140526,8.388547,
25.8823529411765,1.891336,4.870245,13.15264,49.70036,0.346849,0.436353,0,1.031708,12.14913,3.628522,0.097627,8.337513,
26.5294117647059,1.940481,4.820734,12.849,49.66065,0.332873,0.394181,0,0.932229,12.34547,3.662507,0.138949,8.296348,
27.1764705882353,1.822627,4.831627,12.8291,49.09943,0.232082,0.415803,0,0.953509,12.37277,3.786495,0.152795,8.547668,
27.8235294117647,1.911402,4.912824,12.95519,49.71318,0.290867,0.389181,0,0.965392,12.53541,3.688437,0.179017,8.586227,
28.4705882352941,1.8332,4.836827,12.89688,49.26857,0.285207,0.300674,0,0.948297,12.64411,3.715936,0.148786,8.496671,
29.1176470588235,1.924434,4.844659,12.72773,49.71626,0.242882,0.329161,0,0.939964,12.49437,3.650308,0.172059,8.630189,
