Distance (µm),Na Ox%,Mg Ox%,Al Ox%,Si Ox%,P Ox%,S Ox%,Cl Ox%,K Ox%,Ca Ox%,Ti Ox%,Mn Ox%,Fe Ox%,
0,-0.040893,43.24013,0.378586,39.56631,-0.060289,-0.008196,0,0.003579,0.311936,0.004324,0.267971,16.52382,
0.392857142857141,-0.053521,43.454,0.25374,39.60955,0.018713,0.029621,0,0.002204,0.367508,-0.031161,0.20788,16.42598,
0.785714285714282,-0.051372,42.99805,0.32443,39.29277,0.022567,0.030453,0,0.013235,0.321473,0.028543,0.257341,16.41302,
1.17857142857143,-0.091867,43.22492,0.246075,39.34774,0.065473,0.073044,0,-0.023926,0.296631,0.038692,0.229973,16.43783,
1.57142857142857,-0.056456,43.3783,0.284421,39.57697,0.068384,-0.033803,0,0.010255,0.364684,0.077745,0.280917,16.30362,
1.96428571428572,-0.030337,43.51035,0.270363,39.59678,0.049399,-0.034035,0,0.012113,0.356968,-0.014758,0.269635,16.21342,
2.35714285714286,-0.043175,43.41614,0.259256,39.57737,-0.012376,0.044953,0,0.007826,0.361157,0.00238,0.345842,16.44137,
2.75,-0.054058,43.24677,0.3026,39.42069,0.007305,-0.037506,0,0.027229,0.388966,0.024864,0.194157,16.22358,
3.14285714285714,-0.122489,43.16419,0.288786,39.36758,0.060625,0.029683,0,-0.035107,0.395761,0.050831,0.30762,16.41677,
3.53571428571429,-0.077453,43.34133,0.348063,39.61387,0.025785,-0.007324,0,0.027882,0.366054,0.001443,0.221184,16.4617,
3.92857142857143,-0.093494,43.32177,0.258666,39.7449,-0.014072,-0.043011,0,-0.010302,0.393958,-0.030815,0.256521,16.32879,
4.32142857142857,-0.012646,43.43956,0.333862,39.68213,0.100679,-0.020935,0,0.003557,0.379997,0.019636,0.226326,16.4604,
4.71428571428571,-0.092774,43.28284,0.223952,40.052,-0.014716,-0.018769,0,-0.016671,0.31362,0.051293,0.219123,16.6362,
5.10714285714285,-0.013337,43.36948,0.285254,39.6594,0.007848,-0.079339,0,-0.005476,0.400531,0.053694,0.258284,16.57338,
5.5,-0.129209,43.3968,0.263352,39.58409,-0.078811,0.08086,0,0.013516,0.394203,-0.017319,0.26876,16.42594,
5.89285714285715,-0.063345,43.3565,0.286479,39.43784,0.028515,0.0235,0,0.006728,0.363939,0.030536,0.27831,16.56406,
6.28571428571429,-0.04315,43.2207,0.357388,39.43716,-0.01371,0.016642,0,-0.026856,0.353803,-0.032998,0.304399,16.57218,
6.67857142857143,-0.021054,43.59038,0.283827,39.57302,0.111386,-0.06188,0,-0.050643,0.386227,0.037018,0.207164,16.4282,
7.07142857142857,-0.078985,43.33114,0.310829,39.82203,-0.019449,-0.013463,0,0.018334,0.388203,0.048961,0.229382,16.37926,
7.46428571428571,-0.086305,43.28217,0.327812,39.81685,-0.040492,0.02913,0,-0.001629,0.378029,0.072046,0.199543,16.5526,
7.85714285714285,-0.012443,42.94027,0.327541,39.48088,0.026753,0.011771,0,0.026939,0.36316,0.076709,0.284363,16.33007,
8.25,-0.001387,43.25306,0.31673,39.74577,0.066913,0.038416,0,-0.020491,0.414906,0.037444,0.25236,16.55438,
8.64285714285714,-0.069279,43.50362,0.37251,39.88949,-0.020786,0.035652,0,0.022321,0.330363,0.026074,0.243665,16.40143,
9.03571428571429,-0.111376,43.48111,0.269964,39.70524,0.029128,-0.04166,0,0.000783,0.403925,-0.007909,0.323013,16.50995,
9.42857142857143,-0.038772,43.54303,0.266212,39.92641,0.022168,0.01636,0,0.003883,0.384048,0.105666,0.187555,16.50387,
9.82142857142857,-0.05424,43.53994,0.319614,39.85443,0.027578,0.024131,0,0.021168,0.342499,0.053186,0.289266,16.47237,
10.2142857142857,-0.045575,43.40031,0.390228,39.65715,-0.053849,0.085961,0,0.014092,0.425059,0.040356,0.252181,16.47617,
10.6071428571429,-0.061981,43.34845,0.297636,39.85034,-0.087712,0.029164,0,0.008743,0.348153,-0.010734,0.176035,16.30845,
11,-0.093715,43.24122,0.354864,39.54142,-0.026227,0.057681,0,-0.027907,0.417563,0.018147,0.169099,16.31573,
