Distance (µm),Na Ox%,Mg Ox%,Al Ox%,Si Ox%,P Ox%,S Ox%,Cl Ox%,K Ox%,Ca Ox%,Ti Ox%,Mn Ox%,Fe Ox%,
0,1.786944,13.47887,12.46672,48.48151,0.29793,0.482927,0,0.597103,8.170827,1.85868,0.17957,11.10731,
0.499999999999998,2.05677,8.977454,13.60605,48.35926,0.300492,0.363864,0,0.587663,10.39103,2.31832,0.101059,9.604302,
0.999999999999996,2.050104,6.520141,13.89997,48.64718,0.253654,0.338496,0,0.654589,11.95273,2.491073,0.183608,9.560628,
1.50000000000001,2.034738,5.452228,13.93105,48.76049,0.331773,0.430008,0,0.597188,12.87936,2.821453,0.129964,9.523268,
2,2.014637,4.857021,13.85748,48.25424,0.220413,0.550667,0,0.578677,13.37195,2.806831,0.181382,9.613194,
2.5,1.935364,4.892187,13.71027,48.33941,0.228634,0.486195,0,0.590051,13.5521,2.776143,0.123502,9.703547,
3,1.959046,5.058255,13.5161,48.43979,0.268771,0.502165,0,0.529022,13.6722,2.841048,0.130766,9.846479,
3.5,2.008478,5.303234,13.30309,48.20529,0.232345,0.538439,0,0.55241,13.69169,2.837681,0.157207,10.27385,
4,1.816841,5.385528,13.0492,47.84587,0.207112,0.548485,0,0.537848,13.74596,2.741424,0.241822,10.22567,
4.50000000000001,1.811625,5.616543,13.32587,48.24726,0.279613,0.625121,0,0.49589,13.82803,2.837495,0.179426,10.78263,
5,1.754863,5.793293,12.85486,47.64408,0.226175,0.48242,0,0.490245,13.90926,2.803298,0.08491,10.6405,
5.5,1.76095,5.858484,12.94217,47.87415,0.221326,0.441579,0,0.476565,13.81639,2.673939,0.203873,10.79274,
6,1.762575,5.997941,12.79262,48.17011,0.16855,0.48983,0,0.446047,13.80687,2.803272,0.209533,10.59578,
6.5,1.702298,6.08779,12.80504,47.70634,0.221428,0.515741,0,0.486042,13.83171,2.843829,0.145243,10.81289,
6.99999999999999,1.756565,6.193249,12.81531,47.57904,0.273009,0.466155,0,0.469005,13.58197,2.722549,0.201654,10.70171,
7.50000000000001,1.788616,6.127779,12.5151,47.60247,0.394536,0.446278,0,0.469738,13.80807,2.774454,0.173965,10.96535,
8,1.672069,6.273787,12.61882,47.45742,0.342188,0.516734,0,0.406327,13.7498,2.769309,0.198453,10.83349,
8.5,1.678608,6.359724,12.41896,47.53907,0.243262,0.527456,0,0.46086,13.77052,2.683815,0.217056,11.07075,
9,1.749454,6.36438,12.32672,47.65346,0.215416,0.551248,0,0.45564,13.75835,2.599947,0.25351,10.8209,
9.49999999999999,1.704326,6.444139,12.49659,47.42679,0.258242,0.491137,0,0.474739,13.76456,2.675976,0.14863,11.03973,
9.99999999999999,1.719301,6.53901,12.54694,47.55798,0.21818,0.413463,0,0.464741,13.73934,2.649271,0.131443,11.2643,
10.5,1.808646,6.574752,12.39937,47.61763,0.335167,0.469081,0,0.453676,13.84353,2.659684,0.147935,11.03337,
11,1.68124,6.651702,12.44054,47.62098,0.202968,0.44484,0,0.466165,13.82758,2.685993,0.148833,11.11192,
11.5,1.734609,6.721629,12.4168,47.51757,0.267225,0.397511,0,0.436552,13.73059,2.628051,0.229731,11.16955,
12,1.626058,6.599685,12.27121,47.4353,0.234899,0.431098,0,0.42787,13.67195,2.614409,0.103,11.19761,
12.5,1.61444,6.62464,12.36076,47.36206,0.325396,0.412922,0,0.47192,13.61131,2.667997,0.160098,11.02102,
13,1.602412,6.80773,12.28792,47.33722,0.288424,0.486347,0,0.423685,13.71818,2.507807,0.155994,11.21187,
13.5,1.649967,6.797621,12.30638,47.62531,0.27167,0.433816,0,0.509506,13.70086,2.497701,0.152067,11.20702,
14,1.709103,6.878505,12.31343,47.60022,0.285946,0.476849,0,0.488792,13.68477,2.621645,0.146863,11.28318,
14.5,1.661876,6.918038,12.23709,47.75431,0.182762,0.450452,0,0.416478,13.66832,2.589605,0.176223,11.06588,
15,1.624246,6.855779,12.35255,47.59185,0.282393,0.450608,0,0.449158,13.74309,2.602188,0.138153,11.1756,
15.5,1.637891,6.877076,12.2511,47.30264,0.256679,0.439019,0,0.49345,13.69728,2.759549,0.222022,11.34759,
16,1.66798,6.948256,12.30826,47.37046,0.192911,0.468116,0,0.41973,13.64564,2.482406,0.170015,11.35868,
16.5,1.640415,6.997989,12.29664,47.59542,0.166609,0.443241,0,0.414135,13.55601,2.641018,0.246564,11.0969,
17,1.663469,6.915366,12.15573,47.33881,0.249994,0.51752,0,0.44873,13.61169,2.587967,0.126691,10.97342,
17.5,1.628732,6.925529,12.26223,47.49166,0.20534,0.489963,0,0.454732,13.65893,2.584223,0.146799,11.11859,
18,1.675574,6.849625,12.29776,47.5346,0.306014,0.53624,0,0.469538,13.69036,2.695187,0.1355,11.05126,
18.5,1.715608,6.894809,12.47159,47.56779,0.232746,0.481699,0,0.454854,13.57339,2.52883,0.172082,10.95584,
19,1.631691,6.986801,12.30491,47.45632,0.253051,0.462696,0,0.458086,13.67195,2.651443,0.08596,11.23884,
19.5,1.619482,6.834205,12.28,47.60313,0.252414,0.399934,0,0.424823,13.50066,2.599786,0.277355,11.18369,
20,1.681595,6.883798,12.23196,47.39572,0.249172,0.454552,0,0.465892,13.5338,2.588652,0.164146,11.02751,
20.5,1.645856,6.899674,12.41443,47.53575,0.209298,0.439826,0,0.467266,13.68488,2.591712,0.101188,11.07439,
21,1.672605,6.741405,12.40585,47.56399,0.209187,0.440197,0,0.484159,13.59261,2.615761,0.202527,11.02229,
21.5,1.628688,6.862753,12.57487,47.75251,0.228961,0.526231,0,0.470032,13.61344,2.753121,0.139502,11.25334,
22,1.711961,6.756194,12.52962,47.46291,0.255353,0.460367,0,0.45824,13.58055,2.594755,0.136943,10.85768,
22.5,1.733807,6.818765,12.60807,47.92253,0.19085,0.526127,0,0.482522,13.63713,2.522455,0.18286,11.10712,
23,1.70884,6.669188,12.59557,47.58561,0.228391,0.480065,0,0.485707,13.42441,2.616228,0.155431,11.18463,
23.5,1.691625,6.754676,12.5173,47.69347,0.28448,0.417354,0,0.495098,13.62267,2.688555,0.158276,10.9854,
24,1.700805,6.720578,12.35489,47.56476,0.122405,0.379504,0,0.452581,13.56183,2.605256,0.170208,11.10726,
24.5,1.746385,6.601846,12.64222,47.44049,0.29914,0.516816,0,0.474671,13.59034,2.54176,0.200501,11.07024,
25,1.818741,6.629364,12.51557,47.71489,0.293909,0.537199,0,0.470033,13.60969,2.568676,0.216464,10.91405,
25.5,1.639459,6.540958,12.52621,47.51938,0.278047,0.49947,0,0.449135,13.59898,2.617844,0.214171,10.9643,
26,1.729141,6.494927,12.67015,47.54016,0.319488,0.506569,0,0.45226,13.71657,2.523446,0.251763,10.9594,
26.5,1.680674,6.523021,12.79133,47.81564,0.289963,0.518947,0,0.492474,13.71166,2.61173,0.247681,10.81186,
27,1.798192,6.385468,12.58059,47.90447,0.25711,0.382681,0,0.439386,13.65283,2.573602,0.216706,10.80195,
27.5,1.718071,6.40598,12.71785,47.69661,0.235703,0.46909,0,0.475616,13.62475,2.648839,0.139738,11.01595,
28,1.825308,6.403037,12.86481,47.82302,0.173862,0.487238,0,0.453229,13.57656,2.715471,0.160885,10.96649,
28.5,1.75557,6.390304,12.78707,47.72671,0.233934,0.480183,0,0.492705,13.47876,2.787499,0.23353,10.70765,
29,1.775773,6.287757,12.71815,47.57009,0.22885,0.537974,0,0.469116,13.76116,2.68615,0.153918,10.73573,
29.5,1.826653,6.209498,12.65067,47.72947,0.21777,0.486081,0,0.488064,13.60606,2.700351,0.156384,10.79896,
30,1.724934,6.192539,12.60039,47.47136,0.223346,0.423757,0,0.441214,13.65682,2.679041,0.15442,10.72384,
30.5,1.81951,6.096529,12.93166,47.71273,0.266755,0.470937,0,0.50484,13.77067,2.778219,0.131274,11.15899,
31,1.775365,6.123216,12.74337,47.69518,0.261072,0.526115,0,0.487971,13.7474,2.70616,0.244052,10.8202,
31.5,1.795356,6.011644,12.84981,47.56363,0.200707,0.442107,0,0.492019,13.72499,2.735239,0.1181,10.81206,
32,1.709389,5.977215,12.77737,47.61604,0.374002,0.500886,0,0.430663,13.86843,2.734269,0.187399,10.73064,
32.5,1.832632,6.003962,12.85727,47.65236,0.340288,0.443578,0,0.47171,13.67584,2.654721,0.200049,10.92614,
33,1.667226,5.853589,12.67535,47.60266,0.322114,0.415543,0,0.513892,13.74642,2.800946,0.210936,10.78537,
33.5,1.762551,5.792484,12.63171,47.6586,0.210193,0.398571,0,0.497626,13.88629,2.692364,0.19156,10.85065,
34,1.658987,5.743427,12.55063,47.66456,0.155238,0.400223,0,0.52329,13.87194,2.715858,0.20647,10.84584,
34.5,1.714423,5.797863,12.6789,47.60677,0.294825,0.507475,0,0.450782,13.88197,2.741143,0.16763,10.91249,
35,1.715077,5.673713,12.67172,47.63255,0.225285,0.485613,0,0.429526,13.86289,2.890982,0.223578,10.77521,
35.5,1.84379,5.521314,12.63838,47.49986,0.220792,0.44947,0,0.493192,13.85098,2.784271,0.128313,10.85509,
36,1.819506,5.543934,12.73507,47.77794,0.201595,0.565241,0,0.491076,13.90858,2.751877,0.126601,10.76756,
36.5,1.667746,5.430468,12.7892,47.64876,0.267716,0.515348,0,0.477167,13.96607,2.790599,0.169047,10.71578,
37,1.819549,5.404672,13.03883,47.82125,0.19822,0.431153,0,0.527428,13.98852,2.808951,0.224185,10.68198,
37.5,1.865975,5.174687,13.13667,47.7055,0.27622,0.502787,0,0.518361,13.84973,2.919276,0.156798,10.54894,
38,1.771264,4.977179,13.26363,47.55191,0.214564,0.564526,0,0.561464,13.7757,2.83841,0.181769,10.47443,
38.5,1.960068,4.861095,13.06867,47.17517,0.261509,0.420624,0,0.484598,13.83756,2.880884,0.144923,10.18504,
39,1.973911,4.76348,13.2429,46.84351,0.224267,0.419892,0,0.53525,13.53957,2.869672,0.200026,10.16598,
39.5,2.028426,5.107772,12.87721,46.05582,0.241802,0.497413,0,0.53862,13.08327,2.851521,0.12322,9.863788,
40,1.975953,5.719595,12.5527,44.80886,0.260577,0.57077,0,0.599451,12.42343,2.665795,0.241438,9.71976,
40.5,2.055772,7.511459,11.847,43.57887,0.279881,0.530776,0,0.559297,11.02408,2.362539,0.203387,9.99418,
