Distance (µm),Na Ox%,Mg Ox%,Al Ox%,Si Ox%,P Ox%,S Ox%,Cl Ox%,K Ox%,Ca Ox%,Ti Ox%,Mn Ox%,Fe Ox%,
0,1.185571,5.531074,15.07639,51.06935,0.256997,0.480407,0,0.611427,11.16593,1.899736,0.179719,10.47229,
0.166666666666666,1.199377,5.355677,14.91403,50.78806,0.203939,0.508561,0,0.600122,11.21296,1.924093,0.075859,10.35567,
0.333333333333332,1.19961,5.301059,15.08121,50.68861,0.257527,0.449974,0,0.621265,11.37884,1.889604,0.162627,10.51056,
0.500000000000002,1.343111,5.183986,14.95244,50.9302,0.204424,0.573187,0,0.611915,11.32744,1.863074,0.135249,10.31844,
0.666666666666668,1.397791,5.132141,15.07561,50.75365,0.274428,0.544789,0,0.614519,11.5702,1.993948,0.166642,10.54166,
0.833333333333334,1.426054,5.096114,14.72197,50.54428,0.132638,0.543995,0,0.59287,11.4827,1.990799,0.180285,10.40704,
1,1.52905,5.082137,14.71985,50.72787,0.218764,0.614154,0,0.616276,11.52912,2.006083,0.180632,10.26682,
1.16666666666667,1.673175,5.016218,14.85684,50.55033,0.172446,0.577817,0,0.586127,11.51843,1.955018,0.191404,10.26733,
1.33333333333333,1.842691,5.031427,14.89041,50.47213,0.189557,0.578255,0,0.622434,11.50723,2.017486,0.223165,10.17035,
1.5,1.792985,5.005083,14.86317,50.17683,0.241511,0.50793,0,0.571975,11.61503,1.993187,0.100204,10.20547,
1.66666666666667,1.955327,4.934367,14.72662,50.26178,0.153453,0.471026,0,0.609688,11.58376,1.978266,0.243002,10.096,
1.83333333333333,2.119418,4.930923,14.65301,50.24194,0.151781,0.521356,0,0.544924,11.52844,2.024763,0.129022,10.2937,
2,2.115001,4.937462,14.72935,50.10825,0.212324,0.537375,0,0.581909,11.71101,2.050468,0.149998,10.16809,
2.16666666666667,2.155163,4.73459,14.54345,49.85008,0.198085,0.484336,0,0.582784,11.61301,1.982068,0.13535,10.08864,
2.33333333333333,2.230576,4.837245,14.58452,50.06251,0.167455,0.594087,0,0.536381,11.67668,2.022911,0.163071,9.931918,
2.5,2.328353,4.771317,14.48717,49.88773,0.251462,0.51958,0,0.552447,11.87365,2.017634,0.13064,10.10311,
