Distance (µm),Na Ox%,Mg Ox%,Al Ox%,Si Ox%,P Ox%,S Ox%,Cl Ox%,K Ox%,Ca Ox%,Ti Ox%,Mn Ox%,Fe Ox%,
0,1.170968,5.870585,14.14596,49.55053,0.182015,0.657168,0,0.549291,12.18165,3.440356,0.205041,11.30585,
0.137499999999999,1.032973,5.681895,14.19149,49.8169,0.245101,0.649443,0,0.524155,12.31176,3.609461,0.219237,11.28543,
0.274999999999999,0.95883,5.532984,14.12669,49.41799,0.252691,0.774051,0,0.540825,12.18902,3.693247,0.10595,11.35377,
0.412500000000002,0.729962,5.431811,14.02592,49.51812,0.196003,0.705517,0,0.512062,12.55457,3.676438,0.240849,11.43857,
0.550000000000001,0.683407,5.206148,13.78134,48.99468,0.206152,0.753171,0,0.531421,12.70555,3.669455,0.175449,11.39888,
0.687500000000001,0.735098,5.173747,13.84394,48.82204,0.220844,0.622471,0,0.535626,12.6411,3.750328,0.15901,11.29124,
0.825,0.619128,4.908709,13.17978,47.12955,0.254607,0.699909,0,0.527443,12.31968,3.690391,0.219478,11.8801,
0.962499999999999,0.738741,5.165829,13.73277,48.36293,0.201785,0.976315,0,0.54858,12.69098,3.630574,0.145299,12.26053,
1.1,0.749505,5.109272,13.88685,48.86209,0.21355,0.692114,0,0.506838,12.94682,3.679209,0.132293,11.65258,
1.2375,0.699962,5.15037,13.90015,48.88752,0.098845,0.701662,0,0.514885,12.93488,3.84897,0.199616,11.4593,
1.375,0.849643,4.998682,13.61762,48.82259,0.266036,0.659179,0,0.552531,12.94513,3.715405,0.165124,11.49893,
1.5125,0.857433,5.142988,13.82501,48.57027,0.203276,0.62013,0,0.53032,13.15868,3.730521,0.192716,11.50533,
1.65,0.940306,5.071839,13.74551,49.04679,0.165463,0.643773,0,0.473804,12.9945,3.834194,0.184903,11.70953,
1.7875,1.111724,5.110646,13.81526,49.37043,0.195417,0.689156,0,0.57917,13.17926,3.766727,0.111476,11.55805,
1.925,1.232578,5.137418,13.90751,49.39536,0.274317,0.631826,0,0.527752,13.29984,3.653413,0.197518,11.5475,
2.0625,1.402592,5.159157,13.8419,49.2892,0.296596,0.603533,0,0.505052,13.27462,3.696362,0.210137,11.4952,
2.2,1.564991,5.166266,13.91894,49.2464,0.201619,0.664474,0,0.514419,13.35519,3.751263,0.173364,11.57823,
2.3375,1.507816,5.043236,13.80042,49.12299,0.145583,0.686293,0,0.520713,13.28574,3.700977,0.198012,11.53863,
2.475,1.648005,5.016763,13.71633,49.12187,0.300762,0.680748,0,0.506163,13.20362,3.575488,0.160747,11.62551,
2.6125,1.608529,5.194671,13.59648,48.6931,0.306082,0.660924,0,0.494382,13.31485,3.775622,0.182936,11.64192,
