Distance (µm),Na Ox%,Mg Ox%,Al Ox%,Si Ox%,P Ox%,S Ox%,Cl Ox%,K Ox%,Ca Ox%,Ti Ox%,Mn Ox%,Fe Ox%,
0,2.137254,8.466203,12.31537,45.98101,0.256813,0.653221,0,0.664121,13.3261,2.294822,0.236682,11.10498,
0.423076923076921,2.249308,8.562961,12.20569,46.1186,0.222615,0.671869,0,0.598032,13.43358,2.233293,0.14472,11.06003,
0.846153846153843,2.233978,8.592796,12.19973,46.06066,0.235909,0.534991,0,0.607812,13.4099,2.407105,0.204463,11.19782,
1.26923076923077,2.311232,8.469594,12.34898,46.2127,0.207445,0.410496,0,0.650353,13.36389,2.328041,0.184133,10.95589,
1.6923076923077,2.263304,8.434645,12.33557,46.07561,0.248618,0.497872,0,0.618664,13.29117,2.311303,0.214915,10.95066,
2.11538461538462,2.302052,8.688269,12.31642,46.29509,0.154681,0.434648,0,0.615165,13.29433,2.302255,0.18671,11.1644,
2.53846153846154,2.208101,8.672482,12.23819,46.37785,0.222007,0.533897,0,0.671484,13.41612,2.325541,0.127275,10.96743,
2.96153846153846,2.266119,8.745358,12.29856,46.12469,0.213174,0.563913,0,0.668923,13.18264,2.371496,0.196463,11.11922,
3.38461538461538,2.146904,8.611255,12.35671,46.29073,0.213785,0.516295,0,0.630584,13.34334,2.466689,0.139497,10.92141,
3.80769230769231,2.151509,8.847434,12.14389,46.28656,0.140941,0.46781,0,0.649294,13.18509,2.338156,0.078205,11.07053,
4.23076923076923,2.223685,8.704286,12.23156,46.30038,0.142282,0.438526,0,0.633591,13.31071,2.31758,0.19177,11.13234,
4.65384615384615,2.283288,8.872448,12.3613,46.2527,0.193834,0.482351,0,0.675489,13.21018,2.36625,0.195037,10.88373,
5.07692307692308,2.248802,8.817603,12.33393,46.58946,0.203702,0.471362,0,0.614239,13.28563,2.294842,0.208542,11.03678,
5.5,2.185191,8.908797,12.27067,46.35424,0.236512,0.364828,0,0.645379,13.22414,2.285305,0.204019,11.22385,
5.92307692307692,2.21253,8.831002,12.11634,45.88902,0.274653,0.48113,0,0.644428,13.25579,2.224843,0.178715,11.01711,
6.34615384615385,2.19366,8.89705,12.35312,46.60477,0.046356,0.349319,0,0.698817,13.03521,2.256737,0.122214,11.08153,
6.76923076923077,2.269821,9.121639,12.46965,46.79844,0.156596,0.501046,0,0.645532,13.18709,2.262115,0.273685,11.00511,
7.19230769230769,2.363243,8.987583,12.56691,46.43744,0.151317,0.455325,0,0.654789,13.18599,2.335936,0.212585,11.03565,
7.61538461538461,2.153966,8.931854,12.40072,46.47343,0.24228,0.441956,0,0.615558,13.22264,2.426896,0.15717,11.05707,
8.03846153846153,2.228614,8.982834,12.46284,46.71934,0.193486,0.502155,0,0.625916,13.14328,2.291938,0.193928,11.04454,
8.46153846153846,2.204703,9.177335,12.29615,46.72253,0.232569,0.473791,0,0.648708,13.10619,2.273753,0.216538,11.02477,
8.88461538461539,2.305242,9.074172,12.48647,46.79301,0.113325,0.42617,0,0.691803,13.13573,2.315686,0.244312,11.07606,
9.30769230769231,2.321781,9.198912,12.65353,47.46336,0.167913,0.393196,0,0.635258,13.30379,2.260547,0.209183,10.89198,
9.73076923076923,2.435307,9.359641,12.73878,47.93998,0.162941,0.511572,0,0.683231,13.22119,2.36277,0.199202,11.15113,
10.1538461538462,2.384062,9.421742,12.95953,48.89278,0.180605,0.440935,0,0.66482,13.39291,2.371132,0.129453,11.12651,
10.5769230769231,2.451817,10.13866,13.53872,50.53922,0.154693,0.481351,0,0.655701,13.40155,2.37172,0.22862,11.0079,
11,2.861396,10.548,14.01828,52.87766,0.190125,0.485735,0,0.687198,13.46219,2.385951,0.167812,11.01495,
11.4230769230769,2.96578,11.29135,15.21603,55.40432,0.167732,0.466807,0,0.716307,13.60691,2.344237,0.21149,11.15443,
11.8461538461538,3.457362,12.37005,16.1636,58.25881,0.030474,0.34898,0,0.675508,13.50921,2.386612,0.195407,10.88705,
12.2692307692308,3.770179,13.19057,17.06708,60.90322,-0.199017,0.347897,0,0.671319,13.66463,2.406186,0.11533,10.93122,
12.6923076923077,3.760822,12.78908,16.91682,60.80556,-0.186032,0.230114,0,0.745828,13.41189,2.357943,0.109122,10.80896,
13.1153846153846,3.349595,12.31884,16.17207,59.31386,-0.312835,0.209474,0,0.727204,13.31194,2.2853,0.210981,10.78678,
13.5384615384615,3.203121,11.56055,15.36514,56.61911,-0.476172,0.077856,0,0.690835,12.90802,2.233136,0.195934,10.63699,
