Distance (µm),Na Ox%,Mg Ox%,Al Ox%,Si Ox%,P Ox%,S Ox%,Cl Ox%,K Ox%,Ca Ox%,Ti Ox%,Mn Ox%,Fe Ox%,
0,2.247472,4.671886,14.11414,48.68761,0.170622,0.623746,0,0.544856,13.32089,2.485717,0.167278,10.6061,
0.249999999999999,2.212543,4.636571,14.03824,48.23452,0.222985,0.507039,0,0.523858,13.38723,2.406188,0.178189,10.79258,
0.499999999999998,2.154908,4.68255,13.74179,48.66009,0.194297,0.511786,0,0.533077,13.49434,2.467745,0.150234,10.65548,
0.750000000000003,2.235206,4.855713,13.88785,48.47606,0.240864,0.585002,0,0.503145,13.42533,2.421589,0.22011,10.9408,
1,2.111704,4.801315,13.72544,48.72744,0.164471,0.574446,0,0.44255,13.50223,2.330049,0.124588,11.04161,
1.25,2.031647,4.98417,13.63841,48.40104,0.248116,0.548887,0,0.492327,13.50031,2.322037,0.132991,11.01213,
1.5,2.1677,4.886521,13.86169,48.38382,0.212472,0.547925,0,0.462313,13.53237,2.347806,0.233835,10.9434,
1.75,2.078215,4.959058,13.70848,48.21978,0.246808,0.432073,0,0.497128,13.58624,2.41113,0.15002,11.18956,
2,2.034005,5.137926,13.63118,47.98738,0.241401,0.479887,0,0.469351,13.43573,2.327808,0.167415,11.26194,
2.25,2.049994,5.130584,13.68746,48.24752,0.111125,0.599623,0,0.483026,13.39534,2.4062,0.10796,11.04598,
2.5,2.104168,5.131734,13.46998,48.08822,0.076144,0.545644,0,0.47752,13.47068,2.36514,0.184885,11.13612,
2.75,1.965419,5.246608,13.5521,48.03089,0.216284,0.565806,0,0.505224,13.4623,2.332654,0.136714,11.10547,
3,2.039251,5.21293,13.48275,48.33161,0.160315,0.551792,0,0.504104,13.50257,2.403713,0.198648,11.24922,
3.25,1.947973,5.268393,13.40366,48.2602,0.201718,0.433059,0,0.470488,13.46943,2.2768,0.206002,11.45056,
3.5,2.027277,5.290179,13.40698,48.19249,0.179064,0.588484,0,0.472831,13.49473,2.320741,0.193048,11.28478,
3.75,2.030415,5.394891,13.42635,47.93542,0.202277,0.58763,0,0.441672,13.58537,2.408803,0.194417,11.13443,
4,2.064523,5.493146,13.55148,47.98078,0.161023,0.559806,0,0.448615,13.49106,2.33326,0.219348,11.22088,
4.25,2.064922,5.343109,13.36961,47.83481,0.186923,0.512089,0,0.449813,13.48893,2.27787,0.15493,11.30212,
4.5,2.030426,5.274482,13.37358,47.90764,0.198752,0.468304,0,0.472627,13.6294,2.277977,0.144226,11.34939,
