1042.414189	681.0
1042.980685	679.25
1043.547124	681.75
1044.113505	682.75
1044.679828	677.25
1045.246093	678.25
1045.8123	678.0
1046.378449	677.5
1046.94454	676.75
1047.510573	679.5
1048.076548	677.0
1048.642465	677.25
1049.208325	675.0
1049.774126	673.25
1050.339869	678.5
1050.905555	674.5
1051.471183	673.25
1052.036752	672.25
1052.602264	678.0
1053.167718	674.25
1053.733114	674.5
1054.298452	675.25
1054.863733	674.25
1055.428955	673.75
1055.994119	674.75
1056.559226	671.75
1057.124275	673.5
1057.689266	674.25
1058.254199	671.25
1058.819074	673.0
1059.383891	673.5
1059.94865	670.5
1060.513352	672.75
1061.077996	673.5
1061.642582	675.0
1062.20711	674.0
1062.77158	672.75
1063.335992	670.5
1063.900347	672.0
1064.464643	672.75
1065.028882	670.5
1065.593063	675.75
1066.157187	672.5
1066.721252	671.25
1067.28526	670.25
1067.84921	674.75
1068.413102	673.0
1068.976936	672.75
1069.540713	672.75
1070.104431	682.0
1070.668092	671.0
1071.231696	670.25
1071.795241	672.0
1072.358729	671.25
1072.922159	670.25
1073.485531	672.0
1074.048845	671.75
1074.612102	671.75
1075.175301	672.25
1075.738442	670.0
1076.301525	672.0
1076.864551	669.25
1077.427519	672.75
1077.990429	672.5
1078.553281	674.5
1079.116076	669.25
1079.678813	673.0
1080.241492	673.25
1080.804114	671.0
1081.366678	671.75
1081.929184	672.5
1082.491633	674.25
1083.054024	672.5
1083.616357	673.0
1084.178632	671.75
1084.74085	673.75
1085.30301	674.0
1085.865113	675.0
1086.427158	671.75
1086.989145	673.5
1087.551074	673.75
1088.112946	673.75
1088.67476	674.0
1089.236517	675.5
1089.798216	672.25
1090.359857	674.75
1090.92144	674.25
1091.482966	676.0
1092.044435	675.25
1092.605845	676.0
1093.167199	673.75
1093.728494	674.25
1094.289732	676.25
1094.850912	673.25
1095.412035	686.25
1095.9731	674.5
1096.534107	673.0
1097.095057	678.5
1097.65595	671.25
1098.216784	668.0
1098.777561	673.0
1099.338281	672.0
1099.898943	673.0
1100.459547	670.75
1101.020094	672.5
1101.580584	670.5
1102.141015	668.75
1102.701389	670.0
1103.261706	671.25
1103.821965	671.5
1104.382167	672.25
1104.942311	669.0
1105.502397	669.5
1106.062426	671.5
1106.622398	672.5
1107.182312	671.25
1107.742168	671.5
1108.301967	670.5
1108.861708	671.25
1109.421392	671.25
1109.981019	672.75
1110.540587	668.5
1111.100099	670.0
1111.659553	671.25
1112.218949	671.5
1112.778288	669.25
1113.33757	670.25
1113.896794	670.5
1114.45596	670.5
1115.015069	669.75
1115.574121	670.5
1116.133115	671.5
1116.692052	668.25
1117.250931	672.5
1117.809753	668.75
1118.368517	674.5
1118.927224	674.0
1119.485873	669.0
1120.044465	669.75
1120.603	669.0
1121.161477	667.5
1121.719897	669.5
1122.278259	668.75
1122.836564	670.25
1123.394812	672.0
1123.953002	668.5
1124.511135	669.0
1125.06921	668.75
1125.627228	671.75
1126.185189	670.25
1126.743092	671.25
1127.300938	670.25
1127.858726	673.25
1128.416457	674.0
1128.974131	670.5
1129.531748	672.25
1130.089307	670.75
1130.646808	673.25
1131.204252	673.0
1131.761639	668.0
1132.318969	668.75
1132.876241	668.5
